发布者;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
又出了一个上传音乐就出 music Video 的 Ai 网站 Plazmapunk.com 效果有升级哦~ #ai #ai音乐 #音乐影片 #人工智能音乐 #智能音乐创作 #音乐AI #AI创作音乐 #人工智能创作乐曲 #智能音乐合成 #音乐生成模型 #AI音乐制作 #人工智能作曲 #音乐AI技术 #深度学习创作音乐 #智能音乐推荐 #音乐AI助手 #机器人音乐 #人机音乐交互 #AI音乐创新;8.45561701182859e-05;-0.0088397333529163;0.5759637913442655;-0.007208787866545086
15个AI音乐神器，你肯定用得上 #人工智能 #编曲 #伴奏;0.0014265444184472;-0.1391218109312335;0.5054561968860616;-0.09959458596459705
第15集 | AI模式下真的能给音乐创作带来很多好玩的东西!!!!歌姬随便点点就出来了一首中国风~帮我取个歌名!!软件放在视频最后~ 《未命名DEMO 10》;0.0050270006944516;0.1108479657757677;0.4320567166243026;0.0678969693130263
#AI作曲 谁创作的AI作曲比我强，就我自噶;0.0089089471883982;0.065584296832611;0.5112188107957252;0.04756282338640693
试试用chat gpt写中文歌#chatgpt #人工智能#写歌;0.0020173465619188;0.1119514639442428;0.4550464768288431;0.07216393769485129
第60集 | AI创作，会让你失业吗？#作词作曲 #音乐创作 #乐天的行业分享 #炙热计划;3.600456276004432e-05;-0.1368657391499894;0.5882007476272635;-0.11398405103963888
#AI模仿周杰伦写歌相似度达9成 网友：杰伦再不发新歌，我们就先听AI写的了 #AI创作相似度高算不算抄袭;0.0082384985879119;0.0410481861692751;0.586003556606794;0.03411087929691195
第14集 | 当我用歌姬的AI模式随口哼哼，加入一点点Trap元素再配上笛子，一首中国风就出炉了~#炙热计划 #超音量计划 #作词作曲 #作曲编曲 #人工智能;0.0018902395449023;0.0837589332117625;0.4455386870829691;0.05286181260243869
第9集 | 一个强大的全能型音乐AI诞生了，值得多花点时间感受下 #音乐老师 #作曲编曲 #AI音乐;0.0013796293821235;0.1680302295127667;0.4824759756857565;0.11482114952764955
Ai能替代人类编曲吗？自动Ai编曲网站#说唱 #音乐制作 #编曲教学 #hiphop #混音;6.546284138189875e-05;0.2399354839805883;0.6563156423542382;0.22296303295876366
第5集 | #音乐制作 #编曲#作曲 #作词 #ai音乐 #网易天音;1.527466298910971e-05;-0.277181343464452;0.5319623788453723;-0.20876953084250507
快来一起玩！#原创 #原创作品 #编曲 #改编歌曲 #AI #歌曲改编 #音乐创作 #音乐人 #ai #翻唱#星球坠落 #情人 #全部都是你 #简单爱;0.0007566413416391;-0.0003877963767316;0.4295706155957839;-0.00023590878588190838
第23集 | 你听到的音乐编曲、演唱由#字节跳动AILab ByteMuse实现。这首原创音乐你打几分？;0.0060444023542619;0.1498068217209514;0.5138125574417424;0.10912503883228755
AI 作曲 MusicLM 来了，音乐家也要失业了吗#ai #科技创新 #ai作曲 #作曲 #人工智能;1.0910473563649794e-05;-0.9310344827586206;0.7367591812283681;-0.9712093443366848
第14集 | 当音乐生遇到人工智能，Ai写词，蜜蜂谱曲。#chatgpt;0.0002809446942639;0.0888123680749947;0.5034480736307194;0.06331051930030798
#AI包办作词作曲演唱一条龙 太卷了太卷了…AI这么能耐！来替我上班！！！#AI写的歌词也太戳了吧 #AI也太懂了;0.0104222298716764;0.0231025578374755;0.482835358731578;0.015831435879487193
#天音AI #音乐 #AI #编曲 #作曲 #AI作词 天音AI首测！三步写出一手歌曲？;0.0002454856551821;0.0181458309729292;0.3897513894282441;0.010014188003091853
在线AI一键编曲，全民都做音乐人！ #AI编曲 #原创歌曲 #如何写歌 #编曲 #伴奏制作 #beat制作;0.0005706177673788;-0.2072577776761215;0.480422973627686;-0.14099792763222496
第40集 | AI作曲不稀奇，AI唱歌听过吗？#AI唱歌 #唱歌;0.0001134689250619;-0.1320065368550614;0.6496333080588559;-0.1214207650263013
家人们听过ai作曲吗？#AI作曲;0.0116131080611488;0.0631587588967454;0.4489899122266935;0.040265890480153096
ChatGPT VS 杰伦+文山 #JAY#chatgpt4 #人工智能 #ai音乐生成;0.0028869113049417;0.1998090318970393;0.4025464696320942;0.11397192431772832
第3集 | 音乐是门生意之“AI作曲”会抢谁的饭碗？#AI#作曲#四季予你;0.0001822049085129;0.0234573239636627;0.5660712178470034;0.018801213711657896
第22集 | 谷歌AI抢音乐家饭碗，从编曲到演奏都会【科技又有料】#AI #人工智能 #钢琴 #电子音乐 #谷歌;0.0009961262363612;0.1465055766720194;0.5117923459921301;0.10618487702687265
9月9日，cindy新歌发布主打AI作词作曲 #Cindy新歌说中秋不调休不是应该的嘛 #AI为Cindy作歌劝退卷王;0.0066832105814136;0.2277554104948165;0.5254836398164409;0.16969224689617662
AI将彻底改变音乐行业 #AI #chatgpt #rap #kanye;0.0315334506936606;0.1998630060407824;0.4817973607768768;0.13732970449096943
#Ai #人工智能 #音乐制作 #编曲 完了，感觉人类要被AI取代了...这水平秒杀很多人类编曲了吧...;9.273902529102324e-06;-0.1026738586364952;0.6885696348947284;-0.1000988793539364
#自动伴奏#原创音乐 #音乐制作 #音乐 喜欢写歌的，发愁伴奏的，来看看自动伴奏软件，很强大，很简单，一看就会了，;0.0023135659191719;0.0759604753670797;0.4462012654657896;0.04801638027290906
AI音乐发展到什么程度了，用AI编曲做一首歌#人工智能 #ai #音乐 #原创音乐人#ai编曲;1.2001520920014771e-05;-0.7671178083629143;0.6444666508911981;-0.6999777367218684
作曲家要失业啦？！有了AI，未来人人都能秒变作曲家;2.5094089196394524e-05;0.6450231726218663;0.7368966827972049;0.672983438302481
强大的ai编曲软件！！;0.0001041950225328;0.044926358233326;0.5064128947051493;0.0322134110624875
第4集 | 【当人工智能深入创作音乐，音乐人该何去何从？】灵犀出镜探讨#人工智能 #人工智能音乐 #有ai就有无限可能 #灵犀赏乐;0.0001320167301201;0.1498957564511449;0.5962410267222861;0.12654433073711904
AI智能机器人自我编程音乐，只需输入音乐类型和风格自动生成音乐！看到这我头皮发麻，感觉这是一个划时代的事件！#人工智能聊天机器人 #人工智能 #;5.073370207097154e-05;0.3753498218816614;0.452266540828526;0.24035707004652374
利用AI生成专属于自己的音乐，小伙伴们快来试试吧 #电脑知识 #AI #音乐 #电子音乐 #电脑 #软件;4.636951264551162e-05;-0.0506121725530965;0.5286747958935587;-0.03788511705953364
音乐小白五分钟就能完成编曲！#作曲编曲 #小白音乐 #我要上热门;0.0005935297618625;-0.3534722791492362;0.3665263680490144;-0.1834676644476654
如何用AI做一段音乐#音乐创作#音乐分享 #音乐制作 #原创音乐 #编曲 #作曲编曲 #人工智能#电子音乐制作;2.4548565518212035e-05;-0.116185057599916;0.6765008341285346;-0.11128616585647604
第6集 | AI居然可以编曲，而且还挺好听的。这班上的谁能不快乐？#音乐#AI #昆仑万维;3.8732181150956765e-05;-0.786195755006131;0.8144632486819613;-0.9066200022235466
来国产元宇宙拯救失恋！！#元宇宙;0.0066144745979626;0.2267205683683719;0.5024101552713205;0.1615120692890552
开讲啦：如何看待人工智能作曲？叶小纲与撒贝宁现分歧，来围观;1.472913931092722e-05;-0.4149146409757156;0.8419863911698897;-0.4946357375459204
第11集 | #创作灵感 AI母带早就有了、AI编曲还会远吗？#AI #编曲 #配乐;0.0001265614933383;0.2734198846851807;0.4554439167612281;0.17631904523590242
唉呀妈呀对这个ai的声音有点上头#音乐制作 #作曲编曲 #原创音乐 #说唱 #hiphop;0.0028683634998835;0.0920281633423994;0.3410328396355023;0.04447781503790889
第1集 | AI可太懂XXXTentacion了 #chatgpt #xxxtentacion #rap #whatevs说唱;0.4115621561496066;-0.0836776785077551;1.0;-0.12389381982687116
第12集 | AI进军音乐界！国外小哥创作了一段说唱，并让歌星的AI来模拟。最后完全乱真！小哥说，这绝对应该获得格莱美～#AI #AI音乐 #AIGC #AI创作;9.928530942921312e-05;-0.0790091228423062;0.5587176959753534;-0.06250274005674891
我用AI 生成的Kanye帮我完成了一首RAP 歌曲 #欧美音乐 #音乐分享 #AI #AI声音 #人工智能ai艺术;0.0001249249223037;-0.0941786935512173;0.4567090020392326;-0.06090125572521889
直接用ChatGPT写的歌原来是这样的#chatgpt #人工智能 #chatgpt会取代脑力劳动吗;0.039079679733959;0.1316923987375669;0.4771121588786494;0.08977111802946668
现在AI已经到这种程度了吗？AI翻唱歌曲#ai #justinbieber #xxxtentacion #juicewrld #欧美音乐;0.0006677209820953;0.9575675533991352;0.7375068810103403;1.0
第1集 | 如何借助AI（ChatGPT）写一首流行歌 #原创歌曲 #吉他弹唱 #AI #原创音乐;2.7276183909124484e-06;-0.9310344827586206;0.7367022392209671;-0.9711330839409604
用人工智能写首歌@NINI_LIU 献唱！#人工智能 #原创音乐 #音乐分享 #电子音乐 #有ai就有无限可能;0.0002187549949511;0.2872767507088554;0.4768402029236279;0.19396184018768356
#vocaloid #古风歌曲 #洛天依 #原创歌曲片段 若此生无你，我愿长梦不复醒。;3.927770482913926e-05;-0.2746703543727499;0.4960725003428414;-0.19292192024668536
AI哟厉害了！前有AI写作，现在有AI编曲，10000份灵感汇聚的这首歌，千万要听到最后，有彩蛋！;0.0020942654005425;-0.2269345943231184;0.5817042222413717;-0.18698097942831185
人工智能创作的音乐，你听过吗？#ai #人工智能 @抖音小助手;3.8732181150956765e-05;0.0038943644073192;0.7368629928879546;0.004062998708611977
第18集 | AI音乐~人工智能写歌词~好可怖！#AI音乐 #人工智能 #人工智能机器人;4.74605600018766e-05;0.0583829657247261;0.5204188587095043;0.04301940445160303
这首《萱草花》是AI人声合成的！科学的力量！#你好李焕芵 #ai人工智能;4.25508468982342e-05;0.0911820104642101;0.5476234994083535;0.07069941236725709
用CHATGPT人工智能，写一首周杰伦风格的歌曲，还有谱。有没有会唱的#chatgpt #人工智能 #openai;9.383007264738824e-05;0.1665324604791296;0.4835188084503029;0.11400986988400906
你不可错过的AI音乐创作、惊艳全场！;1.636571034547469e-06;0.100804225977378;0.7366901666813738;0.10514400952003553
网易天音AI 第一个自制编曲风格现已免费体验了还给大家提供了示范思路 快来玩吧#编曲AI #AI音乐 #网易天音;0.0002334841342621;0.0593332450325214;0.4797968180942978;0.040308789974435995
第39集 | 《红豆》AI孙燕姿，真的太像了吧#音乐 #ai创作工具#人工智能 #热门音乐 #经典老歌;0.0012792530253379;0.1601282287562182;0.4986244045008303;0.11308005960852113
第5集 | AI理解人类情感？用ChatGPT4理解歌词，用Midjourney5做图，周杰伦的《红尘客栈》#midjourney #人工智能 #chatgpt #ai绘画 #音乐;0.000242212513113;0.2285494006541005;0.4836621806442356;0.15651904738551783
AI做的音乐好听吗？#Cubase教程 #技术分享 #音乐制作技巧 #Cubase #音乐制作 #音乐制作人日常 #音乐教学 #抖音潮流艺术特别企划 #虚拟数字乐园 #抖音搜索流量来了;3.600456276004432e-05;0.6047236958612185;0.6491728076422814;0.5558284824527708
第2集 | AI机器人小芝，能根据你的曲子曲谱来自定义格式段落智能填词，辅助音乐人更轻松写歌词，解决作词人没有灵感的难题，可创作10种不同风格歌词。#AI机器人小芝 #AI智能作词;3.764113379459179e-05;-0.0520236586062286;0.3884047682486088;-0.028609543964022228
第1集 | 干快活的方式会很快被机器替代啦#经验分享 #编曲 #编曲改编 #176543251;0.0010217658492358;0.2301843311018509;0.4862843009968093;0.1585215103112694
【音频人聊谷歌最新作曲AI】MusicLM的效果评估 #AI #AI作曲 #ai #AI音乐 #音乐 #音频 #作曲编曲 #录音 #混音 #MusicLM #ChatGPT #人工智能 #音乐后期;4.909713103642407e-06;-0.4625129642724034;0.7367151573991578;-0.4824414923476547
#混音 #音乐制作 #后期制作 2023年了，现在都用ai技术混音了，以后制作领域即将淘汰大部分人;0.0016103858979947;0.0458458416355573;0.3782215797485747;0.024562495011154158
第7集 | 今天来聊一聊AI音乐的制作@哈酱HAJIANG@Whet Records#虚拟偶像 #元宇宙 #二次元 #whet厂牌 #音乐制作人 #电子音乐 @抖音小助手;6.92815071291762e-05;0.4250787247558316;0.5696486294463038;0.34284917554690886
第2集 | 如何使用AI创作歌曲？音乐人会失业吗？ #chatgpt #人工智能 #英语口语 #英语 #chatgpt应用领域 #搞笑 #雅思 #openai #萌娃 #音乐 #音乐推荐 #音乐治愈;8.728378850919835e-06;0.3912199956567197;0.8769046581690599;0.48572976358937914
AI来了以后，歌手们怎么办？ #AI #ChatGPT #音乐 #歌手 #艺术;0.0019082418262823;0.2765850063781246;0.4852243714217152;0.19009985476250174
【音频人聊谷歌最新作曲AI】MusicLM有啥厉害？#AI #AI作曲 #AI音乐 #musiclm #人工智能 #chatGPT #音频 #作曲编曲 #音乐 #录音 #混音 #gpt4;4.909713103642407e-06;-0.8931961731796805;0.7367015127238106;-0.9316645090636446
不懂音乐的人如何做音乐？试试这个AI技术，你只要哼哼就行 #机器学习 #AI #音乐生成 #自动配乐 #涨知识;0.0001036494988546;0.0478698707265754;0.4569253342856347;0.030969860831934093
00后小伙子半夜惊醒打开电脑只为写下一个好旋律并制作成伴奏？？？#作曲编曲 #编曲 #音乐制作;1.0;0.1474134347832344;0.845181005796965;0.19959444775067697
电影配乐行业迎来巨大挑战？AI竟然可以自己配乐！#编曲#人工智能#ai #电影配乐 @抖音小助手 @DOU+小助手;1.691123402365718e-05;0.6337998424368295;0.9453872388294504;0.8483665580684693
用人工智能製作独特旋律！ #人工智能 #配乐 #songen #应用程序 #旋律 #免费 #实用 #无版权 #无版权音乐;2.236647080548208e-05;0.9200142079639612;0.7368429153459212;0.9598242673353659
第53集 | 龚俊与度晓晓有新歌发布啦，这么好听的歌曲原来是AI作词编曲！ #龚俊#度晓晓#百度AI;0.0018378692717968;0.1496738373970889;0.5574627887383967;0.11817936477777355
#AI包办作词作曲演唱一条龙 怎么回事！现在AI都这么懂戳人心了吗！#AI也太懂了#AI #AI写的歌词也太戳了吧#AI也太懂了;0.0002978559282876;-0.2402500732357648;0.6915610252497972;-0.2352532522168101
现在AI都发展成这样了吗 现在的AI也太会了#AI包办作词作曲演唱一条龙 #AI #AI写的歌词也太戳了吧#AI也太懂了;0.001258523125567;0.1331649646750704;0.5750322171218882;0.1084447592699722
