一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级评论账号的粉丝数;信任度指数4;信任度值;归一化信任度值
[doge]http://t.cn/A6NfcM8T;要不是去百度我差点就信了;-0.6842490793610458
-----;------;------;0.4809358376574342;0.27762259595382255;-0.6842490793610458;0.9618716753148684;0.5190641623425658;291;1.1984848532086486e-06;0.4000002396969707;0.6666670661616177
那百度呢？[二哈][二哈]http://t.cn/A6NfoxT5;它的资料就是那些天天LGD是冠军的人喂的;0.9142955815902079
那百度呢？[二哈][二哈]http://t.cn/A6NfoxT5;@Esports海涛;-0.05246556361561838
-----;------;------;0.4833805726029131;0.9142955815902079;-0.05246556361561838;0.9667611452058262;0.5166194273970869;43;1.7709569995866628e-07;0.40000003541914003;0.6666667256985667
每天工作遇到新问题第一反应就是chatgpt;特别特别好用[赞];0.9472180362571792
-----;------;------;0.0;0.9472180362571792;;0;1.0;47;1.9356971855947245e-07;0.40000003871394374;0.6666667311899062
兄弟这个怎么用啊求教;国内需要梯子吧我也不是很清楚;-0.09542458578753554
-----;------;------;0.0;;-0.09542458578753554;0;1.0;0;0.0;0.4;0.6666666666666666
好粗壮的手臂[心];这也要爱心的？;0.7037037037037035
-----;------;------;0.0;0.7037037037037035;;0;1.0;194;7.98989902139099e-07;0.4000001597979804;0.6666669329966339
chat不了一点;比gpt好不少;-0.05246556361561838
-----;------;------;0.0;;-0.05246556361561838;0;1.0;165;6.795532672832543e-07;0.4000001359106535;0.6666668931844224
你这是违法行为！终将绳之以法！;瑟瑟发抖;0.636462685390601
-----;------;------;0.0;0.636462685390601;;0;1.0;10825;4.458281283843168e-05;0.4000089165625677;0.6666815276042795
记你仇了[偷笑];吓尿了;-0.7999999999999998
-----;------;------;0.0;;-0.7999999999999998;0;1.0;10229;4.212818406691157e-05;0.4000084256368134;0.6666807093946888
你小红书🆔多少啊;回复@捣鼓音符的小胖:不会哒;-0.7714643295782284
你小红书🆔多少啊;也叫捣鼓音符的小胖。不过我估计离封号不远了[允悲];0.3957485768428368
-----;------;------;0.5836064532105326;0.3957485768428368;-0.7714643295782284;1.1672129064210652;0.4163935467894674;233;9.596115834969592e-07;0.40000019192231673;0.6666669865371945
[doge]殖子不打逆风局;[doge]确实;0.259414537904771
-----;------;------;0.0;0.259414537904771;;0;1.0;74;3.0476934411491405e-07;0.40000006095386886;0.666666768256448
我们真的要反思，真的要认清自己和美国在远程畜牧养殖业的差距。确实严重的差距;[二哈]差距太大了，老钟要是有这种赛博养殖水平，我做梦都得笑醒;-0.39782338064422773
-----;------;------;0.0;;-0.39782338064422773;0;1.0;0;0.0;0.4;0.6666666666666666
哈哈哈哈哈哈哈哈哈哈哈你爸妈：？;那就…chatGPT是干爸干妈！;-0.2624726137381628
-----;------;------;0.0;;-0.2624726137381628;0;1.0;1915;7.886936405135951e-06;0.40000157738728104;0.6666692956454683
被治愈啦，分享一只模糊的松鼠🐿️http://t.cn/A6Nfb8t0;回复@BRINGMEJOYYY:是呀是呀[锦鲤附体]p.s.夹心心昨天那个端盘子吃的小表情好可爱，是怎么打出来的呀;-0.5728253296725032
被治愈啦，分享一只模糊的松鼠🐿️http://t.cn/A6Nfb8t0;好可爱呀;0.757935316048379
-----;------;------;0.6653803228604411;0.757935316048379;-0.5728253296725032;1.3307606457208823;0.33461967713955887;163;6.713162579828512e-07;0.4000001342632516;0.6666668904387526
花生酱有链接吗[送花花];回复@BRINGMEJOYYY:感谢[哇];-0.4913062202068854
花生酱有链接吗[送花花];妈妈农场这个牌子天猫京东还有线下超市都有我觉得很棒成分超简单的那种没有反式脂肪酸也很香;0.9988622553122859
-----;------;------;0.7450842377595857;0.9988622553122859;-0.4913062202068854;1.4901684755191713;0.25491576224041435;157;6.46605230081642e-07;0.40000012932104606;0.6666668822017433
你真的好会吃啊，我一日三餐食堂外卖餐厅[允悲]我也要勤快点hh;其实我也是懒现在比较闲就自己做以前工作比较忙的阶段一年一次饭都不做的哈哈有时间会用来睡觉;0.6616486047513086
-----;------;------;0.0;0.6616486047513086;;0;1.0;280356;0.0011546474897119034;0.4002309294979424;0.6670515491632373
夹心逛的哪家超市呀;ole，选品和氛围是我的菜。虽然有时候也会说去逛逛我的旧爱永旺，但最后都还是走去了ole哈哈;0.853204647971552
-----;------;------;0.0;0.853204647971552;;0;1.0;1;4.118504650201541e-09;0.40000000082370096;0.6666666680395015
好喜欢这个系列，被夹心的幸福治愈[打call];啾咪;0.842567982755593
-----;------;------;0.0;0.842567982755593;;0;1.0;418;1.7215349437842443e-06;0.4000003443069888;0.6666672405116478
夹心白色餐碟好看有无链接;木有呀从长辈那里薅来的;0.8595388513662943
-----;------;------;0.0;0.8595388513662943;;0;1.0;64;2.6358429761289865e-07;0.40000005271685957;0.6666667545280992
好幸福;吃吃喝喝是最直接的幸福感hiahia[爱你][爱你][爱你];0.8361439431202262
-----;------;------;0.0;0.8361439431202262;;0;1.0;262;1.0790482183528038e-06;0.4000002158096437;0.666667026349406
可以试试自己泡乌龙茶，我觉得比瓶装的好喝很多;在这个问题上有一嗲嗲懒（只愿意泡瓶装买不到的那类哈哈哈;0.3881475496292248
-----;------;------;0.0;0.3881475496292248;;0;1.0;113;4.6539102547277417e-07;0.4000000930782051;0.6666668217970084
夹夹子试试一片吐司花生酱一片果酱～美剧里的p&j三明治！超美味滴[好爱哦][好爱哦][好爱哦];谢谢呀啾咪[爱你];0.9720409511964985
-----;------;------;0.0;0.9720409511964985;;0;1.0;182;7.495678463366805e-07;0.4000001499135693;0.6666669165226154
夹心做的奶油蘑菇鸡看起来好好次[掌宝可怜];好吃滴;0.1649164263102092
-----;------;------;0.0;0.1649164263102092;;0;1.0;15;6.177756975302311e-08;0.40000001235551397;0.6666666872591899
逛超市真的好幸福～[团圆兔];最喜欢的事[爱你];0.7077413788411335
-----;------;------;0.0;0.7077413788411335;;0;1.0;25;1.0296261625503853e-07;0.40000002059252326;0.6666667009875387
被种草了吐司吃法看起来就香香酥酥脆脆;而且饱腹感比较强（只吃一片就够了）也不容易馋其他甜品;0.9759213956067236
-----;------;------;0.0;0.9759213956067236;;0;1.0;542;2.2322295204092354e-06;0.4000004464459041;0.6666674107431734
[酷][酷][酷];[给力][给力][给力];-0.2070192687772281
-----;------;------;0.0;;-0.2070192687772281;0;1.0;115633;0.00047623504821675484;0.4000952470096434;0.6668254116827389
是不会说假话，因为没有判断能力，会胡说;可以多回答几次，取平均[太阳];-0.6218756840072981
-----;------;------;0.0;;-0.6218756840072981;0;1.0;444;1.8286160646894844e-06;0.40000036572321296;0.6666672762053548
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];回复@小张先开张:我是ios系统[求饶][求饶][求饶];-0.9177727887359546
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];回复@顙浅:有人免费送了，你可以去领一下;0.34912056042519524
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];回复@蟹黄小龙包C_C:教程吗;0.6764375456514793
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];回复@小张先开张:姐妹，可以蹲一个嘛;-0.6071831431898049
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];回复@顙浅:没事，你可以明天来，或者我给你一个教程[允悲];0.936533791160306
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];回复@小张先开张:好吧谢谢;-0.4653100880535721
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];回复@顙浅:我一天免费一个，今天的已经没了，剩下的要付费了[允悲];0.24256394650107027
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];求求[心];-0.03974041758700242
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];可以帮注册吗;-0.24851355380670292
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];回复@一只在天上飞的醇醇将军:什么系统;0.19079079415304334
可以免费帮你远程操作电脑，注册一个号，巨稳定，最稳定的一种号了[doge];可以求教如何用魔法吗[泪]好需要;0.9929752802472624
-----;------;------;0.5967051571968156;0.9929752802472624;-0.9177727887359546;1.910748068983217;0.044625965508391485;12;4.9422055802418496e-08;0.256532458966494;0.42755409827748997
免费教程啊，非要花钱才行么[黑线];那球一个[互粉];-0.09521807055748033
-----;------;------;0.0;;-0.09521807055748033;0;1.0;8816;3.6308736996176786e-05;0.40000726174739926;0.6666787695789986
同求;10r;0.0
-----;------;------;0.0;0.0;0.0;0;1.0;677;2.7882276481864436e-06;0.40000055764552966;0.6666675960758827
哈哈哈，出问题了飞不了了，你播一个还能借机嘲讽一下呢，只能说给了机会不珍惜;直播还能影响发射？;-0.4533635995204701
-----;------;------;0.0;;-0.4533635995204701;0;1.0;0;0.0;0.4;0.6666666666666666
你问的问题好深奥啊。chatgpt使用要翻墙吧。;回复@蚍蜉折扇:你这问题实属深奥;0.9517186949758343
你问的问题好深奥啊。chatgpt使用要翻墙吧。;回复@没名称的树:可以可以，看出你翻墙的敏捷度了。它能回答：宇宙的目的是什么吗？;0.9862782260095517
你问的问题好深奥啊。chatgpt使用要翻墙吧。;对啊，要有楼梯;-0.5135135135135134
-----;------;------;0.6990052493779574;0.9862782260095517;-0.5135135135135134;1.499791739523065;0.25010413023846745;1049;4.320311378061417e-06;0.3796446159088456;0.6327410265147425
这个怎么用的;要有梯子，而且不免费啊，这个网站网页的只能每天免费发三次信息的[摊手];-0.8820714219558574
-----;------;------;0.0;;-0.8820714219558574;0;1.0;137;5.642351370776111e-07;0.4000001128470274;0.6666668547450456
我用。;忘记自己是个现代人;0.7295791401679161
-----;------;------;0.0;0.7295791401679161;;0;1.0;1819;7.491559958716604e-06;0.4000014983119918;0.6666691638533195
我已经用chatgpt完成了我n个作业[爱你]，再也不需作业奴;代码奴即将下岗[笑cry][笑cry];0.9661034457087678
-----;------;------;0.0;0.9661034457087678;;0;1.0;8;3.294803720161233e-08;0.40000000658960744;0.6666666776493456
批改网真的很执掌[晕];它语法还没我好[微笑];0.8400156719074232
-----;------;------;0.0;0.8400156719074232;;0;1.0;52;2.1416224181048015e-07;0.4000000428324484;0.6666667380540805
笑鼠本人大二上英语考试用的就是这个批改网;这网站特别让人无语。。;-0.5058011562607105
-----;------;------;0.0;;-0.5058011562607105;0;1.0;138;5.683536417278127e-07;0.40000011367072835;0.6666668561178805
毕竟欧美人的传统就是玩坏之后就丢掉;迟早有一天地球也会被玩坏;0.7619708068720179
毕竟欧美人的传统就是玩坏之后就丢掉;创新啊固步自封[允悲]这就是为什么科技落后;0.982623006786326
-----;------;------;0.11032609995715403;0.982623006786326;;0;1.0;67;2.7593981156350325e-07;0.4441304951708239;0.7402174919513731
马斯克的问题就是美国制造业没法实现他的愿望，我们的问题是缺乏0-1的创新，但是1-10-100这是我们强项。最好解决就是吸纳全球最优秀的人才为我们所用，可以允许移民，但必须是全世界最顶尖的科学家专业人才。不需要引进低成本劳动力。如果全世界顶尖人才认为前往中国才能实现梦想，那我们就是世界中心;为什么没有0-1？这又不是天生的，只能说趋势还没走到那一步，时代还没走到那一步，不过也快到了！创新靠什么？金钱！有钱就有人，美国科研里中国人少吗？把产业升级好好搞起来，再把金融业完善，钱就来了，钱来了人就有了。;0.7848524574703355
-----;------;------;0.0;0.7848524574703355;;0;1.0;332;1.3673435438669116e-06;0.4000002734687088;0.6666671224478479
感觉3.5不是很能正确的理解这个指令，每次都会重复每一项4c哈，一开始还自己给我发任务来着。;是的，可以看下评论区里的文章，使用tips里有；gpt-3.5还是费劲一些;-0.8703036213613082
-----;------;------;0.0;;-0.8703036213613082;0;1.0;109;4.4891700687196803e-07;0.4000000897834014;0.6666668163056689
太实用了[good][good];[赢牛奶];0.3647652723006114
-----;------;------;0.0;0.3647652723006114;;0;1.0;10;4.1185046502015413e-08;0.4000000082370093;0.6666666803950154
请问用什么方法开通的的？可以指点一二么？谢谢;OK;-0.4499999999999995
-----;------;------;0.0;;-0.4499999999999995;0;1.0;995;4.097912126950534e-06;0.4000008195824254;0.6666680326373755
已经有啦谢谢大家私信我都看到了哈;回复@小瑶爱吃草莓12318:私你啦;0.9864621953733972
已经有啦谢谢大家私信我都看到了哈;你花多少钱买的呀;-0.5060563240169995
-----;------;------;0.7462592596951984;0.9864621953733972;-0.5060563240169995;1.4925185193903967;0.25374074030480165;181;7.45449341686479e-07;0.40000014908986836;0.6666669151497805
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:你们赢了，成不成功中必输，个个角度都可以擦出火花;0.9977199546170352
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@夕阳武士快乐哥:大赢帝国不是你？;0.9738639919267948
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@易baojuhua:就vs全世界了？人家是开创者，我们是模仿者，说白了我们是在抄人家的设计和创意，当然了，中国落后起步晚，只能抄，但是别吹。;0.7916669165100669
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:没你的硬，你们赢麻了，成不成功责任全在好吧[doge][doge][doge][doge];0.9522532825333985
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@seamlly:你猜最后用于那方面。美国最想用这个干嘛[微笑][微笑][微笑]人类不被这个锅。。印第安人在招呼你[泪];0.9926872663623134
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@saknton:这还不牛啊。别人联合才搞一个。。我们被封锁都能搞一个。。。[微笑][微笑][微笑]1vs全世界[微笑]。。这算吹牛吗？[泪];0.15058624940540666
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@上海天气通--风云气象汇:所以呢。怎么还用俄罗斯发动机啊。。。[微笑][微笑]那不是联合的吗？都快坠落了。看得懂独立吗;0.7157033898631513
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@H调的赋格:粉蛆;-0.8776409225510129
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:站着拉史，蹲着拉史的区别，影响你一个月三千工资么？;0.9950003750919265
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:站着拉💩，蹲着拉💩的区别，影响你一个月三千工资么？;0.9942768891209457
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@H调的赋格:你真是沙雕，星舰上哪个技术是土星五N1能源号上有的？全流量分级燃烧循环发动机，两级全回收，液氧甲烷火箭，有哪个是跟这几个一样的？;-0.9996746301502482
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:土星五号，n1，火箭都没听说过？都是60年代都技术，和星舰一个级别，真是文盲啊，没见过市面;0.7868936524802774
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@H调的赋格:张口就来，沙雕，无知无畏;0.38073636330069105
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:这有什么可算的，星舰不就是一枚大火箭么？这技术六十年前就有了，美苏都早造出来了;0.9997156964033274
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@夕阳武士快乐哥:有你嘴硬？;0.9664738721512118
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@H调的赋格:酸死了;-0.9231546052448738
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@一只二哈叫馒头:人家强烈要求？别意淫了;-0.9049599728621709
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@上海天气通--风云气象汇:知道你爹70年前就有了，你爹有了就等于你有了;-0.20788003503647046
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@seamlly:你倒是发射上去啊[偷乐];-0.87275824306781
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@上海天气通--风云气象汇:对对对，发射不成功是中国不直播的错！[偷乐];-0.7484894483294848
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];朝鲜人现在还在骂美国人吃不上饭呢[doge];0.9151574332036465
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@seamlly:说少了一天2个好吧，我帮你再说一次;-0.9312071266137303
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@seamlly:每周太久了一天一个吧;-0.7073378186696655
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:完胜下的东西为什么不自己搞要联合起来搞现在为什么强烈要求中国开发空间站捏[可爱];0.9830222366495676
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];空间站70年前就有了;-0.06238681336965479
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:没事，等长九星舰发着玩，星舰也是玩剩下的了;0.973249592904547
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];空间站是因为别人不分享实验数据，我们真正牛逼的是天眼，吹牛都吹不对地方…[允悲];0.953999850390707
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];星舰如果成了，每周发一个空间站都行笑死;-0.573878021456411
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];回复@寂寞小小闯:以前它是亿万富翁，现在混的越来越不不行了，面对新的亿万富翁说道：你牛啥，老子以前也是亿万富翁，这就是精神升胜利法吗，鸭子死了就剩嘴是硬的了;0.999920821284245
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];人家上世纪都登月了[挖鼻]为什么还有那么多人那么自信狂妄，谦虚一点会死啊[挖鼻];0.9529945847424857
21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];空间站这种美苏上世纪玩剩下的还有人吹？;0.9670029349614322
-----;------;------;0.7969945271161308;0.999920821284245;-0.9996746301502482;1.9995954514344931;0.00020227428275343406;543;2.236348025059437e-06;0.31887916782915876;0.5314652797152645
这明显就是商业利益，微博就能看直播，黑子别带节奏了;看个屁鸭子;-0.10610034400723034
这明显就是商业利益，微博就能看直播，黑子别带节奏了;咱们天天封这封那评论经常都不能看你还护着简直是助纣为虐;-0.9539104629065842
这明显就是商业利益，微博就能看直播，黑子别带节奏了;注意看时间！早在火箭停止发射前，网易科技直播就被断了！http://t.cn/A6NfNwP3;0.458168514301732
这明显就是商业利益，微博就能看直播，黑子别带节奏了;已经被掐了，商业个球利益，理中客？;-0.6260416620320219
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@天鏡2025:活成楚门的世界了;0.5943358927358624
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@天鏡2025:的确，我假如跑去美国自己去拍摄，然后在平台直播，你信他不封？是吧;-0.6427833246431309
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@listh:这阅读理解满分，人家都说到这份上了，还嘴硬;-0.19966210990718736
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@野人贩子:你会阅读理解吗？人家说的是；似乎…，…除非很快…，否则…。很明显就是当时知道出问题，正在努力解决，解决了，就发射，如果解决不了，就只能停止发射！而发射倒数一直到剩下40秒，才停止！也就是说正式停止发射是在19分20秒左右！这些画面人家一直有直播的。而网易在18分之前就突然停播了！;-0.9929055693384521
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@listh:呵呵，马斯克在这个时间前就说了，你还来看时间，看到了吗http://t.cn/A6NfpqyI;-0.42475535853072865
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@野人贩子:但是从审核的角度这样大面积一致性封大概不是版权问题咱们这体制你互的这么鸡冻干嘛现在的宣传口连佟丽ya都不能随便说还有什么不能封的[二哈];-0.9999959325778836
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@野人贩子:现在到底什么原因封不予置评;-0.9761434874021997
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@野人贩子:版权你大爷，马斯克又不靠卖直播版权造火箭;-0.9865681896337264
这明显就是商业利益，微博就能看直播，黑子别带节奏了;回复@金苹果的苹果核:搞不懂，有直播版权的，为什么直播间被关停了，你说转播界面没了可以理解，为什么直播间直接关了，费那么大劲弄版权就为了戛然而止？;-0.9999498948212602
-----;------;------;0.5410520177768927;0.5943358927358624;-0.9999959325778836;1.594331825313746;0.20283408734312702;351;1.445595132220741e-06;0.29755473116703435;0.4959245519450572
gpt是没有高端芯片的原因，需要芯片的强大算力不然早弄出来了[挖鼻];为啥没芯片？;-0.9412425713547994
gpt是没有高端芯片的原因，需要芯片的强大算力不然早弄出来了[挖鼻];回复@是广大名是无上名_:阿里2020年就再研发类似gpt的聊天机器人了，那时候gpt还没发布[挖鼻];-0.9354550107869961
gpt是没有高端芯片的原因，需要芯片的强大算力不然早弄出来了[挖鼻];回复@是广大名是无上名_:主要是没有高精尖光刻机的原因，设计高端芯片还是很简单，中芯曾想买ASML的光刻机做7nm以下的芯片海思也能做，但ASML不卖光刻机[挖鼻];0.6371326715046719
-----;------;------;0.7426928422694525;0.6371326715046719;-0.9412425713547994;1.5783752428594713;0.21081237857026436;0;0.0;0.3814020883358868;0.6356701472264779
B站柚子木字幕组，微博NASA爱好者都能看;回复@董石石石石:只能怪你们马斯克不授权盗播，他要是放任，你就可以看盗版直播了[doge];-0.9984188327474006
B站柚子木字幕组，微博NASA爱好者都能看;http://t.cn/A6NfyL4L;0.0
B站柚子木字幕组，微博NASA爱好者都能看;已跪;-0.06884862191265739
B站柚子木字幕组，微博NASA爱好者都能看;能持续多久，你说可以，我过去看了5分钟就没了;-0.8675665122000744
-----;------;------;0.45231524725185496;0.0;-0.9984188327474006;0;1.0;0;0.0;0.580926098900742;0.9682101648345698
你们知道的太多，容易胡思乱想，造多看新闻联播不好吗;怎么，马斯克没教你们尊重版权吗，胡思乱想个鸡儿？[笑cry];-0.9622906797455819
-----;------;------;0.0;;-0.9622906797455819;0;1.0;7;2.882953255141079e-08;0.40000000576590655;0.6666666762765108
如果发射失败就马上有版权了恢复直播，还连续复播一个月。[doge];好急;0.0
-----;------;------;0.0;0.0;0.0;0;1.0;146;6.01301678929425e-07;0.4000001202603358;0.6666668671005596
文化自信，要看就看我们🎆秀;回复@野人贩子:大概你不知道有版权的足球直播其实还是能看的[doge]别类比了你这叫偷换概念;-0.9227517828711231
文化自信，要看就看我们🎆秀;回复@野人贩子:锤子的商业利益，这次火箭直播是全球免费;-0.2787682978598127
文化自信，要看就看我们🎆秀;回复@cae1111:首先直播是有版权的，谁有版权目前我也不知道，参考足球直播，网易科技视频号能看;-0.9989589286097658
文化自信，要看就看我们🎆秀;回复@野人贩子:哪里看？全部封了;-0.5468407428283586
文化自信，要看就看我们🎆秀;这明显就是商业利益，微博就能看直播，这也能扯上文化自信，为什么足球直播不是哪里都能看[doge];0.7277371052909118
-----;------;------;0.6228956311698873;0.7277371052909118;-0.9989589286097658;1.7266960339006776;0.1366519830496612;15;6.177756975302311e-08;0.30381905804333337;0.5063650967388889
我们有四大发明，还有必要羡慕美国吗？四大发明耶!很牛逼的耶!;确实很牛逼啊要不也养不出你这种闲人啊;-0.3759028602224903
-----;------;------;0.0;;-0.3759028602224903;0;1.0;0;0.0;0.4;0.6666666666666666
有种东西叫版权，微信视频正在直播[弱];像个小丑一样;0.0
有种东西叫版权，微信视频正在直播[弱];回复@KE老师来了:不是谁赢的问题，是你错了，但却不认错！;-0.10995816729653574
有种东西叫版权，微信视频正在直播[弱];回复@listh:嗯，你赢了;-0.48929134455987233
有种东西叫版权，微信视频正在直播[弱];回复@KE老师来了:你又在瞎扯了！请问你是在那里扯出这次直播要申请授权的？要向那方申请？向美国那边？[嘻嘻]全世界都可以免费看，免费转播，到了你这里扯出申请授权？;-0.9992946877519537
有种东西叫版权，微信视频正在直播[弱];回复@listh:@KE老师来了：微信视频，网易科技全程直播。免费和播放权利是两个概念，可以免费，但你要申请授权，没申请授权就被举报了呗。申请了授权的企业，投入了大量资源和流量，相当于投钱，就不希望别人拿来就用了。具体解释起来比较复杂，基本就这么个意思吧。;-0.9999527877321164
有种东西叫版权，微信视频正在直播[弱];不是冷静问题，是你瞎扯什么版权的问题！根本就不存在版权，全世界免费直播的。;-0.8295464316852481
有种东西叫版权，微信视频正在直播[弱];那是直播结束了，你冷静冷静;0.9494969663315731
有种东西叫版权，微信视频正在直播[弱];你知不知道，就在你发这消息后，微信的直播也断了。;-0.9214305027139094
-----;------;------;0.6367630838508432;0.9494969663315731;-0.9999527877321164;1.9494497540636895;0.02527512296815526;790;3.2536186736592177e-06;0.26481593345133414;0.44135988908555684
怎么写帮我写;免费机会用完了[委屈];0.8648091656860879
-----;------;------;0.0;0.8648091656860879;;0;1.0;1244;5.123419784850717e-06;0.400001024683957;0.6666683744732615
chatGPT：瞧你说的我这是为您服务;服务太好了有点心虚[挤眼];-0.5896006917693053
-----;------;------;0.0;;-0.5896006917693053;0;1.0;111;4.571540161723711e-07;0.4000000914308033;0.6666668190513387
这个得是GPT4写的吧;普通的也行;0.2592592592592591
-----;------;------;0.0;0.2592592592592591;;0;1.0;16;6.589607440322466e-08;0.4000000131792149;0.6666666886320247
可以问下怎么搞的吗[爱你];微信小程序搜索就行;0.7686366482486315
-----;------;------;0.0;0.7686366482486315;;0;1.0;33;1.3591065345665086e-07;0.40000002718213074;0.6666667119702178
autogpt就是不需要人在参与可以自主进化的ai，也就是人类末日t-1.0;？这个的底层是chatgpt啊，本质就是RAP软件，将来大概率因为成本太高会被淘汰的东西[汗];0.6229475189139817
