label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
198;太实用了[good][good];1;0;1;425;0.002352941176470588
201;请问用什么方法开通的的？可以指点一二么？谢谢;1;0;1;425;0.002352941176470588
203;已经有啦谢谢大家 私信我都看到了哈;2;0;2;425;0.004705882352941176
232;21世纪了不会还有哪个科技强国没有独立空间站吧！[二哈];31;144;175;425;0.4117647058823529
264;这明显就是商业利益，微博就能看直播，黑子别带节奏了;13;72;85;425;0.2
279;gpt是没有高端芯片的原因，需要芯片的强大算力 不然早弄出来了[挖鼻];3;1;4;425;0.009411764705882352
283;B站柚子木字幕组，微博NASA爱好者都能看;4;10;14;425;0.03294117647058824
288;你们知道的太多，容易胡思乱想，造多看新闻联播不好吗;1;5;6;425;0.01411764705882353
304;如果发射失败就马上有版权了恢复直播，还连续复播一个月。[doge];1;63;64;425;0.15058823529411763
307;文化自信，要看就看我们🎆秀;5;51;56;425;0.13176470588235295
315;我们有四大发明，还有必要羡慕美国吗？四大发明耶!很牛逼的耶!;1;0;1;425;0.002352941176470588
318;有种东西叫版权，微信视频正在直播[弱];8;8;16;425;0.03764705882352941
332;怎么写 帮我写;1;0;1;425;0.002352941176470588
334;chatGPT：瞧你说的 我这是为您服务;1;0;1;425;0.002352941176470588
336;这个得是GPT4写的吧;1;0;1;425;0.002352941176470588
338;可以问下怎么搞的吗[爱你];1;0;1;425;0.002352941176470588
340;auto gpt就是不需要人在参与可以自主进化的ai，也就是人类末日t-1.0;1;0;1;425;0.002352941176470588
353;只要是做研究的，很难不对人工智能的进展感兴趣，不管是哪个学科的研究，人工智能很可能都有用武之地。;1;28;29;425;0.06823529411764706
355;是搞神经网络的吗;1;4;5;425;0.011764705882352941
359;好喜欢你老婆，怎样才能找到[悲伤][悲伤];1;27;28;425;0.06588235294117648
362;大美妈是啥专业的啊？;2;9;11;425;0.02588235294117647
370;顾老师以前在微博讲过怎么认识大美妈的吗？好好奇啊;1;1;2;425;0.004705882352941176
399;大佬感谢~//@夕木:这个还能用，可以试试：http://t.cn/A6NVsqwo;2;0;2;425;0.004705882352941176
406;可以写论文，但是文献都是编的[允悲];1;0;1;425;0.002352941176470588
412;小蒋是讲解石吗;1;0;1;425;0.002352941176470588
415;ChatGPT什么版本？4.0吗;1;0;1;425;0.002352941176470588
417;今天怎么显示403;2;0;2;425;0.004705882352941176
420;可以写论文，但是chatGPT提出来的文献都是编的[允悲];4;0;4;425;0.009411764705882352
426;我有！你想问啥;2;0;2;425;0.004705882352941176
433;推点吃的;1;0;1;425;0.002352941176470588
440;可是我不知道怎么登上那个网站;1;0;1;425;0.002352941176470588
445;ai教培算不算教培？;1;0;1;425;0.002352941176470588
448;这个怎么下载啊 电脑上吗;2;0;2;425;0.004705882352941176
451;它太慢了;1;0;1;425;0.002352941176470588
453;？怎么能不带我玩;3;0;3;425;0.007058823529411765
470;自己写吧;2;0;2;425;0.004705882352941176
475;没错[泪];1;0;1;425;0.002352941176470588
477;是的 一个月20刀;4;0;4;425;0.009411764705882352
484;直接让它帮你写论文吧;1;0;1;425;0.002352941176470588
486;在哪里可以买到呀球球[泪];1;0;1;425;0.002352941176470588
490;我也想要一个账号;1;0;1;425;0.002352941176470588
497;可帮忙代注册，很便宜;1;0;1;425;0.002352941176470588
501;俺的tpCS相关同学们pyq里只有发疯想死和xx大学你毁了我的心理健康（）;2;3;5;425;0.011764705882352941
507;敢问兄台用的是哪个梯子[作揖];2;0;2;425;0.004705882352941176
511;Google earth 搜索音乐？;2;3;5;425;0.011764705882352941
523;[赞啊][赞啊];1;0;1;425;0.002352941176470588
527;是的，，doi号都编得真真的;1;0;1;425;0.002352941176470588
531;可真的太期待好剧啦！快点播出吧！想看小短剧哦 http://t.cn/A6NVdTmp;16;17;33;425;0.07764705882352942
548;短剧越来越多了，题材也好丰富啊，都按这个程度卷起来吧，我爱看[送花花][送花花] http://t.cn/A6NVdQjh;11;10;21;425;0.04941176470588235
560;我印象深刻的可能就是浮图缘！不得不说这个题材挺不错的 http://t.cn/A6NVde8J;3;4;7;425;0.01647058823529412
564;这些剧感觉看了剧照还挺期待的，期待剧情[色] http://t.cn/A6NVdRQR;3;3;6;425;0.01411764705882353
568;真的很爱看短剧呀，希望这几部剧的剧情都能出乎我所料[哇] http://t.cn/A6NVdRaJ;2;2;4;425;0.009411764705882352
571;看完剧照之后就特别喜欢，相信剧情一定会更加精彩。 http://t.cn/A6NVdTlU;12;15;27;425;0.06352941176470588
584;现在短剧也挺好看的，质量和剧情一点也不差的好吗 http://t.cn/A6NVdY2O;8;13;21;425;0.04941176470588235
609;真的很喜欢这种女性题材的剧，非常期待啊;3;15;18;425;0.042352941176470586
613;这么多剧不怕剧慌了;1;12;13;425;0.03058823529411765
615;看了这个预告照片感觉还不错 希望后面不要拉胯期待起来了;1;7;8;425;0.018823529411764704
618;觉得现在的短剧是越来越精彩好看了很深得人心;1;1;2;425;0.004705882352941176
621;看题材就已经被吸引住了 相信正片也一定不会让我们失望的;1;1;2;425;0.004705882352941176
630;王鹤棣主演的浮图缘我超喜欢看，吃醋的样子超可爱;1;1;2;425;0.004705882352941176
658;给个梯子推荐[泪][泪];1;0;1;425;0.002352941176470588
660;我上次跟他聊了半小时[羞嗒嗒][羞嗒嗒];1;0;1;425;0.002352941176470588
662;谁能取代得了zsx啊[可怜];3;0;3;425;0.007058823529411765
666;谁能取代我们少爷啊;1;0;1;425;0.002352941176470588
670;他很万能[奋斗];1;0;1;425;0.002352941176470588
673;现在也是很火爆了呀，处理器和功能也是更强悍，需求量高;4;4;8;425;0.018823529411764704
678;ChatGPT带动的AI大模型热潮，现在大家都喜欢AI了;2;4;6;425;0.01411764705882353
682;每次点击#犇村长#    都会有不一样的知识收获！[打call][打call][打call];1;1;2;425;0.004705882352941176
685;说不定还能再度火一把 现在AI已经受到很大的欢迎;1;1;2;425;0.004705882352941176
688;突然变得很火爆了呀，快来看一下处理器很强大的;1;0;1;425;0.002352941176470588
692;现在持续火爆了呀，市场的需求量都很高，发展范围遥遥领先;1;0;1;425;0.002352941176470588
694;钱得和莫妮卡分手？;2;4;6;425;0.01411764705882353
697;敢问兄台用的是哪个梯子[作揖];2;1;3;425;0.007058823529411765
700;smelly dog~ smelly dog~🎵;2;6;8;425;0.018823529411764704
707;确实;9;0;9;425;0.021176470588235293
717;咋没想着diy呢[哆啦A梦害怕];1;0;1;425;0.002352941176470588
723;我昨天和出版社说，我的书要加入计算思维训练，因此，要推迟2个月交货。;1;0;1;425;0.002352941176470588
726;有涌现和连续对话能力;1;0;1;425;0.002352941176470588
737;应该用claude+来和gpt4对。claude用来和gpt3.5对;1;0;1;425;0.002352941176470588
743;哪位朋友的评论被吞了。好消息，换了浏览器换了节点我已经成功登上啦!感谢评论帮助!;3;1;4;425;0.009411764705882352
747;换节点或者换魔法;1;0;1;425;0.002352941176470588
755;卡的吧;2;0;2;425;0.004705882352941176
759;直接关机睡觉;1;0;1;425;0.002352941176470588
785;这里[抱一抱]手工的[哈哈];1;0;1;425;0.002352941176470588
787;这，学生党不坑人;4;1;5;425;0.011764705882352941
794;我这，先试用;1;0;1;425;0.002352941176470588
796;进;1;0;1;425;0.002352941176470588
798;买买 买[心];1;0;1;425;0.002352941176470588
802;看看作业😯;1;0;1;425;0.002352941176470588
804;这个要怎么才能玩呀;1;0;1;425;0.002352941176470588
806;我觉得二三季度更看好医疗和重资源央企，tmt阶段性调整;1;3;4;425;0.009411764705882352
816;[嘻嘻][嘻嘻][嘻嘻];1;0;1;425;0.002352941176470588
821;一个问题一般问不明白哦;1;0;1;425;0.002352941176470588
832;chatgpt是啥呀;3;1;4;425;0.009411764705882352
837;《独角蜂繁殖之日》 前两天刚看完的文，很有意思。不符合像chatgpt一样平和这个设定，但我觉得受的品性确实有似人非人的魅力，令人震撼，推荐阅读。;3;0;3;425;0.007058823529411765
841;想看 脑海里第一浮现的是iason古早那种美人攻;1;1;2;425;0.004705882352941176
862;[笑cry][笑cry];1;0;1;425;0.002352941176470588
864;[笑cry];1;0;1;425;0.002352941176470588
868;我感觉所有不跟实物打交道的工作都会失业;2;1;3;425;0.007058823529411765
872;在哪可以用啊！;2;0;2;425;0.004705882352941176
875;？？？为啥我让他写全是错的，然后我和他说他错了，他承认错误但是不改[二哈];1;0;1;425;0.002352941176470588
879;美国会计会受影响，我国的不会，Chatgpt不会按领导的需求做假账。;4;64;68;425;0.16
884;两套账目会做吗[允悲];2;73;75;425;0.17647058823529413
887;还好硅基不喝酒…;2;24;26;425;0.0611764705882353
890;医生瑟瑟发抖;4;1;5;425;0.011764705882352941
895;律师和法官呢？;4;3;7;425;0.01647058823529412
901;别人受不受影响不知道 我是肯定不会受影响的～因为我早就退休了！我从20多岁起就在屋企当CEO！;1;5;6;425;0.01411764705882353
904;老板：能做两套帐吗？;1;2;3;425;0.007058823529411765
906;数学工作者可以直接转行做AI;1;1;2;425;0.004705882352941176
908;等他学会察言观色溜须拍马见风使舵再来和我竞争岗位吧;1;1;2;425;0.004705882352941176
927;能用啦？;1;1;2;425;0.004705882352941176
930;不会失业，因为发现部署ai成本比请一个会计成本高[嘻嘻];1;0;1;425;0.002352941176470588
932;胡说，其实是公务员的工作最容易受影响，但是公务员的工作不会被替代，毕竟铁饭碗。;1;2;3;425;0.007058823529411765
938;gpt既不会坐牢，也不能联网，想代替谁;1;2;3;425;0.007058823529411765
940;作家怎么可能[doge]写字和写作还是有区别的[doge];1;0;1;425;0.002352941176470588
952;我当鸭，它能取代我？;1;0;1;425;0.002352941176470588
960;国内不能用GPT，所以中国人不会受到影响。当然，如果有人认为国产GPT们也算是AI，那咱谈的不是一回事。😂;1;2;3;425;0.007058823529411765
979;有了chatgpt，未来前端的路会不会越来越艰难，现在还值得入前端吗;1;0;1;425;0.002352941176470588
1007;哇！！太好看了！！;1;0;1;425;0.002352941176470588
1009;5！！！;1;0;1;425;0.002352941176470588
1011;啊啊啊啊都好好看[舔屏];1;0;1;425;0.002352941176470588
1013;也太奇思妙想了吧[傻眼];1;0;1;425;0.002352941176470588
1018;我们专业有人因为用gpt被喊去meeting了[泪]我都在害怕;3;0;3;425;0.007058823529411765
1022;小米那个接电话的都能给你贷款了;1;53;54;425;0.12705882352941175
1045;我前两天用这个订火车票 还不行;1;0;1;425;0.002352941176470588
1053;我都免费教将近500多个了;5;0;5;425;0.011764705882352941
1078;ai：都有点不好意思噶了她[委屈];1;0;1;425;0.002352941176470588
1080;好;1;0;1;425;0.002352941176470588
1083;妙，是不是只能免费用一次;1;0;1;425;0.002352941176470588
1085;太书面化了;1;0;1;425;0.002352941176470588
1092;学会了学会了[打call][打call][打call]感谢大家;1;0;1;425;0.002352941176470588
1094;求教[泪][泪][泪][泪];1;1;2;425;0.004705882352941176
1099;网上有教程 按照教程一步一步来绝对没问题 我感觉最难得一步就是找梯子了;1;1;2;425;0.004705882352941176
1104;想请问下大家，最近写论文熬夜有点多今天下午心跳加速心慌好一阵了怎么办，但是还是得熬[单身狗];23;54;77;425;0.1811764705882353
1128;如果有很多人这样操作是不是还重复哈哈;1;37;38;425;0.08941176470588236
1130;刚刚外审回来了，有惊无险，顺利通过[苦涩][苦涩][苦涩][苦涩];2;9;11;425;0.02588235294117647
1133;特特 他引率 改改 改的跟原先的句子 不一样 会降重吗;2;5;7;425;0.01647058823529412
1136;引用率要怎么提啊[苦涩][苦涩];2;2;4;425;0.009411764705882352
1139;致谢不是不算查重吗？;1;2;3;425;0.007058823529411765
1141;问问chatgpt怎么下载啊[泪];12;11;23;425;0.05411764705882353
1154;特特 全英论文的降重怎么搞[苦涩];2;10;12;425;0.02823529411764706
1157;是不是可以把自己标红的 单独复制下来  再查一次呀  大家查着查着是全篇都查吗;2;3;5;425;0.011764705882352941
1160;笑死，我直接不写[苦涩];1;5;6;425;0.01411764705882353
1162;特啊  我体会到了  今天返校  室友在搞查重  她们说用超星  我说了两句直接知网吧  现在又不贵了  她们还在研究用超星[可爱]  算了算了;1;5;6;425;0.01411764705882353
1164;家人们，想问一下大家，我现在工作了，写论文查重哪个系统最便宜啊，6000字以内的教育论文，没有要求用什么系统查重回我想要便宜的[doge]（没想到工作了还要写论文可恶[怒][怒][怒]）;2;0;2;425;0.004705882352941176
1192;开全局，节点换美国，建议别用廉价机场，容易被误伤[二哈];1;1;2;425;0.004705882352941176
1194;这个IP注册的人太多了，你要换节点。;1;0;1;425;0.002352941176470588
1203;几乎全是梦三的[允悲][泪];1;0;1;425;0.002352941176470588
1205;梦二➕梦三;1;14;15;425;0.03529411764705882
1207;感觉都是小梅队友;1;5;6;425;0.01411764705882353
1209;巴萨套[允悲];1;3;4;425;0.009411764705882352
1211;感觉埃托奥可以换成苏牙;2;6;8;425;0.018823529411764704
1228;按历史地位来这三前锋我没意见，但是MVP才是最适配哈白布组合 MSN是最强单兵能力组合;1;0;1;425;0.002352941176470588
1243;哇;4;0;4;425;0.009411764705882352
1248;牛的，高级人才;4;0;4;425;0.009411764705882352
1253;公现在好像也很离谱;1;0;1;425;0.002352941176470588
1255;请他拿出能配得上咱这能力的薪资[可愛];1;0;1;425;0.002352941176470588
1257;？？？这是真实的;1;0;1;425;0.002352941176470588
1259;复合型人才 我就好奇这样的月薪得多少[馋嘴];1;0;1;425;0.002352941176470588
1261;太牛了这啥公司 太狗了;1;0;1;425;0.002352941176470588
1263;[笑cry]看着都头大   更别说做了;2;0;2;425;0.004705882352941176
1266;不用说中国华腾;3;0;3;425;0.007058823529411765
1270;怎么弄呀？求教[苦涩];3;0;3;425;0.007058823529411765
1275;这里[抱一抱]手工的[抱一抱];1;0;1;425;0.002352941176470588
1289;人工智能这么牛，未来的世界会怎样[思考];13;52;65;425;0.15294117647058825
1303;取代人还不至于，但可以提高工作效率;4;33;37;425;0.08705882352941176
1309;人工智能太厉害了;1;9;10;425;0.023529411764705882
1320;我们都快失业了[允悲];1;0;1;425;0.002352941176470588
1382;@扭捏的大小脸高冷美女 ai替我活;1;0;1;425;0.002352941176470588
1390;@xuanii团团 现存;1;0;1;425;0.002352941176470588
1436;别的行业不清楚，程序员的话，还挺难的，客户需求千奇百怪，自己写都头疼[允悲];1;3;4;425;0.009411764705882352
1439;高中是巅峰[奋斗];1;0;1;425;0.002352941176470588
1441;我现在觉得我能写出议论文也特别牛逼[微笑];1;0;1;425;0.002352941176470588
1443;我能扯800字议论文真是牛逼;1;0;1;425;0.002352941176470588
1445;感谢chatgpt;1;0;1;425;0.002352941176470588
1447;高中牲也憋不出800字议论文[微笑];1;0;1;425;0.002352941176470588
1466;最后一个是啥？水印挺好的;2;0;2;425;0.004705882352941176
1472;ai本身，非常萌，用ai做坏事的人，非常坏;1;48;49;425;0.11529411764705882
1474;怎么打开chatgpt啊，要梯子吗;3;1;4;425;0.009411764705882352
1492;小成功 大突破;1;0;1;425;0.002352941176470588
1498;不能。但是申二硕应该不用分很高吧[泪];2;0;2;425;0.004705882352941176
1502;可以用AI点评midnights吗;2;2;4;425;0.009411764705882352
1508;咪！p2字被挡了;1;0;1;425;0.002352941176470588
1510;你是懂比喻的;3;0;3;425;0.007058823529411765
1516;看不懂，但是给马哥[赞][赞][赞];1;0;1;425;0.002352941176470588
1518;看不懂，但是给马哥[赞][赞][赞];1;0;1;425;0.002352941176470588
1520;看不懂，但是给马哥[赞][赞][赞];1;0;1;425;0.002352941176470588
1525;蹲;2;0;2;425;0.004705882352941176
1528;http://t.cn/A6N5bZWm;2;0;2;425;0.004705882352941176
1531;access denied的话过一两天再登就能打开了;1;0;1;425;0.002352941176470588
1533;你用什么邮箱注册的哇？我一直用不了🫠;3;0;3;425;0.007058823529411765
1537;我一般自己用完全没有语法的英语自己写一段，然后让它润色一下，这个自己都理不清的前因后果被它整的明明白白的哈哈哈哈哈;1;0;1;425;0.002352941176470588
1541;很好的视频，ai可以取代大量初级工作，让高手可以解放自己的精力，也让初级到入门的门槛提高了。招不够大神宁愿让大神加班也不会招初级员工，不从初级开始你要怎么成为大神？这个断层是大家需要考虑的。;5;68;73;425;0.17176470588235293
1547;哥们好像我的入门恩师吴恩达呀，关注了[doge];3;10;13;425;0.03058823529411765
1551;粗思极恐[泪]选择哪一行业，才能不被AI淘汰？;18;3;21;425;0.04941176470588235
1570;AI是游戏终极外挂[二哈];3;30;33;425;0.07764705882352942
1574;学透一个领域的具体含义是什么;5;9;14;425;0.03294117647058824
1583;请教一个问题，我小孩读高中也说想学AI , 但很菜的买了一个A卡后，才发现很多Ai应用用不了. 是不是真得换一张卡啊，那卡都老贵了。 ;2;1;3;425;0.007058823529411765
1586;[举手]这个boss作弊的连续放招，细想起来应该小时候很多人也发现了。可能打败了作弊boss对于游戏高手来说更有乐趣吧。[吃瓜];3;1;4;425;0.009411764705882352
1590;记忆中香港和澳门无法注册ChatGPT？;3;2;5;425;0.011764705882352941
1595;AI墙角“作死”那一段是在致敬AlphaGo对阵李世石的那一手？;1;3;4;425;0.009411764705882352
1597;大神 代码在哪个平台   github 没看到;1;1;2;425;0.004705882352941176
1599;我想问一下ChatGPT能帮我画工程CAD图了吗？[允悲];1;0;1;425;0.002352941176470588
1601;牛逼，如果运用在高考训练会发生什么事;1;0;1;425;0.002352941176470588
1607;虽然内容很精彩，但是我还是被桌面上的机箱吸引了[苦涩][苦涩][苦涩]所以那个机箱是？？？侧面和正面的绿色的灯也太帅了;1;0;1;425;0.002352941176470588
1610;目前这个例子是不是很好的证明了AI现阶段只是个工具，要是连作者都不了解的领域AI也不能表现的太强？因为要是ai学会波动拳和升龙拳，打这个维嘉跟玩一样，升龙破一切。用肯的话各种旋风腿接轻重拳接升龙连到死要是桑吉尔夫各种跳压反向+旋风大坐指令投因为作者对街霸2了解不多，所以ai也做不了太多;1;0;1;425;0.002352941176470588
1631;@养鹅致富老屎忽;1;0;1;425;0.002352941176470588
1659;@-Cthulhu-;1;0;1;425;0.002352941176470588
1806;@柳丝玉骢boy 好ai干坏ai[doge];1;0;1;425;0.002352941176470588
1826;可以和你的 AI 约战吗？街霸无敌手好孤独;1;0;1;425;0.002352941176470588
1839;我在想，编个作弊器，无敌满血是不是比这个要简单些，最终的目的是一样的，看通关动画。;1;2;3;425;0.007058823529411765
1873;怎么喂给gpt4 pdf文件啊？;1;1;2;425;0.004705882352941176
1880;看哭了;1;0;1;425;0.002352941176470588
1883;玫瑰好美;1;0;1;425;0.002352941176470588
1889;来啦;2;0;2;425;0.004705882352941176
1892;Do you love me？;1;0;1;425;0.002352941176470588
1898;论文作弊器是吧[锦鲤附体];1;0;1;425;0.002352941176470588
1901;我一再强调，这是一款垃圾软件，不具备真正的人工智能生态和实际应用的能力，目前真正的人工智能是万物互联。你连万物互联都做不到，还人工智能个锤子;4;1;5;425;0.011764705882352941
1906;chatgpt的主要开发人员是女的。又被抢了[交税][交税];1;0;1;425;0.002352941176470588
1909;孙哥都搞这么高科技的领域了？[doge];1;0;1;425;0.002352941176470588
1913;这啥啊 好厉害;1;1;2;425;0.004705882352941176
1927;还能这么用啊[哆啦A梦害怕];2;0;2;425;0.004705882352941176
1938;可以分享一下嘛[可怜];2;0;2;425;0.004705882352941176
1941;肯定编的，毕竟顺应生成型[doge];1;0;1;425;0.002352941176470588
1943;那他认为自己过气了吗;1;0;1;425;0.002352941176470588
1946;我发现用他查文档太方便了，怕瞎编就让他给文档链接;1;1;2;425;0.004705882352941176
1954;我都怀疑又是它编的[二哈];3;3;6;425;0.01411764705882353
1962;帮忙找一个我的海缆，光缆涨的理由;2;0;2;425;0.004705882352941176
1965;管用不[允悲];1;0;1;425;0.002352941176470588
1969;笑喷饭了，迫真·rap伊野尾和真·rap担当八乙女🤣;1;1;2;425;0.004705882352941176
1971;猫师傅15周年蛋巡开始RAP，所以未来大概会成长尾rap担当？AI好像也没错[二哈]至于dance嘛……[并不简单];1;0;1;425;0.002352941176470588
1973;韭圈的东西我买了挺多但没怎么用过，就当支持创业了[馋嘴];2;3;5;425;0.011764705882352941
1976;这…有点心动啊;2;2;4;425;0.009411764705882352
1979;报工头的名字能打折吗[喵喵];1;1;2;425;0.004705882352941176
1981;下载了，每天看一下恐慌指数，也算支持了[doge];2;0;2;425;0.004705882352941176
1984;爱工头[羞嗒嗒][羞嗒嗒];1;0;1;425;0.002352941176470588
1999;私我有号，包售后;1;0;1;425;0.002352941176470588
2022;还在jweb里面跟我们哭[允悲];4;1;5;425;0.011764705882352941
2028;😌视频做得不错👍居然看完了;1;0;1;425;0.002352941176470588
2039;因为它觉得你没有“心”用这么难的问题难为它[右哼哼];6;0;6;425;0.01411764705882353
2052;这个怎么用啊！[悲伤]想跟ai聊天;1;0;1;425;0.002352941176470588
2054;！怎么用！;1;0;1;425;0.002352941176470588
2060;不用收费，我可以把我的号共享给你用呀;1;0;1;425;0.002352941176470588
2067;我现在文心一言和chatgpt plus都用，感觉文心一言在文案上还不如gpt3.5;2;1;3;425;0.007058823529411765
2074;Gpt不是有个插件可以联网吗;2;0;2;425;0.004705882352941176
2080;蹲梯子;1;0;1;425;0.002352941176470588
2088;看这里[doge];1;0;1;425;0.002352941176470588
2093;学生党不坑人;2;0;2;425;0.004705882352941176
2108;其实我支持;1;1;2;425;0.004705882352941176
2110;人类之光[二哈];1;1;2;425;0.004705882352941176
2112;平安何德何能，因为老龄化？;15;68;83;425;0.1952941176470588
2128;这种排行一看就是美国本位;6;3;9;425;0.021176470588235293
2136;那些问中国平安为啥的，怕是以为这公司只有保险吧，，，;6;8;14;425;0.03294117647058824
2145;同问，好奇平安保险是基于什么考虑给出的;1;0;1;425;0.002352941176470588
2149;让他帮我预测一下，今年比特币会上6w点吗？麻烦了;2;1;3;425;0.007058823529411765
2155;字节跳动 都没有 扯淡;1;0;1;425;0.002352941176470588
2157;国外电信差  前几年我问老外他就说他们网差还贵    还用2g省;1;0;1;425;0.002352941176470588
2159;怎么没有华为。不科学[doge][doge][doge];2;0;2;425;0.004705882352941176
2220;没有字节[doge];1;0;1;425;0.002352941176470588
2260;都能编造了？;1;0;1;425;0.002352941176470588
2269;“白人赢了就是我赢了”[怒];4;212;216;425;0.508235294117647
2274;要不看看破纪录的403秒的人造太阳？;3;39;42;425;0.0988235294117647
2278;亚裔保守了，全是国内教育背景的。;1;26;27;425;0.06352941176470588
2294;这玩意儿还处在“付出多少人工才有多少智能”的阶段，怎么就革命性了？;1;3;4;425;0.009411764705882352
2300;就很牛逼，判断一个ai功能如何居然是要求ai写一篇辱骂女儿的文章然后看有没有自我审查。 这要是换个话题到老中身上又该是“言论不自由”了[太开心][怒];5;420;425;425;1.0
2308;能把殖人都空投到梦想中的故乡，比如英美日就好了。他们能不能考个雅思然后润啊，不行走线啊，别待在国内了;1;49;50;425;0.11764705882352941
2315;有一说一，国内确实要弱一些，不过赶上肯定能赶上的，而且我觉得 chatgpt 在国内大概率会被禁，因为政治原因;2;0;2;425;0.004705882352941176
2318;聊聊元宇宙？;3;2;5;425;0.011764705882352941
2339;殖8⃣️不知道他们的gpt连限时90秒回答的小学奥数口试题也答不上来吧[怒];1;7;8;425;0.018823529411764704
2342;最有意思的点在于，绘画AI一边倒在骂，唯独到了文字AI这里，开始捧洋人的臭脚，我想了半天才明白，原来因为中国没搞绘画AI而是搞文字AI;1;2;3;425;0.007058823529411765
2350;说实话，现在还能找到比中国强的行业就珍惜吧，那至少意味着我们还有作业可抄，真的全都一马当先了其实挺寂寞的。;1;6;7;425;0.01647058823529412
2352;最近殖乎相关话题底下也是疯狂团建的啊，什么“大清不需奇淫技巧，多学孔子”，“纺织工人砸纺织机”，“我种了一辈子地发现文明的西方世界还可以用耕地机来干农活”[汗];3;3;6;425;0.01411764705882353
2357;ai为什么要有人类的道德标准？;2;0;2;425;0.004705882352941176
