label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
299;它的office软件界面都和我的不一样;4;2;6;23972;0.0002502920073418989
304;怎样装，我本身是正版，要装国际版，找不到;3;6;9;23972;0.0003754380110128483
309;为了用copilot买了个365企业版结果还没出;1;0;1;23972;4.171533455698315e-05
311;科技是把双刃剑，用得好就是科技进步，用不好就是科技侵略，会被割伤。;1;1;2;23972;8.34306691139663e-05
313;请注明，此智能软件，只适合英文，中文怕是识别的乱七八糟;1;0;1;23972;4.171533455698315e-05
315;目前不支持中文;1;0;1;23972;4.171533455698315e-05
317;现在可以了吗;1;0;1;23972;4.171533455698315e-05
319;这个什么时候发布哇？;1;1;2;23972;8.34306691139663e-05
321;Whatev这对于公司的效率有大幅提升啊;1;0;1;23972;4.171533455698315e-05
323;四六级即视感;1;0;1;23972;4.171533455698315e-05
325;我买的就是微软的笔记本。有了没？好像还没有把。;1;0;1;23972;4.171533455698315e-05
327;耶ye应用文邀请函有着落了;1;0;1;23972;4.171533455698315e-05
329;有说什么时候发布吗;1;0;1;23972;4.171533455698315e-05
331;叮当这个ppt制作太强了;1;0;1;23972;4.171533455698315e-05
334;为啥我的copilot只能在word里面出现呢？怎么操作ppt呢？;2;1;3;23972;0.00012514600367094945
337;现在这玩意可以用了么;1;0;1;23972;4.171533455698315e-05
339;老板的口吻不是这样的。含糊不清，没做好就是你的问题。;1;0;1;23972;4.171533455698315e-05
341;翻译组;1;0;1;23972;4.171533455698315e-05
343;MAC可以用吗;1;0;1;23972;4.171533455698315e-05
345;果然微软不会让人失望这个合作很帅;1;0;1;23972;4.171533455698315e-05
347;不错不错;1;0;1;23972;4.171533455698315e-05
349;不会英语;1;0;1;23972;4.171533455698315e-05
351;国内能用？;1;0;1;23972;4.171533455698315e-05
353;《扣拍勒特》;1;0;1;23972;4.171533455698315e-05
356;mac可以吗？;1;0;1;23972;4.171533455698315e-05
358;目前不是只有商用的才有，;1;0;1;23972;4.171533455698315e-05
360;这就是翻译的外网视频;1;1;2;23972;8.34306691139663e-05
362;科技本来是让人们越来越轻松的，结果科技进步之后，人们越来越累了;1;1;2;23972;8.34306691139663e-05
364;Win10能用吗;1;0;1;23972;4.171533455698315e-05
366;中国还用不了吧;1;0;1;23972;4.171533455698315e-05
368;幸亏没买wps会员;1;0;1;23972;4.171533455698315e-05
370;下载新版本就行么？;3;1;4;23972;0.0001668613382279326
375;小方不想胖不错不错;3;0;3;23972;0.00012514600367094945
379;不支持中文;1;0;1;23972;4.171533455698315e-05
381;国内能用？;3;0;3;23972;0.00012514600367094945
385;今年好好学不然就失业;1;0;1;23972;4.171533455698315e-05
387;Z;1;0;1;23972;4.171533455698315e-05
389;“帕尔忒”是什么;1;0;1;23972;4.171533455698315e-05
391;有中文了吗;1;0;1;23972;4.171533455698315e-05
394;牛逼;1;0;1;23972;4.171533455698315e-05
396;本来想买，发现一年400多会员。我就想使用一下看看怎么样好用就买，没想到中国没上这功能;1;0;1;23972;4.171533455698315e-05
398;下面应该有掌声;1;0;1;23972;4.171533455698315e-05
400;中国区什么时候上线？;1;0;1;23972;4.171533455698315e-05
402;目前还没中文版;1;0;1;23972;4.171533455698315e-05
404;需要暴露的隐私太多了;1;0;1;23972;4.171533455698315e-05
406;365的教育版账号能登录直接用吗？;3;1;4;23972;0.0001668613382279326
410;用Microsoftloop啊，;1;0;1;23972;4.171533455698315e-05
413;AI最终会消灭人类。现在就已经开始消灭人类的思考能力和寻找能力;1;0;1;23972;4.171533455698315e-05
415;国内目前用不了;1;0;1;23972;4.171533455698315e-05
417;给换个中文名吧，考拍乐;1;0;1;23972;4.171533455698315e-05
419;666洗哥我們就是用Office365;1;0;1;23972;4.171533455698315e-05
421;1、素材涉及好多个人隐私信息，是否安全呢？2、生成的文字、版式是程序预设置的呢？还是它学习后输出的呢？;1;0;1;23972;4.171533455698315e-05
423;今天你头秃了吗俺哥肯定需要;2;0;2;23972;8.34306691139663e-05
427;mac可以吗;3;1;4;23972;0.0001668613382279326
431;现在e5测试的能用吗;1;0;1;23972;4.171533455698315e-05
433;我刚用上;1;0;1;23972;4.171533455698315e-05
435;让我滚去看论文真是解放双手;10;0;10;23972;0.00041715334556983145
447;没有用，办公环境里其他设备安装的还是2007;2;0;2;23972;8.34306691139663e-05
450;不支持中文;1;0;1;23972;4.171533455698315e-05
452;有点长懒得看;1;0;1;23972;4.171533455698315e-05
454;国内的版本没有这个功能吧，;1;0;1;23972;4.171533455698315e-05
456;我要牺牲20天的零用钱才能付费，怎么办;1;0;1;23972;4.171533455698315e-05
458;估计卡的不行，网络原因;1;0;1;23972;4.171533455698315e-05
460;需要付费，用不了;1;0;1;23972;4.171533455698315e-05
462;我365是企业版;1;1;2;23972;8.34306691139663e-05
464;拿copilot写过代码，效果一般。生成的代码里竟然还带着别人作者名字的注释也不知道它从哪复制粘贴的;2;1;3;23972;0.00012514600367094945
467;好与不好马斯克已经说了，这东西只要把资料和照片在云端存储，死了的人都能在朋友圈再活20年不是问题;1;0;1;23972;4.171533455698315e-05
469;直接升级office365？;1;0;1;23972;4.171533455698315e-05
471;啪忒;1;0;1;23972;4.171533455698315e-05
473;肘文王渡边临失业咯;2;0;2;23972;8.34306691139663e-05
476;4月1日了，还不能用;1;0;1;23972;4.171533455698315e-05
478;正式发布了？;1;0;1;23972;4.171533455698315e-05
480;不是会不会用的问题，是我没有的问题;1;1;2;23972;8.34306691139663e-05
482;留个记号;1;0;1;23972;4.171533455698315e-05
484;这个国内的office365可否使用;1;0;1;23972;4.171533455698315e-05
486;一身冷汗有可能气虚，可以买点花胶补一补;1;0;1;23972;4.171533455698315e-05
488;星星不眨眼瓶邪有雾的夜晚否kkkzhang2牛啊，坐等发布;1;0;1;23972;4.171533455698315e-05
490;有中文的吗;1;0;1;23972;4.171533455698315e-05
492;回我打算换微软的电脑了;1;0;1;23972;4.171533455698315e-05
494;这个是真厉害;1;1;2;23972;8.34306691139663e-05
496;于是机器开始控制人;1;0;1;23972;4.171533455698315e-05
498;都会解决？;1;0;1;23972;4.171533455698315e-05
500;家有柒柒;1;0;1;23972;4.171533455698315e-05
503;很哇塞，明天就试试;1;0;1;23972;4.171533455698315e-05
506;坚决不打工;1;0;1;23972;4.171533455698315e-05
508;Office再好还是更喜欢wps;1;0;1;23972;4.171533455698315e-05
510;可以用中文描述不;2;0;2;23972;8.34306691139663e-05
513;mac也需要;1;0;1;23972;4.171533455698315e-05
515;我以前买的电脑是2016版的能用这个嘛;1;0;1;23972;4.171533455698315e-05
517;PEPE快来学习;1;1;2;23972;8.34306691139663e-05
519;和齐司礼贴贴我当场换专业;4;0;4;23972;0.0001668613382279326
524;目前的法律法规，这个功能很难在国内落地;1;0;1;23972;4.171533455698315e-05
526;努力的白菜姐你必看;2;0;2;23972;8.34306691139663e-05
529;中国地区能用吗;2;1;3;23972;0.00012514600367094945
532;还没上架呢我买的word都没有;1;0;1;23972;4.171533455698315e-05
534;copilot烫嘴是吧;3;0;3;23972;0.00012514600367094945
538;拼车的能用不;3;0;3;23972;0.00012514600367094945
542;凹凸鲁克是什么，发邮件不是打开QQ邮箱吗？;1;0;1;23972;4.171533455698315e-05
544;祥子Amoeba好高级;1;0;1;23972;4.171533455698315e-05
546;这是不是得买付费版的office全家桶;2;0;2;23972;8.34306691139663e-05
549;暂时还用不了;1;0;1;23972;4.171533455698315e-05
551;现在是测试版还没有发布;1;0;1;23972;4.171533455698315e-05
553;Microsoft，麦克罗索芙特。outlook，奥特路可。庆祝趴忒。;7;0;7;23972;0.00029200734189888203
561;阿噜永远吃不饱;1;0;1;23972;4.171533455698315e-05
563;卧槽，太强了;3;1;4;23972;0.0001668613382279326
567;能写专业文章吗？;1;0;1;23972;4.171533455698315e-05
569;更新了吗？;1;0;1;23972;4.171533455698315e-05
571;可以用了？？？;1;0;1;23972;4.171533455698315e-05
573;copalarter;1;0;1;23972;4.171533455698315e-05
575;真的绝了;1;0;1;23972;4.171533455698315e-05
577;我想知道如何申请使用，我的是365家庭版。;2;1;3;23972;0.00012514600367094945
580;就是玩6呀;7;0;7;23972;0.00029200734189888203
588;朝暮晟言涵总我是幸运大王是喜欢还是不甘心倾寒N牛啊;3;1;4;23972;0.0001668613382279326
592;outerlooker;1;0;1;23972;4.171533455698315e-05
594;可怜的塔莎;1;0;1;23972;4.171533455698315e-05
596;还没有个人版吧;3;0;3;23972;0.00012514600367094945
600;我想知道Mac版本的365会不会有;1;0;1;23972;4.171533455698315e-05
602;英语发音说得挺好的;1;0;1;23972;4.171533455698315e-05
604;太强了;1;0;1;23972;4.171533455698315e-05
606;会用也没用公司不让用office;3;0;3;23972;0.00012514600367094945
610;太复杂，我只要贾维斯;1;0;1;23972;4.171533455698315e-05
612;感觉并不高效;1;0;1;23972;4.171533455698315e-05
614;奕lililiiiii这AI要逆天了;1;0;1;23972;4.171533455698315e-05
616;能不能弄个中文的;1;0;1;23972;4.171533455698315e-05
618;直接问它怎么啥也不干搞一个亿;2;0;2;23972;8.34306691139663e-05
621;谢丝塔的助手太强了;2;0;2;23972;8.34306691139663e-05
624;这不考研英语小作文;1;0;1;23972;4.171533455698315e-05
626;Reset我才知道已经整合进一个软件了;1;0;1;23972;4.171533455698315e-05
628;国内可用？;2;0;2;23972;8.34306691139663e-05
631;笔记本赠送的可以用吗;1;0;1;23972;4.171533455698315e-05
634;国内用不了;1;0;1;23972;4.171533455698315e-05
636;淘宝二百多一年的365，六个人各自独立1Tonedrive，每人一年不到四十，有啥好纠结的么;8;4;12;23972;0.0005005840146837978
645;能给我做上课的课件吗？应该怎么提要求呢？;3;3;6;23972;0.0002502920073418989
649;淘宝买个账号，体验一下;1;0;1;23972;4.171533455698315e-05
651;艾伦耶格尔;1;1;2;23972;8.34306691139663e-05
653;oranLinglingDdnnnnny艾玛;4;1;5;23972;0.00020857667278491573
658;魔龙dz又变强了;3;1;4;23972;0.0001668613382279326
662;错过移动端浪潮的微软准确抓住了AI这波浪潮;1;0;1;23972;4.171533455698315e-05
666;喜杨杨仔细看嘛;2;0;2;23972;8.34306691139663e-05
669;不会英文;1;0;1;23972;4.171533455698315e-05
671;这是哪个版本的Office;3;0;3;23972;0.00012514600367094945
675;copilot用法;1;0;1;23972;4.171533455698315e-05
677;扣拍了特;1;0;1;23972;4.171533455698315e-05
679;还没有实装呢;3;0;3;23972;0.00012514600367094945
683;那么与互联网隔绝的那些网和人怎么办呢;4;1;5;23972;0.00020857667278491573
688;这个宣传视频是ai制作的吗？;1;0;1;23972;4.171533455698315e-05
690;我缺的是正版的钱;1;0;1;23972;4.171533455698315e-05
692;疯啦;1;0;1;23972;4.171533455698315e-05
694;需要科技么？;2;2;4;23972;0.0001668613382279326
698;Kepler狗狗狗勾狗勾狗子;4;0;4;23972;0.0001668613382279326
703;ZPP;1;0;1;23972;4.171533455698315e-05
705;Chuck;1;0;1;23972;4.171533455698315e-05
707;徽仟味悦悦;1;0;1;23972;4.171533455698315e-05
709;0;1;0;1;23972;4.171533455698315e-05
711;糖三岁;1;0;1;23972;4.171533455698315e-05
713;无;1;1;2;23972;8.34306691139663e-05
715;二多er;1;0;1;23972;4.171533455698315e-05
717;萧逸的萧小五别叫醒小文恶作剧让我再睡一觉额嗯burnerrrrr溯兮风起雨落qq沐所有与夜的梦郭倚晴爹爹松月ccrabbit5空柚宝plus神谕;2;2;4;23972;0.0001668613382279326
720;初夏;1;0;1;23972;4.171533455698315e-05
722;呐呐娜;1;0;1;23972;4.171533455698315e-05
724;一碗饭;3;0;3;23972;0.00012514600367094945
729;0;1;0;1;23972;4.171533455698315e-05
731;Bellefille1;1;0;1;23972;4.171533455698315e-05
733;LauLanKwan;1;0;1;23972;4.171533455698315e-05
735;冰糖草莓小福娃梅子红花Angelia可别小乔我;1;1;2;23972;8.34306691139663e-05
737;明明没有小鱼干;1;0;1;23972;4.171533455698315e-05
739;喵;1;0;1;23972;4.171533455698315e-05
741;RobbinTattoo;1;0;1;23972;4.171533455698315e-05
743;小李柿柿如意;1;0;1;23972;4.171533455698315e-05
745;Elk乔;4;1;5;23972;0.00020857667278491573
750;她喜欢吃冰激凌;1;0;1;23972;4.171533455698315e-05
752;Yooky;1;0;1;23972;4.171533455698315e-05
754;Dvdujsbsvdimcm;1;0;1;23972;4.171533455698315e-05
756;刘丽丽;2;0;2;23972;8.34306691139663e-05
759;炳莹;1;0;1;23972;4.171533455698315e-05
761;水饱饱;1;0;1;23972;4.171533455698315e-05
763;瓜子er;1;0;1;23972;4.171533455698315e-05
765;新大睡美男小鲤鱼乔尼不会吧，寄了;1;0;1;23972;4.171533455698315e-05
767;炒鸡忙的Daniel;1;0;1;23972;4.171533455698315e-05
769;Nothinglasts;1;0;1;23972;4.171533455698315e-05
771;不记仇的忠会69岁美艳小妈宫潇潇汐;2;2;4;23972;0.0001668613382279326
774;欣欣子;1;0;1;23972;4.171533455698315e-05
776;反而反而;1;0;1;23972;4.171533455698315e-05
779;三细;1;0;1;23972;4.171533455698315e-05
782;晨曦冯彪心动浅安思念成海;1;0;1;23972;4.171533455698315e-05
784;真Book思议呢;1;0;1;23972;4.171533455698315e-05
786;拿下哥说球;1;0;1;23972;4.171533455698315e-05
788;啊童的日常穿搭小小范最最最帅的谢谢谢谢谢谢凡小草不吃吴翰文;1;0;1;23972;4.171533455698315e-05
790;徐徐XuXu;2;1;3;23972;0.00012514600367094945
793;Angann;1;0;1;23972;4.171533455698315e-05
795;Min;1;0;1;23972;4.171533455698315e-05
797;林森。;1;0;1;23972;4.171533455698315e-05
799;hjtcjitdgu无敌大圆圆;1;0;1;23972;4.171533455698315e-05
801;Kadeu;1;1;2;23972;8.34306691139663e-05
803;LifeSuck;1;0;1;23972;4.171533455698315e-05
805;Cya憾迟;3;0;3;23972;0.00012514600367094945
810;斐迪南大公业邑;3;0;3;23972;0.00012514600367094945
814;美女今天学习了嘛嘛嘛;1;0;1;23972;4.171533455698315e-05
816;Shine;1;0;1;23972;4.171533455698315e-05
818;0;1;0;1;23972;4.171533455698315e-05
820;咕咕叽灯呀英雄姐姐宵宫brooo;4;1;5;23972;0.00020857667278491573
825;lin。;1;0;1;23972;4.171533455698315e-05
827;無線愛;1;0;1;23972;4.171533455698315e-05
830;hellozeroz;1;0;1;23972;4.171533455698315e-05
832;我联想送的office全家桶怎么没看见这些，总不能是盗版的吧;6;3;9;23972;0.0003754380110128483
839;某文心：哟，又来活了，赶紧套壳;2;16;18;23972;0.0007508760220256966
842;可不可以先把copilot念明白了;4;8;12;23972;0.0005005840146837978
847;这个copilot发音听的我太难受了。。。那么多工具，配音前把这几个单词好好学一下发音不可以么？;3;6;9;23972;0.0003754380110128483
851;所以我用的学校买的学生版365，能免费升级coplit嘛;5;0;5;23972;0.00020857667278491573
857;我这个以前激活的正版有吗？;4;0;4;23972;0.0001668613382279326
862;国内允许使用？不会阉割？;4;0;4;23972;0.0001668613382279326
867;不懂就问，使用copilot需要魔法吗;3;0;3;23972;0.00012514600367094945
871;为什么我的outlook找不到copilot;3;0;3;23972;0.00012514600367094945
875;如果进国内了，是不是得兼容中文庞大的古诗词库才行，还有各种经典古文，成语、谚语、歇后语等等;3;0;3;23972;0.00012514600367094945
879;几块钱买一个365的永久使用;3;0;3;23972;0.00012514600367094945
883;目前可以通过改注册表实现copilot，但是只支持英文指令;3;0;3;23972;0.00012514600367094945
887;小小姐革命开始;2;0;2;23972;8.34306691139663e-05
890;copilot可以连接家庭wifi么copilot可以连接互联网么;1;1;2;23972;8.34306691139663e-05
892;米扣臊服特;2;0;2;23972;8.34306691139663e-05
895;有80100的毕业party吗？;1;0;1;23972;4.171533455698315e-05
897;想太多了，根本不会放给中国;1;0;1;23972;4.171533455698315e-05
899;这个发布会我看了，当中有一个女讲官说他用copilot写一篇祝贺女儿毕业的演讲词;1;0;1;23972;4.171533455698315e-05
901;遗憾的是在国内用不了;1;0;1;23972;4.171533455698315e-05
903;需要搭梯子吧？;1;0;1;23972;4.171533455698315e-05
905;老板：很好，再帮我写个人员精简计划;1;0;1;23972;4.171533455698315e-05
907;Office365在哪里下载;1;0;1;23972;4.171533455698315e-05
909;国内还是要用codegeex;1;0;1;23972;4.171533455698315e-05
911;Copilot在哪里下载安装;1;0;1;23972;4.171533455698315e-05
913;扣拍乐特;1;0;1;23972;4.171533455698315e-05
915;咋買;1;0;1;23972;4.171533455698315e-05
917;这;1;0;1;23972;4.171533455698315e-05
919;5贝利;1;0;1;23972;4.171533455698315e-05
921;我有正版365坐等发布;1;0;1;23972;4.171533455698315e-05
923;怎么安装copilot;1;0;1;23972;4.171533455698315e-05
925;Copilot需要单独购买吗;1;0;1;23972;4.171533455698315e-05
927;我一直买的正版office是不是就可以用了这个不用chatGTP叭;1;0;1;23972;4.171533455698315e-05
929;在哪下载;1;0;1;23972;4.171533455698315e-05
931;还是不够细致，不知道什么时候支持中文;1;0;1;23972;4.171533455698315e-05
933;把读音稍微练一下吧，听着太难受了;1;0;1;23972;4.171533455698315e-05
935;微软已经裁掉了百分之95的员工，全部交给这个机器人来办公。;1;0;1;23972;4.171533455698315e-05
937;看了半天你就是把Demo解说了一遍。也没教我们怎么在实际上用到Copilot啊;1;0;1;23972;4.171533455698315e-05
939;塔莎毕业，我听成了，她SB耶，有没有和我一样的;1;0;1;23972;4.171533455698315e-05
941;这点隐私眼看就不够用了;1;0;1;23972;4.171533455698315e-05
943;还是有点人工智障给我继续优化;1;0;1;23972;4.171533455698315e-05
945;中国无法用;1;0;1;23972;4.171533455698315e-05
947;这里貌似是中文国家;1;0;1;23972;4.171533455698315e-05
949;首先，目前功能还不成熟，做出来的作品勉强能看。但是最后一定会越来越强大，密集型文员企业会裁员，但是不会都裁完，毕竟还是需要人输入大纲，检查调整的，只是更卷了，三个人的活儿一个人干，三天的活儿一天干。然后需要深度思考，文案类岗位必定不会被淘汰，因为有的文案是需要深度思考，写有含金量的方案的。不是简单的会文档排版、ppt操作，重点是内容。我们公司，四线城市小微公司，已经在实验阶段，预计6月推广使用。我只能对我来说暂时没有价值。我文案岗，ai目前这个水平不太行。可能再过2年我会用。;1;0;1;23972;4.171533455698315e-05
951;请告诉我，中国怎么用到，而不是怎么用;1;0;1;23972;4.171533455698315e-05
957;本来PPT就是展示的为什么要执着于做PPT呢我看到这个非常感叹，真好，可以省很多力，让数据更快可视。为了选配图而浪费的时间也可以节省;51;4105;4156;23972;0.17336893041882195
1009;谁懂有了chatgpt上seminar划水的快乐用它设计的问卷还被夸excellent;14;335;349;23972;0.014558651760387118
1024;现在我们能用到吗？还是需要再等几个月啊？;4;1;5;23972;0.00020857667278491573
1029;做ppt很难吗？真正难的是一次做出领导想看的ppt;45;1278;1323;23972;0.055189387618888704
1075;某度连夜两班倒，保证人工智能正常运转;18;604;622;23972;0.025946938094443518
1094;为啥国内不让用？;6;1;7;23972;0.00029200734189888203
1101;那么问题来了，你们单位有几个会用gpt了;56;442;498;23972;0.02077423660937761
1158;微软估计要全线起飞，下载暴涨;9;9;18;23972;0.0007508760220256966
1168;不是生产力爆炸，而是很快不需要人了;6;70;76;23972;0.003170365426330719
1175;生产力爆炸？生产了什么？;24;18;42;23972;0.001752044051393292
1200;你没说李彦宏的ppt是不是用chatgpt4做的;2;194;196;23972;0.008176205573168697
1203;金山怎么办？我的wps;8;19;27;23972;0.001126314033038545
1212;还好没有自动拉肠粉的，不然我店要没了;3;14;17;23972;0.0007091606874687135
1216;终于ppt浪费时间;1;113;114;23972;0.004755548139496079
1218;不如文心一言;6;49;55;23972;0.002294343400634073
1225;会收集用户数据吗，微软会不会拿用户的数据去训练更强大的GPT5;6;2;8;23972;0.0003337226764558652
1234;晨晨失业了;2;0;2;23972;8.34306691139663e-05
1245;不吃蛋挞边边可以划水了;1;0;1;23972;4.171533455698315e-05
1252;SnowcanCatchU卧槽想要;1;0;1;23972;4.171533455698315e-05
1260;消遣日记二级office可以不用考了;1;1;2;23972;8.34306691139663e-05
1262;碓氷拓海关掉月亮吧吴姥姥橘子小狗赛高;1;0;1;23972;4.171533455698315e-05
1266;Ryan真不错;1;0;1;23972;4.171533455698315e-05
1273;Qann卧槽;1;0;1;23972;4.171533455698315e-05
1277;国内版又用不了吧;3;0;3;23972;0.00012514600367094945
1282;你们放心，企业会适应这个浪潮的，到时候只会更卷，除非资源分配变了;3;6;9;23972;0.0003754380110128483
1286;克莱因蓝我靠;1;1;2;23972;8.34306691139663e-05
1289;收费么;1;0;1;23972;4.171533455698315e-05
1292;请让我更沙雕一点麻了;1;1;2;23972;8.34306691139663e-05
1298;老龄化真的是个问题吗。我说有ai的国家;1;4;5;23972;0.00020857667278491573
1304;栗子蛋你的ppt副业;1;0;1;23972;4.171533455698315e-05
1315;是需要花钱交会员才能用嘛？;1;1;2;23972;8.34306691139663e-05
1317;心机之蛙完蛋，大学生的核心竞争力没了;1;0;1;23972;4.171533455698315e-05
1319;AAA沙坡头香菜批发容姐雄安裴珠泫打游戏第一名璐璐噜噜吖微软大好人;1;2;3;23972;0.00012514600367094945
1321;马云说的对，以后大家只需要学艺术，创造即可;3;4;7;23972;0.00029200734189888203
1327;气氛学九零太好了;2;1;3;23972;0.00012514600367094945
1334;快帮我做课件，谢谢why;1;0;1;23972;4.171533455698315e-05
1337;天才小丸不加糖陈精神给新安排上不眠不休做;1;0;1;23972;4.171533455698315e-05
1340;走走走走很远完了完了，一共就会这么一点，全部取代了;1;0;1;23972;4.171533455698315e-05
1344;洋丸纸快看;1;0;1;23972;4.171533455698315e-05
1346;土木永不为奴;1;0;1;23972;4.171533455698315e-05
1348;怎么用啊，评论区大佬们，求个方法;5;2;7;23972;0.00029200734189888203
1355;哇偶阿拉雷;1;0;1;23972;4.171533455698315e-05
1357;刘宇小分队1好了，用起来;3;0;3;23972;0.00012514600367094945
1363;说吧，买这个多少钱;1;0;1;23972;4.171533455698315e-05
1369;基础的原始数据从哪里来，不管用不用系统，是不是还得人来输入。应该是代替了分析数据的那部分工作。;1;2;3;23972;0.00012514600367094945
1373;手可摘晶晶地里吧热啊小组作业有福了;2;1;3;23972;0.00012514600367094945
1376;我就想知道，这样会不会容易泄密？;5;1;6;23972;0.0002502920073418989
1382;利好什么票呢？;2;0;2;23972;8.34306691139663e-05
1394;懒羊羊刘秘书;5;0;5;23972;0.00020857667278491573
1400;该喂猫啦太方便了;1;0;1;23972;4.171533455698315e-05
1402;kismit人均计二;1;0;1;23972;4.171533455698315e-05
1409;从来不觉得做好ppt有多怎么样以前大学也是有的同学ppt做的很花里胡哨看得出来确实花了心思但是本末倒置了里面的内容没有突出时间全花在特效上了;1;0;1;23972;4.171533455698315e-05
1411;早就该出现这种功能了;2;7;9;23972;0.0003754380110128483
1416;大公司不敢用，小公司没钱用;2;0;2;23972;8.34306691139663e-05
1423;不能引进，我们要保证农民工的饭碗;1;0;1;23972;4.171533455698315e-05
1426;毒斧地的杀手？？？;1;0;1;23972;4.171533455698315e-05
1428;华智冰呢，是时候对抗一下了;1;0;1;23972;4.171533455698315e-05
1436;用户6339418280530你要吃饼吗周游精神守村人杀了一个大菠萝乌乌记得填写昵称彤你妈喊你回家吃饭失业啦;1;0;1;23972;4.171533455698315e-05
1440;曼达林Ale2山中蠢驴用起来;1;0;1;23972;4.171533455698315e-05
1447;sunshine喵小姐;1;0;1;23972;4.171533455698315e-05
1455;na000002来喽;1;0;1;23972;4.171533455698315e-05
1460;半夜里咳嗽的狼我真的感觉电脑相关的岗要提前退休了;1;0;1;23972;4.171533455698315e-05
1463;ppt应该去繁归简。那些花哨的动画，文字，应该要越来越简单才是。只提供必须的信息和图表。不然就是忘记初心。;6;15;21;23972;0.000876022025696646
1471;米苏提拉先马住，后面万一有需要;1;0;1;23972;4.171533455698315e-05
1475;波比哇;1;0;1;23972;4.171533455698315e-05
1484;上岸去看花;1;0;1;23972;4.171533455698315e-05
1490;成诚有个好运气;1;0;1;23972;4.171533455698315e-05
1493;桃子味的气泡水西柚吖是鑫鑫吖;1;1;2;23972;8.34306691139663e-05
1503;一一小猫咪;1;0;1;23972;4.171533455698315e-05
1507;青灯奕;1;0;1;23972;4.171533455698315e-05
1509;文氓;1;0;1;23972;4.171533455698315e-05
1515;m7;3;0;3;23972;0.00012514600367094945
1528;Kkkkkai;1;0;1;23972;4.171533455698315e-05
1532;六串鱼丸丸丸kv3;1;0;1;23972;4.171533455698315e-05
1534;尝尝我意大利面;1;0;1;23972;4.171533455698315e-05
1551;开膛手;1;0;1;23972;4.171533455698315e-05
1555;比熊铁子哥;2;0;2;23972;8.34306691139663e-05
1563;咸;2;0;2;23972;8.34306691139663e-05
