label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
284;成功了，谢谢3顺便问一下，PPT的和表格的什么时候会有这个插件？;1;2;3;11575;0.0002591792656587473
287;我更新完之后新打开的注册表没有东西笑哭;2;1;3;11575;0.0002591792656587473
292;请问我的微软账号一直无法登录，无限循环家长允许的页面;2;3;5;11575;0.00043196544276457883
295;只有word好像，其他的修改相应注册表没用;1;2;3;11575;0.0002591792656587473
299;盗版Office365是不是用不了;9;2;11;11575;0.0009503239740820735
310;不能收取验证码;2;2;4;11575;0.0003455723542116631
313;评论区里UP发的东西呢;2;1;3;11575;0.0002591792656587473
316;支持中文不，看你视频里的是英文对话;1;1;2;11575;0.00017278617710583154
325;365家庭版，16417，没有;1;0;1;11575;8.639308855291577e-05
340;版本号2305，16403，注册表修改后word里面一直没有copilot;2;0;2;11575;0.00017278617710583154
346;可以PPT吗;1;0;1;11575;8.639308855291577e-05
348;Mac版本的有试过吗？;1;0;1;11575;8.639308855291577e-05
351;发送不了验证码;1;0;1;11575;8.639308855291577e-05
354;beta版一直显示“正在注册”;1;0;1;11575;8.639308855291577e-05
356;请问有没有Excel的使用说明;1;0;1;11575;8.639308855291577e-05
358;他的注册表修改说明少写了一个地方会引起升级失败;1;0;1;11575;8.639308855291577e-05
362;谢谢UP，想问下：修改注册表后，在哪里更新啊，找不到笑哭;1;0;1;11575;8.639308855291577e-05
365;只有WORD可以吗？;1;0;1;11575;8.639308855291577e-05
367;我手机号卡这了，一直不行，我把我号给你你输我手机号弄吧;5;0;5;11575;0.00043196544276457883
374;一直显示我现在正忙请请稍后几分钟重试;1;0;1;11575;8.639308855291577e-05
376;要不要科学;1;0;1;11575;8.639308855291577e-05
378;Imatcapacityrightnowpleasetryagaininafewminutes不行，是不是用得人太多了;1;0;1;11575;8.639308855291577e-05
380;安装成功了，但是输入任何命令都显示Imatcapacityrightnowpleasetryagaininafewminutes咋破？笑哭;3;0;3;11575;0.0002591792656587473
385;Pleaseprovidemewiththebeginningofapaperonenvironmentalprotection？;3;0;3;11575;0.0002591792656587473
389;upup，这咋办啊;3;0;3;11575;0.0002591792656587473
396;这咋整;2;0;2;11575;0.00017278617710583154
411;365账户要用开发者计划里的管理员账号密码登录么？我用原来的365账号改了注册表更新不到up的版本;1;0;1;11575;8.639308855291577e-05
413;UP主认为国内会禁止copilot吗，就像GPT在国内没法用一样;2;0;2;11575;0.00017278617710583154
417;为什么检查不到更新呢;2;1;3;11575;0.0002591792656587473
422;公司名称可以随便打吗;2;0;2;11575;0.00017278617710583154
425;请问up手机验证一直不能发送验证码，怎么解决？;2;0;2;11575;0.00017278617710583154
429;90天体验版吗;1;0;1;11575;8.639308855291577e-05
436;一定要开发者账号嘛;1;0;1;11575;8.639308855291577e-05
441;公司账号才可以吗;1;0;1;11575;8.639308855291577e-05
444;苹果系统能体验吗;1;0;1;11575;8.639308855291577e-05
446;目前只支持Word，其余的不可以doge有啥问题再评论区说一下，附带截屏就好吃瓜说一下注册表的原理，防止有小人说：1修改office的版本通道，修改到最最最新预览版2修改更新渠道，讲你原来的渠道换成预览版的通道3修改软件更新下载地址4强制开启最新预览功能在此声明，请勿当主力使用;8;96;104;11575;0.00898488120950324
455;必须要科学上网吗？还有我已经是2305了需要回退吗？;1;8;9;11575;0.0007775377969762419
457;UP你不义，竟然夹带私货;7;8;15;11575;0.0012958963282937365
465;只能英文，且笨笨的。。;2;8;10;11575;0.0008639308855291577
469;我office365家庭版2302版本，修改注册表后升级到23051640320000，但是没有出现copilot;6;3;9;11575;0.0007775377969762419
476;加载不出来Imatcapacityrightnowpleasetryagaininafewminutes;1;1;2;11575;0.00017278617710583154
478;Imatcapacityrightnowpleasetryagaininafewminutes一直显示是这个，我有梯子，gpt4都能正常使用墨忆江南;2;2;4;11575;0.0003455723542116631
481;什么时候整合到beta版啊;1;0;1;11575;8.639308855291577e-05
483;用了魔法，但是服务无法启动;4;0;4;11575;0.0003455723542116631
489;UP主啊我升级之后发现不用魔法连软件都打不开，可是我的魔法时间只有1h委屈;2;0;2;11575;0.00017278617710583154
492;你所说的有权限，是指购买了365，是吧;2;0;2;11575;0.00017278617710583154
495;如何升到2303啊;1;6;7;11575;0.0006047516198704104
497;买电脑自带的office可以用吗;5;0;5;11575;0.00043196544276457883
503;希望能有ppt和Excel的，那个真的解放生产力;1;6;7;11575;0.0006047516198704104
505;居然要科学上网笑哭;1;0;1;11575;8.639308855291577e-05
507;up主，可以给一个回退的方法吗？不然容易噶抠鼻;3;5;8;11575;0.0006911447084233262
511;想问一下，我的之前开了预览计划，已经是2304了，可以用这个方法不。。。;1;0;1;11575;8.639308855291577e-05
513;Windows怎么用中文;1;0;1;11575;8.639308855291577e-05
517;大佬，怎么下载这个注册表;1;0;1;11575;8.639308855291577e-05
519;退出的程序好了么大侠;1;0;1;11575;8.639308855291577e-05
521;请问改了注册表以后copilot发布会不会影响正常使用;1;0;1;11575;8.639308855291577e-05
524;为啥我是2302啊，也没有更新提示。新买的本正版OFFICE和送的3个月365;1;0;1;11575;8.639308855291577e-05
526;up评论区没看到注册表啊;1;0;1;11575;8.639308855291577e-05
529;弄了后对以后更新有影响吗？;1;0;1;11575;8.639308855291577e-05
531;为啥更新完了还是2303大哭;3;0;3;11575;0.0002591792656587473
535;我的office365已经升级到2305版本，为什么没有copilot呢;1;0;1;11575;8.639308855291577e-05
538;请问注册表是在哪里下载啊？;2;0;2;11575;0.00017278617710583154
542;问一下如果是365家庭版是不是家庭版中6个账号都能用copilot;1;0;1;11575;8.639308855291577e-05
544;up主，可以给一个回退的方法吗？不然容易噶抠鼻;2;0;2;11575;0.00017278617710583154
548;我的账号可以正常登录365是不是有权限了然后我的是开发版也可以吗笑哭;1;0;1;11575;8.639308855291577e-05
550;这是NewBing，不是Copilot。。。;3;62;65;11575;0.005615550755939525
554;原来是这么用的，我还傻傻的问newbing网页版copilot网址是什么笑哭;1;104;105;11575;0.009071274298056155
556;这个只是bing，早就有了，不是copilot;4;27;31;11575;0.0026781857451403887
561;我们现在仅支持英语我们正在努力为图像创建器提供更多语言。请尝试使用英语提示，稍后返回查看其他语言。;7;43;50;11575;0.004319654427645789
570;这个视频太棒了up主真是太有才华了，制作了这么精彩的内容。我非常喜欢这个视频的风格和主题，感觉学到了很多东西。up主的声音也很好听，让我觉得很舒服。这个视频是我看过的最好的一个，我要给up主点赞和收藏，还要分享给我的朋友们。up主加油，期待你的下一个作品确实好用;1;0;1;11575;8.639308855291577e-05
572;老账户一直在候补中;6;14;20;11575;0.0017278617710583153
579;今天我用它画画，只能有25次画画的机会对话内无限，不能用中文描述，仅个人情况，我也不知道咋回事大哭;10;41;51;11575;0.004406047516198704
590;为啥我的侧边栏newBing看不到网页内容？;4;0;4;11575;0.0003455723542116631
595;求教各位，为什么有时候newbing支持中文画画，有的时候会提示只支持英文，这里面的规律是什么;5;15;20;11575;0.0017278617710583153
601;星星眼在哪里下载？？;1;0;1;11575;8.639308855291577e-05
603;我们现在仅支持英语我们正在努力为图像创建器提供更多语言。请尝试使用英语提示，稍后返回查看其他语言;1;5;6;11575;0.0005183585313174946
605;这个简化版无法生成word或者excel，期待它早日进化;1;3;4;11575;0.0003455723542116631
607;我为什么打不开newbing呢;5;1;6;11575;0.0005183585313174946
613;UP讲的内容好，本月充电不能少，三连投币跑不了。;1;1;2;11575;0.00017278617710583154
615;看Copilot宣传视频里数据分析那个挺牛的，希望国内能体验到（感觉希望渺茫）;1;1;2;11575;0.00017278617710583154
617;你火了，我说的;4;17;21;11575;0.001814254859611231
622;不行，已经调不出来newbing了，默认地址是国内，开梯子也换不成美国;16;3;19;11575;0.0016414686825053995
639;为什么微软这么排斥老账户，现在开放体验了，老账户还是不能用，新注册了一个马上可以了;2;1;3;11575;0.0002591792656587473
642;为什么显示不了图片号啊;2;0;2;11575;0.00017278617710583154
645;支持;1;0;1;11575;8.639308855291577e-05
647;不够硬核;1;3;4;11575;0.0003455723542116631
649;免费开放啦;2;0;2;11575;0.00017278617710583154
652;我不可以;1;0;1;11575;8.639308855291577e-05
654;投币支持;2;0;2;11575;0.00017278617710583154
657;为啥说只支持英文;1;0;1;11575;8.639308855291577e-05
659;请问它的聊天内容是不可被复制粘贴的吗？;1;0;1;11575;8.639308855291577e-05
661;直接买了一个，真的很方便;1;0;1;11575;8.639308855291577e-05
663;up，求教程已三连;1;0;1;11575;8.639308855291577e-05
665;为什么我的右边一直没有输入指令的地方啊？;2;0;2;11575;0.00017278617710583154
668;为啥我的不显示图片;3;0;3;11575;0.0002591792656587473
672;你说的这些和Copilot都没啥关系，Copilot是用来写代码的;2;0;2;11575;0.00017278617710583154
675;生成页面要点这个，我根本做不到啊。咋回事啊。有BING但就是无法生成当前页面的要点;1;0;1;11575;8.639308855291577e-05
677;反正我没资格用NB;3;0;3;11575;0.0002591792656587473
681;我觉得UP介绍的挺好的，一些打标题党的，请问你会用么？伸手伸不够？;2;0;2;11575;0.00017278617710583154
684;为什么你可以发中文指令画图啊;1;0;1;11575;8.639308855291577e-05
686;不支持win11？笑哭;2;0;2;11575;0.00017278617710583154
689;不知道为什么，无法创建文档，是要另外购买office365吗？本地的office版本是2021，已经购买序列号了;1;0;1;11575;8.639308855291577e-05
691;我的edge无法打开新bing网页;3;0;3;11575;0.0002591792656587473
695;copilot大概是3月30号左右，内测过，改word的注册表我有幸体验了下，但体验下了真的无比垃圾，甚至不如newbing的那个AI，完成度我估计也就2030左右，并没有宣传片的效果，问什么都不会，帮忙也软文（仅支持英语）也基本不行，8次尝试提问写文章，总共成功生成过一次，想要完整体，我估计最少得半年时间打磨，或者一年时间打磨成宣传片的效果出来笑笑，别报太大希望，要实现办公操作，我看还得靠chatgpt;2;7;9;11575;0.0007775377969762419
698;能和excel联动做些数据分析的话才有点意思;1;0;1;11575;8.639308855291577e-05
700;绘画没有次数？这里怎么每天10张呢;2;5;7;11575;0.0006047516198704104
703;up我那个边栏报错说连不上网怎么办，neebing网站可以用，但是侧边栏不能用;1;0;1;11575;8.639308855291577e-05
705;生成的字数有限制，还不能续写;3;0;3;11575;0.0002591792656587473
709;对侧边栏的bing说生成页面要点，只会回复我说我不明白你的意思，这个咋回事啊;3;0;3;11575;0.0002591792656587473
713;我不行。。。。会跳转国内;4;1;5;11575;0.00043196544276457883
718;借up主一个楼感谢。您好人一生平安，点个赞加关注告诉你们正版怎么体验。关注点赞哦。;2;0;2;11575;0.00017278617710583154
721;你们都嫌newbing不好玩了啊，我newbing申请一个月了还没给我发邮件，咋搞啊大哭;4;0;4;11575;0.0003455723542116631
726;Copilot主要是注重Office的，你这个网页汇总没什么Copilot特色的;2;0;2;11575;0.00017278617710583154
729;实测不能画涩图，弃之;1;1;2;11575;0.00017278617710583154
731;为什么我们现在仅支持英语我们正在努力为图像创建器提供更多语言。请尝试使用英语提示，稍后返回查看其他语言。;1;0;1;11575;8.639308855291577e-05
733;很鸡肋啊;1;0;1;11575;8.639308855291577e-05
736;我点了那个discover的图标出来没有对话框我用的edgeedv也用了科学上网登的newbeing;1;0;1;11575;8.639308855291577e-05
738;s省流，你想要的都不是你能用的;1;0;1;11575;8.639308855291577e-05
742;这个不需要魔法也能用吗;1;0;1;11575;8.639308855291577e-05
745;生成文中要点，我这里没有看到有啊？;1;0;1;11575;8.639308855291577e-05
747;笑哭我的newbing中文聊天没事画画必须要我说英文;1;0;1;11575;8.639308855291577e-05
749;从视频主图来看，一眼可以知道是浏览提的网页copilot即“newbing”，copilot产品目前有github的copilot（体验一般，就是比亚马逊那个快一点，想用自然语言生成代码够呛，当高级补全使用吧，copilotx遥遥无期，），Microsoft365copilot，以及网页版的copilot（所谓新必应）。个人认为up标题主图没有歧义，也说明了网页版copilotnewbing，至于有的人默认为copilot就是githubcopilot或者Microsoft365copilot，我建议稍微多了解了解，;1;0;1;11575;8.639308855291577e-05
751;midjourney;1;0;1;11575;8.639308855291577e-05
753;第一步的网址我就被卡住了，谁能帮我？;4;0;4;11575;0.0003455723542116631
758;阿婆主，你为什么这么喜欢猫娘？doge;3;0;3;11575;0.0002591792656587473
762;为什么我这说只支持英语;2;1;3;11575;0.0002591792656587473
765;之前不懂，用平衡让他给我画一张猫，画是画了，不过是扔给我一个imgur笑哭;1;0;1;11575;8.639308855291577e-05
767;为啥我打开这个网页的时候，总会跳到必应主页，不管如何上网，都是。大哭大哭;3;0;3;11575;0.0002591792656587473
771;这些功能都太棒了棒棒的三连;2;1;3;11575;0.0002591792656587473
774;聊天的时候它老让我输入字符，输完又来，就是不响应咋办难过;1;0;1;11575;8.639308855291577e-05
776;撰写模式挺厉害;1;0;1;11575;8.639308855291577e-05
778;画画可以商用吗？;5;0;5;11575;0.00043196544276457883
784;这。。。这些功能好久前不久有了吗;1;0;1;11575;8.639308855291577e-05
788;好一个“中国宝宝”偷笑;1;0;1;11575;8.639308855291577e-05
790;这边说所在区域即将推出;4;1;5;11575;0.00043196544276457883
795;为什么我打开网址bingcomnew是搜索栏？？？;14;0;14;11575;0.0012095032397408207
810;其实AI绘画的话，建议可以自学一下SD，反正是免费的。;3;0;3;11575;0.0002591792656587473
815;字数限制有点烦人有时候让它接着写继续写可以有时候又无脑重新写一遍;1;0;1;11575;8.639308855291577e-05
818;copylot这是在骂我抄袭吗？;1;0;1;11575;8.639308855291577e-05
821;有合租家庭版的嘛，26，83元年;1;7;8;11575;0.0006911447084233262
823;那个管理员账号和管理员账号密码是github的还是微软的;3;5;8;11575;0.0006911447084233262
827;up，up，我已经三联了，非常感谢分享。我的是之前用qyi续订的，清明节被封了，现在用第一种续订，还行不？还是需要重新再注册呀？;5;3;8;11575;0.0006911447084233262
833;我记得微软E5之前批量封了一批，这个方法会导致封号吗？;10;3;13;11575;0.001123110151187905
844;太模糊了，如果可以的话建议修改一些分辨率。还有建议做做视频，不要做图片，真的很难看懂。加油UP;2;2;4;11575;0.0003455723542116631
847;两种方法能都用吗，还是最好选择一种方法;1;2;3;11575;0.0002591792656587473
849;有没有图文教程？？;1;2;3;11575;0.0002591792656587473
852;之前用自己常用的微软账号申请的E5开发者被ban了，这个方法可以用吗，要等60天吗;2;1;3;11575;0.0002591792656587473
856;我这个像是封禁的症状但是和到期时间也对得上，到底是不是被封禁了呢无语;1;1;2;11575;0.00017278617710583154
858;短信验证码那里没通过;2;1;3;11575;0.0002591792656587473
861;UP，我有一个注册了几年的github账号，但是一直没有上传过代码，可以绑定这个吗？代码需要多久上传一次呢？;4;1;5;11575;0.00043196544276457883
866;今天和我说缺少开发者活动，被取消管理员访问权限，请问这个该怎么解决委屈委屈;5;1;6;11575;0.0005183585313174946
872;up，绑定github且每天三四次提交可以续订嘛不使用微软的服务，就写点python和js脚本类的;6;1;7;11575;0.0006047516198704104
879;第二种方法要一直上传新的代码吗？;1;0;1;11575;8.639308855291577e-05
881;我的被封禁的还是红的，不能注册新号啊;4;1;5;11575;0.00043196544276457883
887;第二个网址进不去tv大哭;11;1;12;11575;0.0010367170626349891
899;封号了;8;1;9;11575;0.0007775377969762419
909;吃瓜我是用群晖续期的，稳得一批;8;1;9;11575;0.0007775377969762419
918;为什么我进去开发者界面那里都是英文的啊;1;0;1;11575;8.639308855291577e-05
920;家人们，什么时候会续订，到期的最后一天吗？;2;0;2;11575;0.00017278617710583154
924;电话号码没有通过安全检测怎么办;1;0;1;11575;8.639308855291577e-05
926;请教一下，哪里可以看到API再次调用？我在gothub没找到调用记录;2;0;2;11575;0.00017278617710583154
929;请问，之前账号被不活跃过期了，可以用这个续上么，还有一个月的时间才被删号;3;0;3;11575;0.0002591792656587473
933;结束是需要手动结束吗6分钟了;2;0;2;11575;0.00017278617710583154
936;我用类似方法续好久了。现在office365控制面板中显示订阅过期，订阅相关按钮也是灰色的；但365所有功能还可正常使用，此前也有邮件显示续订成功，无过期相关提示。这是什么原因笑哭;9;0;9;11575;0.0007775377969762419
946;upup，仪表盘进不去，是不是算是g了;5;0;5;11575;0.00043196544276457883
952;这个续订多久续一次啊;2;0;2;11575;0.00017278617710583154
955;刚开始的1t已经用完了，怎么扩到5t？;2;0;2;11575;0.00017278617710583154
958;现在还能注册吗？卡在最后一步，验证手机老提示未通过安全验证。;1;0;1;11575;8.639308855291577e-05
960;github的很容易就封掉doge;3;0;3;11575;0.0002591792656587473
964;配置沙河的时候出问题了，显示沙盒不可用，请过几天重试，这种怎么办;1;0;1;11575;8.639308855291577e-05
966;开发者中心说我那个账户登录不了;1;0;1;11575;8.639308855291577e-05
968;第一中调用的，是不是每2个月自己调用一次;2;0;2;11575;0.00017278617710583154
971;up你好，这里显示失败了，为什么呢;2;0;2;11575;0.00017278617710583154
974;第2种是什么原理啊，确定一个Python代码就能完成吗doge;1;0;1;11575;8.639308855291577e-05
980;大佬请问一下office是哪个版本啊;2;0;2;11575;0.00017278617710583154
983;请问是哪个版本啊tv大哭;3;0;3;11575;0.0002591792656587473
988;只有onenote才能用吗;1;0;1;11575;8.639308855291577e-05
990;用这个需要翻墙么？翻墙后购买之后就可以用了么;3;1;4;11575;0.0003455723542116631
999;中国区员工根据美区的视频添加了中文配音，好，这个中国区员工可以被copilot取代了doge;1;232;233;11575;0.020129589632829372
1001;自购正版office许多年，希望能在大陆上线;27;79;106;11575;0.00915766738660907
1030;很怀疑内地版本会上线这个功能吗，唉热;2;12;14;11575;0.0012095032397408207
1033;你好，我买了365，什么时候个人版上线？;1;21;22;11575;0.001900647948164147
1035;那么多教学白嫖E5的，微软都没人管管的吗;10;14;24;11575;0.0020734341252699783
1046;就是问我的365去哪里用;2;8;10;11575;0.0008639308855291577
1049;啥时候给我们出特供版;2;14;16;11575;0.0013822894168466523
1052;这玩意英国能用吗，我没看到啊;1;1;2;11575;0.00017278617710583154
1065;现在国内还是用不了吧;2;2;4;11575;0.0003455723542116631
1077;能帮我写文吗（）;1;1;2;11575;0.00017278617710583154
1080;ppt我们的发展历史比较长，产业工人比较丰富;20;1716;1736;11575;0.14997840172786178
1101;近期看是好事，但是长时间看，单项工作变得越简单，公司就会分给你很多的任务。打工人是不可能轻松的，获利最多的始终是老板。就像智能手机出现的时候，能在手机上办公，效率提升了很多。但是看看现在，老板通过手机已经牢牢把握了你全部的生活。我预言，ai很可能是打工人的噩梦。;17;387;404;11575;0.03490280777537797
1119;我只能说，最终拯救了中国大学生的居然是微软，真让人哭笑不得;29;780;809;11575;0.06989200863930886
1149;天天看新闻国内互联网公司获得什么AI技术大奖，这方面领先哪方面强悍。并且还有人说我们虽然大模型方面落后但细分领域更强悍，但现在微软已经把chatGPT应用到了细分领域，但国却没见一款比较智能的软件。也不知道细分到哪个领域了？元宇宙火时一窝蜂的去搞元宇宙，今年看不赚钱了就大规模裁员，chatGPT出来后，一窝蜂的推自己的大模型。这边获奖那边发言的，就是见不到产品。;51;891;942;11575;0.08138228941684665
1201;很多人在谈国家安全，我只想说国家安全确实是建立在实力之上的，不管是当年受的屈辱还是如今被人家卡一头，应该反思的是我们自己是否真的技不如人，而不是一味地通过排斥新技术的方式逃避现实。可以说，如果真的要全面在国内禁止ai的使用，那么我们和一百多年前又有什么区别？;43;516;559;11575;0.04829373650107991
1245;很希望用上，不过真的不清楚chatgpt的接口会不会对国内开放，亦或者说会不会允许chatgpt进来捂脸目前风头大的好像openai服务唾手可得，但事实上一旦识别到国内ip就无法访问，有的梯子都不行，也无法用国内手机号注册，甚至不能用国内发卡行的visa付款。;38;204;242;11575;0.020907127429805616
1284;外国净整这些没用的技术，还是咱白酒科技、游戏技术、房地产支柱产业好啊;33;259;292;11575;0.025226781857451405
1318;openai和微软必定会宣传美国价值，这种潜移默化的渗透最可怕，我们绝对不应该使用;32;495;527;11575;0.04552915766738661
1351;我前几天入职了一家物流公司需要做表格那个时候xGPT很火我就想着能不能把数据喂给它让它自动生成一个表格给我我能省去很多步骤;21;165;186;11575;0.016069114470842333
1373;目前我们正在向一小群客户测试copilot，以获得反馈并在扩展规模时改进我们的模型，并将很快扩大到更多的客户中。看起来还要继续等一段时间了;4;73;77;11575;0.006652267818574514
1378;更难以想象的是将来用这些海量数据进一步迭代训练出来的ai会有多么强大;6;40;46;11575;0.003974082073434125
