label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
1929;听起来很方便的;1;0;1;20497;4.878762745767673e-05
1936;0;1;0;1;20497;4.878762745767673e-05
1939;0;1;0;1;20497;4.878762745767673e-05
1945;你中午好;1;0;1;20497;4.878762745767673e-05
1947;真好;1;0;1;20497;4.878762745767673e-05
1950;怎么我下载的和你的不一样;1;0;1;20497;4.878762745767673e-05
1952;听起来挺方便;1;0;1;20497;4.878762745767673e-05
1954;太开心了，但愿我能学会;1;0;1;20497;4.878762745767673e-05
1956;0;1;0;1;20497;4.878762745767673e-05
1961;主播早上好：讲的好：慢慢学;1;0;1;20497;4.878762745767673e-05
1963;小宇哥真优秀;1;0;1;20497;4.878762745767673e-05
1965;0;1;0;1;20497;4.878762745767673e-05
1967;老师。这个软件走哪里下载？我走应用市场都没有;1;0;1;20497;4.878762745767673e-05
1969;0;1;0;1;20497;4.878762745767673e-05
1971;这个挺好。;1;0;1;20497;4.878762745767673e-05
1974;极速版行吗;1;0;1;20497;4.878762745767673e-05
1976;0;1;0;1;20497;4.878762745767673e-05
1978;0;1;0;1;20497;4.878762745767673e-05
1982;0;1;0;1;20497;4.878762745767673e-05
1984;哇学会了方便自己行走江湖谢小宇哥分享;1;0;1;20497;4.878762745767673e-05
1987;0;1;0;1;20497;4.878762745767673e-05
1989;棒棒哒;1;0;1;20497;4.878762745767673e-05
1993;小宇老师真厉害;2;0;2;20497;9.757525491535346e-05
1997;这么好吗;2;0;2;20497;9.757525491535346e-05
2001;0;1;0;1;20497;4.878762745767673e-05
2006;0;1;0;1;20497;4.878762745767673e-05
2008;哥哥找不到你呀，群里不能和你请教;1;0;1;20497;4.878762745767673e-05
2010;0;1;0;1;20497;4.878762745767673e-05
2012;0;1;0;1;20497;4.878762745767673e-05
2014;谢谢主播讲解，一定认真学习。;1;0;1;20497;4.878762745767673e-05
2016;0;1;0;1;20497;4.878762745767673e-05
2018;关注主播;1;0;1;20497;4.878762745767673e-05
2020;0;1;0;1;20497;4.878762745767673e-05
2022;0;1;0;1;20497;4.878762745767673e-05
2024;小宇哥每个作品内容都带来新知识，先点赞再看;1;0;1;20497;4.878762745767673e-05
2026;年纪大了记不住;1;0;1;20497;4.878762745767673e-05
2028;0;1;0;1;20497;4.878762745767673e-05
2030;说的不错;1;0;1;20497;4.878762745767673e-05
2034;老师真好，抖音教程什么内容都传授，谢谢老师。;1;0;1;20497;4.878762745767673e-05
2036;感觉好复杂;2;0;2;20497;9.757525491535346e-05
2039;0;1;0;1;20497;4.878762745767673e-05
2041;常来常往，我来看你了，记得来看我哦;1;0;1;20497;4.878762745767673e-05
2043;谢谢你小宇老师又给我们带来新知识;1;0;1;20497;4.878762745767673e-05
2045;太多了，不知道该干嘛了，最终也就娱乐了;1;0;1;20497;4.878762745767673e-05
2047;帅哥;1;0;1;20497;4.878762745767673e-05
2049;0;1;0;1;20497;4.878762745767673e-05
2051;唉，也看完了又忘完了;1;0;1;20497;4.878762745767673e-05
2053;0;1;0;1;20497;4.878762745767673e-05
2055;0;1;0;1;20497;4.878762745767673e-05
2057;软件使用需要费用吗？;2;0;2;20497;9.757525491535346e-05
2060;0;1;0;1;20497;4.878762745767673e-05
2062;0;1;0;1;20497;4.878762745767673e-05
2066;0;1;0;1;20497;4.878762745767673e-05
2069;好帅哥，太麻烦了帅哥为你点赞;1;0;1;20497;4.878762745767673e-05
2071;0;1;0;1;20497;4.878762745767673e-05
2073;0;1;0;1;20497;4.878762745767673e-05
2075;0;1;0;1;20497;4.878762745767673e-05
2077;0;1;0;1;20497;4.878762745767673e-05
2079;谢谢你小宇老师又给我们带来新知识;1;0;1;20497;4.878762745767673e-05
2081;感谢分享;1;0;1;20497;4.878762745767673e-05
2083;讲的很好;1;0;1;20497;4.878762745767673e-05
2085;0;1;0;1;20497;4.878762745767673e-05
2087;天天卖会员;1;0;1;20497;4.878762745767673e-05
2089;谢谢你小宇老师又给我们带来新知识;1;0;1;20497;4.878762745767673e-05
2091;0;1;0;1;20497;4.878762745767673e-05
2093;0;1;0;1;20497;4.878762745767673e-05
2095;0;1;0;1;20497;4.878762745767673e-05
2097;0;1;0;1;20497;4.878762745767673e-05
2099;不要一毛要会员;1;0;1;20497;4.878762745767673e-05
2101;小帅哥，你好啊，我这岁数可能不行了，弄不了啊;1;0;1;20497;4.878762745767673e-05
2103;讲的很好;1;0;1;20497;4.878762745767673e-05
2105;厉害了;1;0;1;20497;4.878762745767673e-05
2107;非常好;1;0;1;20497;4.878762745767673e-05
2109;还是最喜欢你分享的，不知道为啥;1;0;1;20497;4.878762745767673e-05
2112;谢谢主播分享;1;0;1;20497;4.878762745767673e-05
2114;0;1;0;1;20497;4.878762745767673e-05
2116;说的不错;1;0;1;20497;4.878762745767673e-05
2120;能教我影视剪辑制作吗？;1;0;1;20497;4.878762745767673e-05
2122;实用;2;0;2;20497;9.757525491535346e-05
2127;赞赞赞赞;1;0;1;20497;4.878762745767673e-05
2129;0;1;0;1;20497;4.878762745767673e-05
2131;点赞点赞点赞点赞点赞;1;0;1;20497;4.878762745767673e-05
2133;的是终身会员呀，老师你怎么不说;1;0;1;20497;4.878762745767673e-05
2136;不错哦;1;0;1;20497;4.878762745767673e-05
2138;网页卡到爆炸你是不是充20美金会员啦;24;60;84;20497;0.004098160706444845
2163;魔法上网这是关键;23;35;58;20497;0.0028296823925452507
2187;付费版可以联网？;2;1;3;20497;0.0001463628823730302
2190;现在已经不行了，他会说，我作为一个语言模型不能是作家和企业家;8;12;20;20497;0.0009757525491535347
2199;为什么你可以用;8;4;12;20497;0.0005854515294921208
2208;如何可以合法的使用;2;3;5;20497;0.00024393813728838367
2211;把双色球前期中奖号码全部输进去，让他预测下;4;4;8;20497;0.00039030101966141384
2216;怎么注册？;5;1;6;20497;0.0002927257647460604
2222;有没有大佬说一下，为什么我的手机能用，电脑用不了？;7;0;7;20497;0.00034151339220373715
2230;Chagpt能读取网页？;9;1;10;20497;0.00048787627457676734
2240;怎么越狱;6;1;7;20497;0.00034151339220373715
2247;我试了，参数性的内容还是不行，它还停留在打太极的阶段;4;10;14;20497;0.0006830267844074743
2252;Mac笔记本怎么魔法上网的;3;2;5;20497;0.00024393813728838367
2256;这是35还是40;7;1;8;20497;0.00039030101966141384
2264;关键要给钱;3;3;6;20497;0.0002927257647460604
2268;如何让chatGPT访问互联网上的特定网站？;1;6;7;20497;0.00034151339220373715
2270;我会魔法上网;2;0;2;20497;9.757525491535346e-05
2274;为啥你的gpt能学习链接，是金钱的力量吗？;1;0;1;20497;4.878762745767673e-05
2290;付费版现在到处炫;1;0;1;20497;4.878762745767673e-05
2293;怎么打开这个;1;1;2;20497;9.757525491535346e-05
2299;我冲了被封了;1;0;1;20497;4.878762745767673e-05
2304;来一些朋友一起学习交流;1;0;1;20497;4.878762745767673e-05
2309;太贵了这个要钱另一个要钱到处都需要钱;1;0;1;20497;4.878762745767673e-05
2313;链接不上;1;2;3;20497;0.0001463628823730302
2321;office365多久能在国内使用啊;1;0;1;20497;4.878762745767673e-05
2324;怎么用啊;2;1;3;20497;0.0001463628823730302
2327;这是爬虫的AI应用？;1;0;1;20497;4.878762745767673e-05
2335;卧槽，双色球;2;3;5;20497;0.00024393813728838367
2340;完了，全部下岗;1;3;4;20497;0.00019515050983070692
2346;这种文章对SEO有用吗;2;0;2;20497;9.757525491535346e-05
2350;所以ai咋用？;2;2;4;20497;0.00019515050983070692
2354;你们在用这个的同时，也把机器人教会了，同时机器人会把你的一辈子的思维理论和技能汇总到研发者那里，然后再把你们所有人的思想和工作技能，我觉得是这样的;1;0;1;20497;4.878762745767673e-05
2359;20刀一个月;1;0;1;20497;4.878762745767673e-05
2367;要钱的;1;1;2;20497;9.757525491535346e-05
2371;你这是付费版的吧，好流畅啊;1;0;1;20497;4.878762745767673e-05
2379;k;1;0;1;20497;4.878762745767673e-05
2381;0;2;0;2;20497;9.757525491535346e-05
2393;L;1;0;1;20497;4.878762745767673e-05
2400;derder;1;0;1;20497;4.878762745767673e-05
2402;秋高气爽;3;0;3;20497;0.0001463628823730302
2412;又一个拿链接乱糊弄人的，你到底自己搞懂了吗chat暂时没有读网站功能，它读的是你的网址里单词的信息不是真的看到了链接内容好多自己没玩明白就跑来教人的;12;9;21;20497;0.0010245401766112113
2425;gpt咋安装呀？;4;4;8;20497;0.00039030101966141384
2430;怎么上这个网站;3;6;9;20497;0.0004390886471190906
2434;gpt可以读取连接？乱来;4;1;5;20497;0.00024393813728838367
2439;什么网页呀老师;3;6;9;20497;0.0004390886471190906
2443;这个软件多少钱一个月;1;1;2;20497;9.757525491535346e-05
2446;咋登录;1;1;2;20497;9.757525491535346e-05
2449;什么网站;1;1;2;20497;9.757525491535346e-05
2451;网页打不开，怎么下载;1;1;2;20497;9.757525491535346e-05
2453;哪里下载;1;1;2;20497;9.757525491535346e-05
2455;那里找到GPT4的官方网站;1;1;2;20497;9.757525491535346e-05
2458;骗钱的，还没用就要你充值，谁知道是不是骗人的，搞不好这视频就是托。;2;0;2;20497;9.757525491535346e-05
2463;Ai能确保是公正平等吗？如果不能很容易被人为操控，甚至是垄断经营;1;0;1;20497;4.878762745767673e-05
2465;为什么我需要一直重新打开页面;1;0;1;20497;4.878762745767673e-05
2497;我也搞了账号，在叫他帮我写小说;1;0;1;20497;4.878762745767673e-05
2499;挺深奥的我一直用chatgpt推荐的号码买双色球;1;0;1;20497;4.878762745767673e-05
2501;这不对劲，国家要重视了。怎么一天内到处是智能的视频。新型的1450来了。美国自爆关键的时候，来这一出。美国自爆，这些都是科幻而已。没钱印，哪来的研究费用;1;0;1;20497;4.878762745767673e-05
2505;就喜欢这种长视频，一口气讲完，从不分集;3;6;9;20497;0.0004390886471190906
2509;收费的，而且很多也是大空话作用不是很大，不过确实有提醒作用，大家别指望代替自己;1;5;6;20497;0.0002927257647460604
2512;你好：怎么下载。是在电脑上下载吗？;2;0;2;20497;9.757525491535346e-05
2515;你该试试gpt，不是一个维度的产物。;1;0;1;20497;4.878762745767673e-05
2521;20岁美艳小妈今天用了一下，一会儿就写了一篇交上去了;2;2;4;20497;0.00019515050983070692
2525;goodpoint;1;1;2;20497;9.757525491535346e-05
2527;还有个媒帮派也挺牛的;1;6;7;20497;0.00034151339220373715
2529;百度直接搜索写作猫帮你们节约命。;1;4;5;20497;0.00024393813728838367
2531;所以到底是哪个网站;2;1;3;20497;0.0001463628823730302
2534;什么软件？;3;0;3;20497;0.0001463628823730302
2540;写的一点都不好，没意思白花我二百;7;16;23;20497;0.0011221154315265648
2548;收费软件？;2;5;7;20497;0.00034151339220373715
2551;账号分享20元，我要把我花的200赚过来;2;0;2;20497;9.757525491535346e-05
2555;你推荐过好多软件;3;0;3;20497;0.0001463628823730302
2559;就问平台不审核吗？人人都会写小说。还要作家干嘛？;1;0;1;20497;4.878762745767673e-05
2565;不好用，写得不好。。浪费200;1;0;1;20497;4.878762745767673e-05
2567;现在好多不收费的;1;0;1;20497;4.878762745767673e-05
2578;要不要开会员？;1;0;1;20497;4.878762745767673e-05
2586;确实很好;1;0;1;20497;4.878762745767673e-05
2595;电商今年太难做了，昨天就被抓了七条链接;5;3;8;20497;0.00039030101966141384
2601;不好用，不要下来自一个大头的忠告;3;2;5;20497;0.00024393813728838367
2605;chatgpt用起来就够了;1;1;2;20497;9.757525491535346e-05
