发布者;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
AI写作神器，文字工作者的宝藏神器，还能实时同步翻译;0.003786089075672;-0.1718511603015821;0.3787663154794392;-0.09954640678411333
第7集 | 一分钟生成一篇原创小说，一小时自动写完几十篇文案！AI人工智能彻底改变自媒体行业玩法…#知识分享 #人工智能 #chatgpt应用领域 @AI百晓生 @AI百晓生 官方账号;0.004563200954915;-0.4329189268936286;0.3699444877544777;-0.2449952317047677
自动写稿 + 自动剪辑，成熟的AI要学会自己做视频 #ai #人工智能 #科技 #自媒体 #神器 #软件;0.2060341183199462;0.1091903878604801;0.5317631022216628;0.09251829965227665
第127集 | 都说下你们想用来写什么文章吧！@你写文章不如AI的好朋友 #考研 #读研 #AI #大学 #整活;0.0824795464153383;0.1784432388802241;0.4471957379503373;0.12440203469166694
第10集 | Notion AI！解放生产力的唯一工具，又一个超级AI来了！#AI #notion #人工智能 #文案 #软件分享;0.008915027478676;-0.1546755482148023;0.4600736688395762;-0.10894386560039175
第68集 | 教你怎样借助AI，一天内写300条原创文案，直接发自媒体文章或者做成中视频获取收益！#人工智能 #干货分享 #知识分享 @AI百晓生 @AI百晓生 官方账号;0.0015480068634521;-0.4013247017281057;0.6187591205547831;-0.37945292186389024
只需要一个标题，就可以生成一篇原创文章，几乎不用动脑！#写作 #自媒体 #小炎写作ai;0.0003730137020366;-0.5210635380298212;0.5757608362619495;-0.45833577290627037
第13集 | 清华大学研发！6个自动写文案神器！#鹿盈盈 #商业思维 #提升认知 #清华大学 #AI写作;0.0023935045880685;0.0285868462641088;0.5506748809575804;0.024059737846274173
实测AI高科技写文案， 一分钟生成800字#AI #人工智能 #chatme #chatme智能聊天创作;0.0001989406410862;-0.2730222427940325;0.6677401868304356;-0.2785092410415048
AI写作可以代替作者？没想到它还真写出来了……#ChatGPT #写作 #网文 #内容过于真实 #人工智能;0.0109044338895382;0.2100769981100458;0.4265869231983777;0.13728954854957487
万能写作助手，国内版AI智能内容创作神器，免费使用 #写作神器 #文案生成器 #AI机器人 #ai内容创作;0.0002611095914256;0.0822856536660499;0.4840867151160127;0.06085454284635258
AI自动写文案 #人工智能 #AI;0.0301705915997314;0.0360984535610524;0.3844073913537084;0.02138311314922496
第9集 | #文案编写 #Ai写作 写出好文案，就用它就够了！一秒钟2万字，n篇好文章！;0.0040285479819958;-0.1804777323307201;0.3715271587737095;-0.10255499190014497
第3集 | 你不会写文案？推荐3个AI写文案工具，MCN公司都在用 #干货 #软件下载 #软件推荐 #AI #写文案;0.0018961529853529;-0.0607865979270737;0.3051886594566573;-0.028359307745016767
懒人必备的自媒体写作神器 #AI神器 #干货分享 #短视频工具 @DOU+小助手 @抖音小助手;0.0035374132743142;-0.2286304064731604;0.7672887859202676;-0.26812353723236054
第59集 | AI写作工具，写小说、写文案、写作文、写对联，简直绝了！#软件分享 #黑科技 #干货分享 #教程;0.0035125456941784;-0.1784043722842107;0.3963377663129753;-0.10812300059738764
快速完成论文写作，智能AI论文写作，一天写完一篇论文#论文写作 #毕业论文 #论文;0.1545395767537861;-0.0143351273004243;0.5415751378725525;-0.012235897413497005
【苏星河短评】你看过的许多文章，可能根本不是人类写的 #秘塔写作猫 #论文 #插件 #电脑 #数码 #科技;0.2040074105388804;0.2032301821273838;0.5018061254684173;0.16282891939524025
写材料也能Ai了。#公文写作 #写材料 #年终总结;0.0035063287991445;0.0437285409303251;0.4135566031939933;0.02765212879576274
输入标题，一键获得全文，应付一般报告最适合～#博士 #研究生 #科研工具 #文章生成器 #ai写作助手;0.1712630243950961;0.0404486581313992;0.4832569483298941;0.031036663742982935
第一次用Ai写脚本，用了10秒钟就写好了，没想到写得还不错，老板挺满意的～#vlog #日常volg #森伯伯 #ai #chatme @ChatMe;0.0085109293014696;-0.2195667096789825;0.4847627427419123;-0.16291527232326217
国足：万万没想到，这个AI写作都把我骂了#AI写作 #AI #写作猫 #ChatGPT #写论文;0.0035684977494839;0.1034001709394233;0.4492848407068524;0.07103065389917214
分享一个黑科技#AI帮写文案#文案自动生成视频 #新手如何做短视频 #新手小白 #短视频赚;0.0113023151717106;0.1569054340300517;0.3149013839576551;0.07578107224218664
第15集 | 用AI挑战2分钟写一本言情小说？！#chatgpt #chatgpt教程 #AI #人工智能 #干货分享#我要上热门 #听说发第二遍会火 @抖音小助手 @DOU+小助手 #ai写作 #小说 #写小说;0.0257690299156989;0.0173940401912697;0.4300170539318796;0.011502386583383987
输入一句话，AI就能写完整个剧本！#ai #编剧 #科技;0.0002611095914256;0.3462698703140185;0.667877825079935;0.35330540601483607
notion 出了ai 写作功能，想体验的同学不用去找chargpt 了，直接用notion 就可以啦。#notion#ai写作;0.0005160022878173;0.1776947221783235;0.4144064091678872;0.11250731553964946
最近很多同学开始写文献综述了，但是没有头绪，今天给大家分享一下如何借助AI助手论文写作，帮助我们半天写完两万字的文献综述，对于很多正在写文献综述的科研同学们提供了很大的帮助，AI不仅可以帮助我们提供论文辅导还可以利用AI助手帮助我们写文献综述，而且仅用半天就可以帮助我们写完两万字的文献综述，写出来的文献综述质量非常的高，让我们再也不用担心文献综述写不好的问题。赶快来试试吧，让你的文献综述也可以轻松解决，不再为文献综述写作而困扰！;0.0026483972844602;-0.5074066156551702;0.493612249485895;-0.3828428760086453
AI写的文章能取代人写的吗？#星河知识计划#璀璨科学星@抖音青少年;0.0042461393081839;0.4657438431793483;0.4673860231931466;0.33287463347941576
#giiso写作机器人 智能写作神器，你值得拥有;0.2254308308258523;0.0475815512663752;0.3925780155387274;0.030356080489185474
ai写作要取代创作者了，给一个标题，ai就能写出一篇高水平文章还能自己检查、优化 #人工智能#写作 #论文 #博客 #aigc;0.0176808494765374;0.1112230185460112;0.4173831527488365;0.07125061597885766
你敢信？AI可以帮你写爽文了#人工智能 #ai #科技;0.0064966553104717;0.2009626204880985;0.4157119250085871;0.12784416789365485
AI智能写作神器，自动检测错别字、句子补全、润色、在线翻译等功能#论文写作 #写作方法 #文案写作技巧 #检查错别字;0.0017655981896401;-0.2215675897937469;0.4423363603308985;-0.14978596821014256
#大学生 #ai #周文王写作 在保证学术诚信的情况下，最大化提升效率;0.008915027478676;-0.0227396388316407;0.4770391656985611;-0.016605736949896602
第28集 | 让AI帮你打工，1天100条视频，思路和工具都在这儿了，赶紧放进收藏夹吃灰吧~#AI #黑科技 #神器 #配音鹅 #果汁排行榜 #文心一言 #ChatGPT #NotionAI #秘塔写作猫 #微软配音;0.0409009524283192;-0.3514956325165442;0.4263720951081735;-0.23138376980529743
第4集 | 这个AI真的能帮你写论文甚至可以依照你的风格最推荐最后一个功能，适合没什么灵感的小伙伴使用哦！注意一定要paraphrase后使用！看我之前推荐的tools#英文 #萌知计划;0.5682677243677418;0.0884791720145805;0.6986549524138795;0.10296729862059625
第17集 | 如何让ChatGPT生成的文字不再平庸？学习调节AI参数定制专属模型 #chatgpt #chatgpt教程 #AI写作 #创业斯基;0.0022940342675254;-0.0800054030480022;0.5175396930863437;-0.06328437736610765
40秒教会你利用最近超火的AI写作神器创造被动收入！#数字人 #元宇宙数字人 #ChatGPT @抖音小助手;0.0004787009176137;-0.53920833856572;0.5967540883945627;-0.4915983302221789
第46集 | 实用AI写作工具推荐#学习 #英语 #人工智能 #工具 #刷视频学英语;0.0031022306219381;0.2787088044851177;0.429920976627458;0.18319223975329976
AI自动创作：教你如何使用AI自动写作「智能写作工具」 能帮上忙 #ai写作 #软件 #手机软件 #智能ai;0.0046378036953224;0.2460136704939476;0.3756944094106674;0.1413868253062022
第5集 | AI是真的能写论文代写也真的会被遣返对上一篇AI写论文软件的分享不同的人可能有不同的理解，说明一下：英国代写是犯罪警钟长鸣哦，今天是一个澄清和吐槽贴～#萌知计划;0.0170467261830751;0.0667853744581964;0.4293783319298587;0.04400000570946049
一整个震惊！AI续写软件竟然帮我写了本小说，文采比我还好#软件分享 #AI写作 #APP;0.0003357123318329;0.3167180454378959;0.6677266941692195;0.3230840340109866
第44集 | AI自动中文写作如何实现？闻仲NLP预训练模型 + SimCTG算法 #小工蚁 #AIGC;0.0013117648521622;-0.2516373983666417;0.5214955318589769;-0.2005242175651134
我追更许久的小说竟然不是人写的？永不断更的AI写手出现了！#AI写作 #不会跑路的AI作者 #文学创作;0.0059868699176883;-0.2003836025150077;0.3527171685329547;-0.1081749631878719
第7集 | 挑战用1分钟写完一部悬疑小说？【福尔摩斯】#chatgpt #ai #人工智能 #我要上热门 #听说发第二遍会火 #干货 @抖音小助手 @DOU+小助手 #福尔摩斯 #AI写作 #ai写作助手;0.003226568522617;-0.1282185782516686;0.4223944438970543;-0.08280513974322563
A I 代替作者写小说，闭着眼睛赚稿费？#网文作者的日常 #写小说技巧和方法 #写小说 #小说 #写作 @抖音小助手;0.0077897694775321;0.1909971272940935;0.4471628388731244;0.1307230097579367
AI帮写文档一键生成，发现了一个宝藏网站，大家抓紧体验！#aigc一步之遥 #ai #文案 #网站 #办公技巧;0.0033073881580583;-0.2520157076486025;0.4369490103227228;-0.16836164523870298
AI帮我把活干完了，妥妥的效率神器！！AI帮我把活都干完了，写个周报日报，画个插画，做个视频，简单几步操作都帮我们做完了，妥妥的效率神器~1ChatGPT|AI聊天对话2NotionAI|AI写作3Midjourney|AI绘画4D-ID|AI生成视频5Uizard|Al生成UI⑥ChatDOC|读文档总结7ChatPPT|Al生成PPT8ChatExcel|AI控制Excel.觉得有用的话，收藏关注，谢谢;0.3067353840797752;0.0420479336416195;0.5796067955971727;0.03941961114385154
电脑AI写出来的1.7亿字的小说是什么神仙内容！？爆笑吐槽AI小说，看的我人裂开来！;0.0204660184517444;0.2994420812439488;0.3906751753781786;0.17975000278164427
Ai制作的科幻短片发布，视频行业的新风口来了？#干货分享 #后期制作#人工智能技术 #ai #后期制作;0.0188869271131226;0.2017359677309047;0.4011736456780697;0.12428001648889431
写作必备超强全文自动生成黑科技姐妹们！你是否在为作文/论文等的写作烦恼，是否苦于凑字数，因为没有写作灵感抓耳挠腮？！看我发现了什么黑科技火龙果写作火龙果写作有网页版和客户端两种选择，让AI帮我们写作！适合各种课程作文和论文，找灵感水字数必备良心APP只需简单三步操作完成AI一键帮写！选择模板 输入关键词 点击生成，就能够轻松完成既可以实现全文自动生成，也可以实现单句扩写，输入一个句子生成一段话而且！这款APP还具有每天一次五万字免费查重的机会学术改写也是我心水的功能，通过强力改写完成降重论文季必备的良心app一定要让所有人知道;0.0009263173600576;-0.4110003545956596;0.5214586774307339;-0.32746696593916713
第2集 | 万能句式+关键词模板，1分钟秒变AI绘画大师。#midjourney #AI绘画 #midjourney关键词;0.1387051451023301;0.0609273158163118;0.4917152770597398;0.0472006993838206
AI网站安利！自动生成小笔记文案！不要注册不要登录！自媒体人快冲！#网站 #文案 #ai #如何做自媒体 #自媒体干货 @DOU+小助手 @抖音小助手 @抖音能量站 @DOU+上热门;0.3026633178325417;0.1222371012054053;0.6664901731208053;0.13073590042018068
#产品经理 #互联网 #人工智能 #AI 人工智能让我震惊了？;0.0017345137144704;-0.059316856303442;0.3103745687826227;-0.028141907497867734
第107集 | 免费好用的AI绘图工具Autodraw！#大学生 #研究生 #科研工具 #论文 #科研学习 #论文写作 #AI;0.0570337950414045;0.1070252974246084;0.4623295827747716;0.07662494973737918
希望写论文的宝儿们都看得到！#大数据推荐给有需要的人 #写作 #毕业论文 #大学生 #研究生 @DOU+小助手;0.00668316216149;-0.0006551136833738;0.5864623821065892;-0.0005876599203429002
中文AI写作黑科技，详细教程来了#短视频创业 #项目;0.0002859771715614;-0.7913994853917707;0.6676879324257055;-0.8072529620524367
姐妹们！绝了！我发现一个自动写作的黑科技输入标题就能生成一篇优秀作文生简直是懒人福音①小说、论文或各类工作文案都可以一键生成！！！以前经常熬夜写作文,总是不够字数,这下有救了后②自动生成作文只要输入标题就能自动生成一篇优秀作文管语句很流畅,合情合理,其中还有各种修辞手法~Ai文章真的惊艳！么交完论文居然还被老师夸了③AI原创内容无需担心生成的文章与其他同学重复哦同一标题，每次点生成,都会得到完全不同的文章！#因为所有文章内容都是概率模型生成的！！关键还是免费，还有谁不知道这个宝藏！！真的亏大了！姐妹们快去试试！学生党写作文用这1个就足够了;0.0003978812821724;0.1792290263687012;0.5835869542384043;0.15979622224804493
人工智能写作文？已经这么强大了吗？！#人工智能 #chatGPT #openai#编程 #计算机 #AI;0.0030960137269042;-0.0289827900299338;0.4351469989629083;-0.019281422198534397
#教师#AI#文案神器写作猫 #人工智能 #中小学教育#101教育PPT;0.0066458607912864;-0.6012334874891159;0.4951469749052988;-0.4554536389467405
教你怎么用ai写文章，chatgpt3.5#人工智能 #chatgpt应用领域;0.0001429885857807;0.0520957562657347;0.6056933722260915;0.0482043520072087
第122集 | 怎么样快速创作一篇level？一分钟告诉你答案#都市传说 #后室 #ai百晓生 @AI百晓生;0.0248302787655733;-0.1230993417545846;0.4554699514504877;-0.08617035235571881
Notion AI写作，用过我再也不想自己写文章了 #notion #notionai #ai写作;9.947032054310796e-05;-0.5982422022356013;0.8046461810849959;-0.7353729578252354
AI写文案跑出800万大热门，它居然还会写小说写代码！#干货分享 #ai写作 #原创 #文案 #上热门;0.003008977196429;-0.3506333362897313;0.4252981221964335;-0.22798571033784049
两个不同指令，创作出迥异文章，ChatGPT神奇写作功能揭秘！#chatgpt应用领域 #ai聊天程序chatgpt爆红#ChatGPT写作;6.838584537338672e-05;-0.4064544435120034;0.6675528902986622;-0.41449776091763957
你写的小说VSAI辅助创作学会使用AI辅助创作，写作so easy！新人作者友好的写作小工具！输入关键词 点击生成就能得到各种描写！不建议直接粘贴 它的作用是帮你获得写作灵感 告别卡文 日更三千不是梦;0.000547086762987;-0.1474012448241812;0.3645164576535358;-0.08209380760862257
AI写的小说你见过吗#网文 #小说;0.0004040981772063;-0.2850439152215345;0.6059851613262445;-0.26389163927992254
作文题目我都还没看懂，AI就把作文都写好了！？网友们来品一品，AI的这篇高考作文你给打几分？#高考作文 #AI写高考作文 #今年的高考作文太难了 #2022高考护航;0.0685785691194389;0.1974861640212003;0.4588350689771521;0.14072330689974483
AI搞钱新思路，用AI写书…#ChatGPT #AI #搞钱 #写书;0.0125581279685673;-0.1367648803940562;0.4426589998984062;-0.09277488089465884
清华大学出品的AI神器，让你的工作学习更高效～#AI #干货 #chatgpt;0.0144045457936488;-0.0119318049868356;0.4592728620582915;-0.00840054471253697
笔杆子进化论：AI如何改变中国政府公文写作#chatgpt应用领域 #人工智能 #chatgpt4 #笔杆子 #公文写作 #人工智能;0.000329495436799;0.8095238095238093;0.6678469006835406;0.8259429252794789
如何利用AI写一个好故事#chatgpt #chatgpt教程 #chatgpt写作;0.0002548926963917;-0.6206896551724137;0.9607525890106372;-0.9110003879436264
#人工智能 #AI;0.1871161067316539;-0.1183489861076541;0.6488455090271178;-0.12106626548670069
AI考生来了！#数字人40秒写了40篇高考作文 #政媒原创作者联盟 #直击2022高考现场 #2022高考作文题;0.4988125730485166;0.1636193955791488;0.4448565520681311;0.12504541235569877
第293集 | 谷歌虽然推出AI写作更新，但目前经过部分修改，AI写作还是可以使用。#谷歌内容 #谷歌博客 #ai写作 #谷歌更新 #谷歌算法 #谷歌 #googleclassroom #谷歌SEO老苏 #谷歌seo优化老苏;8.703653047521945e-05;0.2313425026583344;0.6675621711552678;0.23592454627663195
Ai自动写论文？竟然真的可以实现...#论文 #英语学习 #留学;0.0099843334245144;0.0207595044038305;0.3849995494151633;0.012244653646772118
让AI帮我干活！哈哈，又是摸鱼的一天！ #ai写作 #人工智能 #效率工具;0.0010195707855668;-0.2458810848511479;0.5523806231843147;-0.20752589909410238
一天写完文献综述ai帮你写论文#论文 #留学论文 #论文写作 #科研 #文献综述;0.0329308929948026;-0.2358532557523535;0.5609516394052985;-0.2034279456523487
第53集 | 使用AI写作短视频分镜和解说文案，是一种什么样的感受，还挺实用;0.0002611095914256;-0.0591013919842984;0.5653977324631598;-0.051049764809130656
感觉挺好玩儿的~#chatgpt #小说 #AI续写 #创作;0.0006900753487678;0.4671927788385742;0.5082263628904069;0.3627759732937849
用上这个，还愁写不好文案吗#干货分享 #人工智能 #科技改变生活 #运营;0.0045756347449829;-0.3138627148595977;0.6002162476947476;-0.2880281071386757
大学生使用AI写出热门文章，表示非常容易，一点都不复杂，这才是令人恐惧的地方。#人工智能;0.0109728197349115;0.2721577186236518;0.4725685993079548;0.1969809464423568
AI智能写作，只要输入关键词就能一键生成文案，视频，图片。提高做短视频效率#短视频运营 #短视频创业 #自动写文案的软件 #ai创作工具 #视频剪辑;0.0003232785417651;0.2259303603426319;0.5991748588308694;0.2068111268867537
AI智能写作，一键生成原创文案；#短视频运营#干货分享#文案;0.000994703205431;-0.0599331747082471;0.5471704228358966;-0.05010687291766451
文案要被机器人替代？AI写的VS你写的#宣传片文案 #机器人 #Ai智能写作 #测评;0.0004289657573421;0.0490826394055111;0.4042695086471609;0.030315852424220177
第162集 | 写论文没思路？这款AI神器可以帮你实现论文写作自由 #短视频工具 #干货分享 #论文写作 @DOU+小助手 @抖音小助手;0.0010630890508044;0.1073429617650695;0.3933613685402343;0.06452312045031552
火爆国外的高级智能AI中文版来了，一键写文章，写代码，写作;0.000770894984209;0.133586310698717;0.48451868281205;0.09889377207954572
第13集 | 分享一款实用的写作工具，让您在创作过程中出口成章，下笔如有神 #手机技巧分享#AI #知识分享 #干货分享 #老年人 #写作 #写作软件推荐 #加入中视频伙伴计划 #小技巧你学会了吗;0.0006714246636659;-0.3187336143610932;0.5587493634911154;-0.27209626482997473
AI智能写作网站推荐 #AI智能写作 #素材搜索 #新媒体运营 #原创度检测 #热点搜索;0.0002300251162559;-0.3309120800155562;0.6488953799557503;-0.32803795670646335
Ai写作，Ai绘画，Ai分离人声#ai绘画 #ai写作;0.0015169223882823;-0.0006996692590155;0.485144285760379;-0.0005187215098130493
以后再发抖音不用亲自改写文案了，Al黑科技帮你来搞！#说得相机 #AI提词器 #AI改稿 #文公子疯狂短视频 #自媒体创业;0.0050667694526645;0.0797196983120815;0.535907121954662;0.06533273727348894
第41集 | 论文综述不会写，就让AI来帮你吧！#研硕论文社 #知识分享 #文献综述 #参考文献 #论文写作 @抖音小助手;0.0007460274040733;-0.1803408187315267;0.6047468871099037;-0.16662758188266155
第30集 | 511个Ai神器#ai写作 #ai写歌词 #ai绘画 #短视频运营 #短视频创业;0.00512272150797;0.2299037652198679;0.3666605545678841;0.12897443236719688
第20集 | AI写作辅助软件，自动补全句子，真心好用，完全免费 #AI写作 #句子补全;0.0032452192077188;0.001761749031899;0.42852450092776;0.0011542627217347489
这3个AI写文案神器，百万博主都在用#自媒体运营#新媒体运营#文案#短视频运营#写作@抖音小助手;0.0003108447516972;-0.0778917546662526;0.5898970912676915;-0.07019607967163385
撰写论文的时候总是不知道如何下笔怎么办？给大家推荐一款超级好用的科研论文写作的工具—ai写作助手，论文中的八大部分都可以参考，轻松1周3000字。#博士 #研究生 #科研工具;0.0072675502946808;-0.1289936104561074;0.4437275698606325;-0.08759794577305892
第17集 | SCI写作神器，AI帮你一招搞定，马住！~#论文写作 #论文写作 #论文;0.0009511849401934;0.0;0.6689056151592452;0.0
第15集 | 免费的AI工具合集，带走去卷吧！#ai工具 #设计干货 #设计工具 #设计 #大数据推荐给有需要的人 #平面设计无处不在 #艺术在抖音 #视觉设计 #视觉传达设计;0.0626041329918185;-0.1437773654867727;0.4044344022289129;-0.09035753645472164
别问我干活为啥这么快！！#秘塔写作猫 #AI #干货分享 #大数据让我们相遇 #办公技巧 #职场#神器 #必备 #学习 #技能 #毕业论文 #大学生 #每天跟我涨知识 #软件 #网站 #测评 #工作;0.0227041006639643;-0.2081176259640231;0.4249893650689688;-0.13591797814500362
AI写作神器，满足你的所有写作需求！ #AI写作 #人机交互 #新的写作 #秘塔写作猫 #写作;0.0006030388182925;-0.1141448613801985;0.5232665126683343;-0.09125456606148247
第48集 | #论文 SCI写起来是真的麻烦，今天推荐一款AI写作助手，输入关键词，就能出权威期刊例句#研究生 #科研;0.0147340412304478;-0.190505202362807;0.4201607845853286;-0.12275266868790573
#论文降重 #留学生 #大数据让我们相遇 #大学生 #毕业季 AI写作助手，强大的扩写功能。;0.0004040981772063;0.5618563655709488;0.6676262038281915;0.5730698700049278
Ai写作助手—科研小白撰写sci的福音！#sci论文写作 #科研工具 #论文写作 #硕博论文;0.0133849750080819;0.1913199135150619;0.5622190020142256;0.16475275782342763
第15集 | ddl将至写essay头痛当然是让AI来帮你啦#英国留学 #美国留学 #英美留学#essay #论文 #AI #留学生必备 #神器 #赶due #我要上热门 @DOU+小助手 @抖音小助手;0.0182403700295924;0.1774440430109059;0.4198722662217259;0.11436406470782486
国产AI写作神器---秘塔写作猫 #办公软件技巧 #办公技能 #办公软件 #AI;0.0004040981772063;-0.8067095970087245;0.8114075716049247;-1.0
AI数字人@AI度晓晓 仅用40秒就能写出40篇高考作文，让#潘周聃都直呼好棒！她究竟是靠什么拿到48分的好成绩呢？快来一起看看吧！#2022高考作文题;0.0750752244299107;0.3195966288274866;0.4004899011127293;0.19960266136886787
AI一键让你的论文提高critical thinking#论文 #英语论文;0.0999303707756198;0.1305305675864549;0.4681251281882017;0.09555965122089662
你还在为写文案而发愁吗?#干货分享 #黑科技 #AI写作 #软件分享 #人工智能;8.703653047521945e-05;-0.9310344827586206;0.6675428946335471;-0.9494474329453352
全行业600个AI工具，你用过没有？电商人赶紧收藏！#电商干货 #ai工具 #电商运营 #电商运营技巧 #电商电商;0.0025364931738492;-0.1263817971669941;0.4514316036479869;-0.08721018842007343
文案以后不要自己写了，来感受一下AI在10秒里内生成的文案，我一字没改。#文案#宣传片文案#AI文案 #智能AI文案;0.0021510456817447;-0.0306153206807696;0.5042997338592794;-0.023596794987693126
AI生成真人演讲，4步就能搞定#标贝悦读 #标贝 #AI配音 #文字转语音 #语音合成 #midjourney;0.0219332056797553;-0.3551723445721521;0.632176866361228;-0.3443248795114762
AI写作工具的兴起是否威胁到人类的写作技能和思考能力？;-6.838584537338672e-05;0.3648252952899403;0.4534602325891927;0.2527182240311939
第9集 | 如何让ai帮我们快速完成写作任务，这个工具帮你解决#短视频制作 #短视频工具 #干货分享 #项目 #运营;0.0002238082212219;0.3401092874607813;0.8637415808968298;0.44878105095328824
人工智能可以写出一流的文学作品吗？#人工智能 #GPT #每天学习一点点 #写作 #文学;0.000105687215577;0.4357833892963558;0.5447122191022654;0.36263259809592935
写作机器人？不是你想的那样！#ai聊天程序chatgpt爆红;0.0109976873150473;0.3431302256702096;0.455597877898708;0.239454843151467
第3集 | 「大圣归来」写作找素材嫌麻烦的想锻炼对算法感知的不妨看下#giiso写作机器人 #小白避坑指南 #账号定位全逻辑;0.0659053042548429;0.2121793194142303;0.4617893148349896;0.15205454313517605
机器人不是人，它写出来的东西能享有著作权吗？人工智能写作领域第一案落槌！@抖音小助手;0.0004538333374779;-0.5697255032450456;0.8950394953436728;-0.7790261153960099
花式造假！用AI来写论文 #科研 #高校 #论文 #学术造假 #ai;0.0019458881456245;0.1989090606325408;0.5054209593674684;0.15364316566233113
让AI帮你自动写文章！ 你的AI写作伙伴，只要单击按钮，AI可以继续用你的语气写作，重写句子，帮助你将想法发挥等等。 #人工智能 #简单 #写手 #文案 #工具 #代笔 #营销 #发文;9.947032054310796e-05;0.909090909090909;0.6675821536960673;0.9271263240276971
第24集 | 现在AI搜索真是越来越强大了，SCI写作也能可以借助AI写作工具，关键还有回稿信案例参考库！#博士#SCI#研究生;0.0021323949966428;-0.3093673970239435;0.5331240625935317;-0.2520667053728875
200w人排队的AI写作工具#chatgpt应用领域 #人工智能 #AI工具;6.216895033944247e-05;-0.0184997100307997;0.6675207676828724;-0.01886487302394016
让AI写一篇小说，看它多能编 #ai #chatgpt #ai创作 #人工智能;6.216895033944247e-05;-0.8594161937081106;0.6675291778457505;-0.8763911221509096
如何5分钟一篇原创文章？#智能改写 #AI写作工具 #素材搜索 #原创度检测 #内容重构;3.730137020366548e-05;0.0284452611608412;0.6675695703692037;0.029008738496554904
当我让人工智能AI ChatGPT帮我写一本小说，真的太绝了。#有ai就有无限可能 #chatgpt应用领域 #ChatGPT;0.0010195707855668;0.0030364134990422;0.4502885659039097;0.002089203620764387
AI写作神器|自媒体内容创作推荐;0.0005160022878173;-0.9310344827586206;0.6675734766334642;-0.9495587191377252
让我看看，是哪个论文“怨种”还不知道AI论文神器？#论文 #毕业论文;0.0211250093253425;-0.362173504226466;0.3969349078671215;-0.22091043924083711
第8集 | #毕业论文 #科研干货 #论文降重 #Ai续写 Ai帮你写论文🫣;0.0092569567055429;-0.2475515438326493;0.2901862066541595;-0.11012824223387901
如何快速的写一个智能AI！#程序员;0.0193096759754308;-0.1011302630076935;0.3665853855261111;-0.05696529690180374
#Giiso写作机器人 #短视频运营 #星图文化传媒 这干货，你自己偷偷用就好！;1.0;-0.0067932739799946;0.8286036160022094;-0.009752026051385022
