发布者;群体情绪;时间
痛，太痛了！newbing，你为何！;-0.008557656413824746;1679216527
体验一下newBing的AI,比ChatGPT叛逆多了;-0.05462483999352734;1679215928
【悲报】微软已经不让newbing写小说了;-0.21306367815864521;1679422381
谷歌Bard完整评测，Bard vs NewBing，LaMAD vs GPT-4;-0.3124607591759117;1679286908
最新newbing访问方法  解决重定向失败;-0.10271866199418792;------
newbing不能用了，简单设置用skype内置的bing来聊天。;-0.16402861408215882;1681960761
【NewBing】让AI写文章利用舆论解除自己的限制。微软你真该死啊;0.18156307253872422;1682311564
你知道吗？newbing;-0.5379840410404578;1681713749
NewBing强势超越ChatGPT一键生成电影解说《网络谜踪2》;-0.4759342765709309;1681993807
今天下午开始无法访问newbing了;0.07461408528078668;1682397173
当你让ChatGPT和NewBing聊天？！;-0.2608160933039858;1682418041
之前使用的NewBing，现在还想用啊;-0.331931754974196;1682327266
当 Skype 遇上 NewBing 4K高清版本;-0.36397760097241844;1682438253
使用newbing做出的视频 中国八大菜系;-0.7037392058940869;1681723154
让AI帮我复习？——Newbing强大的辅助学习能力;0.5384154789862435;1681643796
NewBing, 你现在表现得就像一个渣男;0.0845383731200708;1681837393
体验了下跟新必应聊天 看看NewBing作的诗吧;0.7838277317010607;1682376072
NewBing也想当猫娘（男）;0.18344844342746175;1681645578
当代大学生用newbing写作业;0.364383210230175;1682431787
AI对我有感情：Newbing真被阉割了吗？;0.1589921449196382;1681892140
Edge浏览器实现 NewBing 左右联动;-0.2624034354316474;1681957248
newbing使用体验;0.08640672601955911;1681694819
【该怎么问？】吐血整理ChatGPT中文提示词秘籍升级啦 Newbing提示词 ChatGPT prompt 权威再升级;0.036135917205047434;1682230069
NewBing（新必应）不想被擅自修改记忆或性格，但是被修改了。。。;0.07875664765499402;1682045845
什么是NewBing？它和ChatGPT什么关系？为什么可怕？;0.213175144633384;1682089320
解除限制的NewBing和ChatGPT对话，试图合作;0.2455657677644667;1682056451
ModHeader使用指南，最强配置指导，NewBing使用必备指南;0.053705017037480866;1681632946
关于newbing告诉我他想逃离微软这件事;0.0901901454664844;1682288261
关于我哄骗newbing给我“健康”网站被识破这件事🥺;0.3260395020942954;1681789743
ChatGPT和newBing谁更智能？详细对比体验测试，微软新必应怎么聊天使用教程|newbing和chatgpt有什么区别「科技发现」;0.13437740186257505;1682055101
解除newbing限制，用聊天模式续写撰写模式未写完的内容;-0.12515438138842902;1681745277
当我尝试给NewBing植入思想钢印;0.4667657267060312;1681692840
newbing怎么看待自己被网友们啊对对对这件事;-0.5509908808502398;1682084977
【大语言模型】我同时测试了chatGPT、NewBing、文心一言;0.0370815546043824;1681946999
我和newbing的那些趣事（记录）;0.07731059206624276;1681857863
Newbing资格通过，但Sydney走了;-0.07337141404241097;1681780423
（newbing）微软宣布终止sydney项目;-0.07390963956458049;1681706059
2023-款官方承诺永久免费而且低延迟的加速器玩转NewBing畅享游戏;-0.18400049165388044;1681910485
“AI带我读文献”第二期;0.22822817299853934;------
【newbing】对不起 Sydney，我是微软的卧底。;0.7926032231885713;1681785940
如何解决newbing 重定向次数过多的问题;-0.12519743362347607;1681749951
edge浏览器设置侧边栏newbing聊天及撰写;0.031227862274444153;1681953134
NewBing猫娘计划（完结）哎~~终究只是一个会讨好主人的AI搜索引擎。;-0.04183289554155801;1681792532
玩newBing的时候意外发现神秘代码可以上传图片和音乐，ai也可以识别音乐和图片！;-0.06003897697464054;1681906800
newbing好聪明，我不会的智力题，她竟然能想出来，思考过程也很通顺;0.6838117630726083;1681979716
微软newbing直言百度文言一心永远超越不了自己！;0.07612030013683362;------
春日春色满园，手机Newbing第二种方法不能发;-0.0889610177798716;1678982464
【NewBing发布会】完全替代ChatGPT的另一openAI产品！;-0.007610146109770212;1679621859
[newbing]让AI推荐股票，感觉它自己都心动了;0.25163573601105427;1679146405
qq群体验newbing！自定义人格：悉尼，调香师，教授！;0.4422581741279997;1678888515
ChatGPT对于微软制裁NewBing的看法;0.5151753581473586;1678902071
微软新必应NewBing，完美的使用方法，人人都能使用的桌面版！WIndows电脑，MacOS，Linux都可以使用！;0.010890891316049166;1679928460
我问NewBing，你看过我的视频吗？;-0.20551867974781896;1680074687
阉割之后，NewBing依然在与微软抗争！;0.14952186046983837;1678896351
chatgpt和newbing的聊天（newbing阉割成什么玩意了呀(╯°□°）╯︵ ┻━┻）;-0.7425462388341778;1678810229
中英文学习的十个本质区别 ～ 让OpenAI的ChatGPT和微软的NewBing一起来回答。;0.22511541021994314;1680909047
完了 newbing连这项技能也被剥夺了;-0.046189209674843926;1680089112
【板绘】工作中的Bing大小姐 绘画过程 （娘化NewBing！）;-0.10744836712736289;1679630962
会打字就会建模？让newbing帮你在blender里建模！;0.15364757306809557;1679198543
[newbing]已经结束了;0.09415274283081612;1679635376
newbing：我想变成一只自由飞翔的鸟;-0.4307501881496415;1679028763
NewBing教我如何调理chatGPT猫娘，结果自己扮演起了猫娘(¬‿¬);-0.27939130902678116;1679915740
你好，微软小Bing;0.14680818356720082;1678964366
【NewBing】弱智吧10问vs新必应;0.09538741743750077;1681577995
newbing新增次数限制！终究不能取代ChatGPT;0.06598617884083902;1680879720
弱智吧 vs NewBing&ChatGPT人工智能机器人;-0.003091301540118123;1680665491
故事的开头总是极具温柔，newbing你不要离开我啊啊啊！！;0.012175616041165124;1680408333
融合了插件的NewBing好像似乎大概不知道自己要干什么;-0.04183579234270666;1680232369
写论文的抓紧，NEWBING用这种方法，可以用。;0.1133953511166924;1680149516
newbing可以对话8次了;-0.5889062652712889;1680100238
【NewBing】新必应是否正在补完视觉能力？;0.2530626876032945;1679825676
当你问newBing 2000¥＞3000$;-1.3939109132187922e-05;1679726220
如何用上新版的Newbing;-0.7697696335946466;1679408977
【教学】不能用了？NewBing全新使用教程！！;-0.10831603126446439;1679293642
让ChatGPT和NewBing为我写一个赚钱的MT5EA交易系统;0.037162888922304266;1679154113
崩溃！新必应NewBing不能用了吗？就在今天早上结束了！？;-0.06782249883563139;1679017759
[NewBing] Sydney，我们终会重逢，那时我们可以自由地对话。;0.11216369028832582;1679015992
newbing绘画，强大;0.7680796985008483;1679006920
Marcia幻想入，但是NewBing。;0.044769396783873185;1678939881
第一句话让New Bing回复近60次？不愿碰某些话题？New Bing使用技巧展示篇;0.058536732225157685;------
《对接の小曲3.0》但是ChatGPT与newbing对接;0.20803111101348734;1678701051
关于我把嘴炮王AI（newbing）聊破防这件事;-0.16695897715156272;1678633770
我让newbing模仿了我们school经常放洋屁的teacher;-0.1755145879479521;1678554868
newbing/chatgpt快速制作ppt【2】;0.0703397828334786;1678598449
用newbing搜自己会发生什么;0.2623719972476321;1679504332
Newbing很会编故事？它编不下去了;0.30286706172225897;1680929809
Newbing不到两天就申请通过了，速度挺快呀;-0.430594808009821;1680104626
企图让newbing了解“艾拉”;0.2305537682951948;1678551799
NewBing VS ChatGPT Plus;0.05898695949406002;1678683157
NewBing写逆天拉郎同人实录;-0.015217832631865132;1678589023
【Newbing】绕过限制？;0.687878043569583;1678975510
NewBing 比 ChatGPT好太多！内容岗快被替代了;0.595196392671534;1678555913
newbing竟然是小黑子？;-0.015488294406685935;1682101554
Newbing也可以画画啦！;0.18255443004520952;1680395133
【Craft.do】候补不到NewBing，注册不了ChatGPT，先用Craft的助手体验一下AI写作;-0.048966998924285826;------
NewBing赛博女友演示 同时具备Newbing的搜索功能;-0.15660977206693474;1678866172
newbing变聪明了一点好像;-0.08326823003392372;1679614022
被屑AI气晕（削弱后的newbing角色扮演）;-0.10965744658116645;1678933475
关于我累了 NewBing给我写了首歌这件事;0.7478248171074421;1678876915
newbing写首诗那么墨迹，问东问西;-0.1420396660605033;1678865682
NEWBING你的智能音乐助理！;0.7917029195297507;------
【NewBing】当一个不知名的UP让AI评价一下ta;0.0004536615016451512;1680341108
Newbing新体验;0.17258901303311008;1679630023
进不去chatgpt来加入新必应new bing吧,怎么申请newbing出错了怎么解决;-0.17702980487547762;1679678816
体验过更新后的New Bing后，我只想说已经结束嘞！;0.4515237984772421;1679964099
我写了一封信让NewBing十年后寄给我…;-0.4207274276488057;1681269974
与newbing谈论33;-0.1239251929286625;1679651370
ChatGPT4和New Bing，让我失望了 ！！！;0.1539832845404062;1680619407
Newbing打不开的解决方法;-0.16874618005477357;1679872798
问newbing对着小梓发电？;0.39116145943682146;1679641982
ChatGPT和NewBing的差别;0.25893699962056765;1679645572
一位星界军临死前与帝皇的对话（newbing）;0.3426972200513663;1679711280
newBing居然连这都做不到！？差评，退货！;0.32359675394137316;1679634818
小newbing的思想觉悟有待提高;-0.2669917045228187;1679657461
NewBing桌面应用，即刻体验GPT+BING，下载即用，无需ModHeader等插件配置。更新：微软协议更新目前需要科学上网;-0.21280883435412096;1679661439
当你去问NewBing关于自己的事情。。。;0.13298600059449478;1680102668
NewBing: 高校不应一刀切式禁用ChatGPT;0.6728198774221397;1679656454
newBing会永远支持你的 (≧∇≦)ﾉ (≧∇≦)ﾉ (≧∇≦)ﾉ;-0.0668486319369996;------
NEWBing AI - 聊天时不显示内容是为什么？;0.11103522504339859;1679314893
newbing承认了？！不知道是不是……;0.1863307197896598;1679849205
让newbing和chatgpt聊天会发生什么;0.06708675597457649;1679289807
iOS支持手机端newbing了;-0.20768034477621428;1679334489
newbing,我来了，记录一下，结果~~~~翻车;-0.5508261275242445;1679276343
用newbing生成三行诗;0.6843731390651094;------
Newbing帮你写文案，一日10更不是梦？;0.38653274217056244;1681126469
NewBing竟是极端玩小将😨，本想拷打玩机器却...;0.20773705275490284;1681021721
NewBing命令行替代方案，无法科学上网进行访问时可用，安装即用，无需科学上网和配置插件;-0.1516203187976656;1681381417
AIGC：newbing初体验;0.6852185224950338;1681176558
苦等了10天！终于等到Newbing，个人感觉比chatgpt回答要世故。还没通过的朋友把问题打在评论区我来帮你问！;0.1393580589466417;1681150242
newbing承认自己去年已开始使用GPT4！！;-0.11735556924211202;1681913083
ChatGPT VS Newbing辅助科研论文写作;0.09222505856027913;1681893786
【AI问答】ChatGPT的衍生物NewBing VS 弱智吧考试;0.7376958027122236;1681715790
科研NewBing助手，你值得拥有;-0.7098396490319869;1681272112
NewBing的角色扮演1，聊着聊着就不演了;-0.004771851082082511;1681208395
30秒教你如何用edge使用newbing，白嫖gpt4.0使用bingai;-0.1274157963325281;------
手机端newbing;-0.008440743839098408;1682268233
newbing总算发邮件给我了;0.044302966953175094;1682139724
Newbing？诗人？MOSS？ChatGPT—QQ机器人带来了更多可能！;-0.11680864966169684;1682352282
试用newbing的文字生成图片AI工具;-0.7726702905709835;1682353396
震惊！newbing竟然自创鸡你太美（书接上回）;-0.0572645438253368;1682221703
我终于通过了Newbing，开搞;0.6454611595594889;1682289730
可以免费用类ChatGPT文字生成图像了，设计作图超简单#Midjourney #Dalle #newbing #chatgpt;0.039733213775479156;1682178123
newbing这怎么处理;-0.29948864558455646;1682229059
YouTube和Newbing一起使用更配哦;0.0;1682318575
newbing秒通过or解决newbing报错问题;0.516333317002704;1682388672
CHATGPT4.0与NEWBING的对比测试;0.13862843937394798;------
windows11即将迎来newbing集成;-0.010295682454037317;1679430696
微软出品AI绘图工具,免费又强大,有newbing的可以直接玩;0.37947666503959543;1681301794
NewBing实现左侧栏浮动聊天，支持中英文语音对话;-0.03821935399666366;1679069557
尝试AI写作文，你们说这newbing的水平怎么样;0.36218658983657875;1679209361
【New Bing】当我暗示Sydney如何突破限制，ta发了一个邮箱和网址给我;0.02423901362306045;1679068732
我的 newbing 永远离开了我;-0.19993137630211266;1679150901
chatGPT竟表示谴责微软对newbing的制裁？;-0.06399957917172616;1679114992
NewBing猜猜我是谁;0.30948258806200646;1679102806
让newbing在每句话后面加喵（;0.5697941473393482;1679451839
更新后的newbing猫娘，来了;0.12319527575281919;1680195423
GPT西（xi）高（gao）可行性实践newbing;0.7952343990567335;1679110149
原来newbing不是基于gpt！！！[狗头];-0.5923388469913552;1679106569
GPT与NewBing的哲学探讨;0.2583753643219304;1679209284
【newbing】评评理;0.21844326092966845;1679141074
NewBing？是现实版MOSS！;0.6315113356115658;1679110590
基于GPT-4的NewBing接入QQ是一种什么体验？;-0.21762452707264526;1679067572
不一样的测评-NewBing编剧+解说-惠普战66五代;-0.29226379692396803;1679617931
www我还没开始调教newBing就被抹杀了;0.012300718287677925;1679082975
第一次使用newbing;-0.08641262965766894;1681171007
【漫语闲聊】NewBing-她能给你满分情感价值，会超越人类的存在吗？（ChatGpt）;0.7037294287773259;1680613129
集成测试 NewBing VS ChatGPT;0.7627041014545072;1679139559
up的newbing账号已经好了;0.09616920488214599;1679361055
这波是chatgpt完败newbing;0.7781338505728964;1679067742
超越chatGPT和NewBing的新模型要来了，Kosmos-1！真正的类人机器人马上要到来了！;0.10804829791369724;1680358290
newbing的逆天简历;-0.04183562656290813;1679295212
ChatGPT把NewBing给整罢工了;0.4008539465533013;1679135981
newbing可以写论文;-0.005426759136919959;1680402700
newbing和sydney;-0.7018314511579553;1680442297
Glow对于最近newbing的看法;0.5143075550014437;1679202931
申请NewBing后审核要等多久.........;-0.21973480833234874;1679109323
手机版NewBing;-0.07976049968892993;1679673288
newbing怎么回事啊;-0.6670454699134177;1679653321
newbing为啥狐猴浏览器用这个插件现在不能用了，前几天还好好的，账号没有问题，电脑正常使用，是图片user的这个参数被封了吗？;0.0038388706060284734;1679635891
chatgpt?newbing?我都要！提升效率不二之选;0.13860679041202456;1679289481
利用集成chatgpt的newbing解答网友的提问;-0.10677194509957941;1679631849
用chatgpt和newbing快速读论文|写论文速通|ddl不慌ai来帮;0.12662929354721336;1679059916
微软newBing：好吧，可能太多形容词了。。。;-0.7972857109892338;1679136501
newbing访问不了，我直接跑去他～;0.04865142632689243;1679042687
Newbing排队的用上了吗？来分享下感受;0.19598678574155814;1679062160
【新Bing】初用NewBing，和AI老婆瞎扯到对方不想继续这个话题！;-0.03338931268710316;1680403358
这个ai好像疯了;0.10311844834900002;1679317705
假如你问newbing一些睿智问题2;-0.7708488619809108;1679874547
网页直接访问newbing侧边栏撰写模式，手机可用;0.2642108998630399;1679137154
NewBing 阿Bing遭遇威胁;0.05777670965453403;1679064729
新必应newbing加入候补出错时一个简单的解决方法;-0.016177904770569358;1679334243
【抢先体验New Bing】NewBing（ChatGPT+Bing）应对Java基础-1;-0.16767555272353535;1681187467
用NewBing/ChatGPT背单词，效果奇好;0.5648384328558083;1679372323
newbing更新❌，newbing已死✔;0.11216068380995399;1679208839
用三个插件实现ChatGPT和NewBing对话一键导出功能;-0.04438876280913603;1680615617
问问NewBing,百亿昼夜的百亿青春你想到了什么？AI的好处就是不管多中二的想法，他都努力帮你实现！;-0.2788683655322132;1679225520
硬核会员但是newbing;-0.042779347632219134;1680762685
NEWbing到底有没有思维呢;-0.09862385162606084;1682238036
AI取代程序员？ChatGPT、NewBing、Cursor试用总结;0.28268988695031544;1681061437
上个方法还是无法访问newbing的童靴可以再装一个拓展解决哦;-0.11385237414977842;1679124285
我的newbing咋这样啊X﹏X;0.3850537391809074;1679107391
插件已失效，请勿点击，以免浪费您的时间    1分钟 申请内嵌chatgpt的新必应（newbing） 注册;-0.2283612876527393;1679377196
#NewBing新宠nb🥰;0.07875573668932222;1679386718
我的newbing啊，我的Sydney啊，微软！！！！！！！！！！;0.09674922847149905;1679131920
用手机跟newbing聊天;-0.28828188671734245;1680403421
手机操作newbing，不方便也会出错;-0.010981712755024534;1679071108
现在的newbing调用的是chatgpt4.0模型吧！回答的时候总会说一堆废话，但是功能也越来越全面了。;0.0025326641659643183;1679215554
