label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
2064;这种就是股票有涨有跌的，好消息过后那是一定会大涨的;3;4;7;79;0.08860759493670886
2068;这样一来 以后在办公的时候会更加省心省力了;3;7;10;79;0.12658227848101267
2072;这个体验感一定会特别好;1;4;5;79;0.06329113924050633
2074;我好期待未来的这些应用啊，感觉也是我们平常生活会用到的;1;1;2;79;0.02531645569620253
2076;能够自由转换还可以制定计划 这就非常优秀了;1;1;2;79;0.02531645569620253
2079;一下子涨了好多;1;4;5;79;0.06329113924050633
2082;这样操作起来就方便很多了，办公室文员的一大福音啊;1;2;3;79;0.0379746835443038
2125;这个看上去也挺方便的，可将Word文档转换。不得不佩服;24;45;69;79;0.8734177215189873
2150;在几个月后扩大范围，这一点还是相当的让人期待的;12;44;56;79;0.7088607594936709
2163;不得不说，这一块他们属实是有点实力在身上的[doge];5;32;37;79;0.46835443037974683
2169;这种就是股票有涨有跌的，好消息过后那是一定会大涨的;3;4;7;79;0.08860759493670886
2173;这样一来 以后在办公的时候会更加省心省力了;3;7;10;79;0.12658227848101267
2177;这个体验感一定会特别好;1;4;5;79;0.06329113924050633
2179;我好期待未来的这些应用啊，感觉也是我们平常生活会用到的;1;1;2;79;0.02531645569620253
2181;能够自由转换还可以制定计划 这就非常优秀了;1;1;2;79;0.02531645569620253
2184;一下子涨了好多;1;4;5;79;0.06329113924050633
2187;这样操作起来就方便很多了，办公室文员的一大福音啊;1;2;3;79;0.0379746835443038
2230;感觉他们的这种想法还是非常的有创新的。 http://t.cn/A6C8kXkl;2;3;5;79;0.06329113924050633
2235;把聊天机器人技术置入到office中是一个成熟的技术吗？ http://t.cn/A6CYqnPg;1;1;2;79;0.02531645569620253
2237;效率应该会得到很大的提升吧 有点期待;2;2;4;79;0.05063291139240506
2240;感觉他们的这种想法还是非常的有创新的。 http://t.cn/A6C8kXkl;2;3;5;79;0.06329113924050633
2245;把聊天机器人技术置入到office中是一个成熟的技术吗？ http://t.cn/A6CYqnPg;1;1;2;79;0.02531645569620253
2247;效率应该会得到很大的提升吧 有点期待;2;2;4;79;0.05063291139240506
2250;感觉他们的这种想法还是非常的有创新的。 http://t.cn/A6C8kXkl;2;3;5;79;0.06329113924050633
2255;把聊天机器人技术置入到office中是一个成熟的技术吗？ http://t.cn/A6CYqnPg;1;1;2;79;0.02531645569620253
2257;效率应该会得到很大的提升吧 有点期待;2;2;4;79;0.05063291139240506
2260;感觉他们的这种想法还是非常的有创新的。 http://t.cn/A6C8kXkl;2;3;5;79;0.06329113924050633
2265;把聊天机器人技术置入到office中是一个成熟的技术吗？ http://t.cn/A6CYqnPg;1;1;2;79;0.02531645569620253
2267;效率应该会得到很大的提升吧 有点期待;2;2;4;79;0.05063291139240506
2270;感觉他们的这种想法还是非常的有创新的。 http://t.cn/A6C8kXkl;2;3;5;79;0.06329113924050633
2275;把聊天机器人技术置入到office中是一个成熟的技术吗？ http://t.cn/A6CYqnPg;1;1;2;79;0.02531645569620253
2277;效率应该会得到很大的提升吧 有点期待;2;2;4;79;0.05063291139240506
2280;感觉他们的这种想法还是非常的有创新的。 http://t.cn/A6C8kXkl;2;3;5;79;0.06329113924050633
2285;把聊天机器人技术置入到office中是一个成熟的技术吗？ http://t.cn/A6CYqnPg;1;1;2;79;0.02531645569620253
2287;效率应该会得到很大的提升吧 有点期待;2;2;4;79;0.05063291139240506
2290;感觉他们的这种想法还是非常的有创新的。 http://t.cn/A6C8kXkl;2;3;5;79;0.06329113924050633
2295;把聊天机器人技术置入到office中是一个成熟的技术吗？ http://t.cn/A6CYqnPg;1;1;2;79;0.02531645569620253
2297;效率应该会得到很大的提升吧 有点期待;2;2;4;79;0.05063291139240506
2429;收集数据更方便了，你用ai就传他服务器里;26;21;47;79;0.5949367088607594
2456;这玩意儿对人类工作的推动可是质的飞跃;1;19;20;79;0.25316455696202533
2481;收集数据更方便了，你用ai就传他服务器里;26;21;47;79;0.5949367088607594
2508;这玩意儿对人类工作的推动可是质的飞跃;1;19;20;79;0.25316455696202533
2533;收集数据更方便了，你用ai就传他服务器里;26;21;47;79;0.5949367088607594
2560;这玩意儿对人类工作的推动可是质的飞跃;1;19;20;79;0.25316455696202533
2585;收集数据更方便了，你用ai就传他服务器里;26;21;47;79;0.5949367088607594
2612;这玩意儿对人类工作的推动可是质的飞跃;1;19;20;79;0.25316455696202533
2637;收集数据更方便了，你用ai就传他服务器里;26;21;47;79;0.5949367088607594
2664;这玩意儿对人类工作的推动可是质的飞跃;1;19;20;79;0.25316455696202533
2725;为白领节省了大量的时间和精力，也砸了一些人的饭碗。;10;69;79;79;1.0
2736;这微软是想掌握和控制全球办公数据啊;5;40;45;79;0.569620253164557
2742;忽然有种1999年微软的感觉，似乎又重回巅峰了，微软太可怕了[贊];6;23;29;79;0.3670886075949367
2752;今后人类仅需游山玩水吃吃喝喝了[笑cry];4;7;11;79;0.13924050632911392
2761;我有种被耍了的感觉 怎么青浦公安不骂我了;2;0;2;79;0.02531645569620253
2789;@_无为分子 整一个？[doge];1;0;1;79;0.012658227848101266
2792;有人试用过了吗？边开会边整理资料的能力如何。之前用讯飞，中文要通畅可没那么容易。;6;0;6;79;0.0759493670886076
2820;开启上班不用带脑子系列，躺平自由了么[awsl];2;0;2;79;0.02531645569620253
2843;快告诉我 WPS 的应对之策是什么;1;0;1;79;0.012658227848101266
2853;@暮色可可 [泪]好牛;1;0;1;79;0.012658227848101266
2856;为白领节省了大量的时间和精力，也砸了一些人的饭碗。;10;69;79;79;1.0
2867;这微软是想掌握和控制全球办公数据啊;5;40;45;79;0.569620253164557
2873;忽然有种1999年微软的感觉，似乎又重回巅峰了，微软太可怕了[贊];6;23;29;79;0.3670886075949367
2883;今后人类仅需游山玩水吃吃喝喝了[笑cry];4;7;11;79;0.13924050632911392
2892;我有种被耍了的感觉 怎么青浦公安不骂我了;2;0;2;79;0.02531645569620253
2920;@_无为分子 整一个？[doge];1;0;1;79;0.012658227848101266
2923;有人试用过了吗？边开会边整理资料的能力如何。之前用讯飞，中文要通畅可没那么容易。;6;0;6;79;0.0759493670886076
