发布者;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
AI彻底解放程序员大脑：保姆级代码解释神器#chatgpt应用领域 #人工智能 #前端;0.0173097389676007;-0.0452571146318983;0.4452717043685653;-0.031750702884695475
第35集 | AI时代，了解一下ChatGPT的学习方式，为啥这么厉害 #chatgpt #aigc一步之遥 #机器学习;0.0996056467798041;0.1644902785626736;0.4790089622846455;0.12646589805654812
Ai作图保姆级翻译插件！适用Midjourney，bing chatgpt，stable diffusion等各种prompt。真香啊#midjourney #ai绘画 #stablediffusion #chatgpt4#ai生成图;0.0001898184780823;-0.2595395828182599;0.8360116045461505;-0.3404053669245718
原版无缝阅读英文网页，超级AI加持下的网页翻译，让语言再也不是阅读障碍#chatgpt #英文阅读 #翻译;0.0004585502560416;-0.1495917652608739;0.4033579095155004;-0.09467224008164735
AI可以把英文自动翻译成中文了~#干货分享 #短视频工具 #短视频运营 @抖音小助手@DOU+小助手;0.000795531374435;0.0139366755827394;0.516294334408061;0.011290168705868258
智能AI工具分享，比Chatgpt更适用于跨境卖家！#跨境电商 #智能AI工具 #亚马逊 #ChatGPT;0.0016657104649699;-0.0899380836914664;0.376862942454371;-0.05319977925834277
看外国电影时没有字幕又听不懂？华为Ai字幕帮您实时翻译#手机;0.0073304057210009;0.0915910198234595;0.3632642908158687;0.05231398417441834
第14集 | 专家:AI过于智能，这太危险辣！#令人窒息的操作 #开眼界了 #内容过于真实 #整活儿;0.0233540711797964;0.1828671503196512;0.4051658661810263;0.11697974349323695
良心推荐：业内人士才知道的翻译软件。这是一款可以辅助你德语写作和学习德语的AI软件。做视频不易，记得点赞转发收藏。#德语 #人工智能 #AI #chatgpt #德语老师;0.0006888917800067;0.0469082939571496;0.4460978755003894;0.03283400342909048
chatGPT系列—教AI翻译改进日语，说了N遍不限语种了#chatgpt #人工智能 #日语 #翻译 #知识分享;0.0005140028451443;-0.016197468408312;0.4153058102052675;-0.010554663734520403
小爱翻译迎来重磅升级，基于小米自研同声传译和行业领先的全场景AI翻译，新增屏幕翻译、通话翻译两大功能，兼容多种英文口音。新版翻译浮窗支持直接查单词，贴边隐藏超方便的哦~;0.0002474038590736;0.1907447542585758;0.4545143477762148;0.1360178796069142
第26集 | AI辅助工具推荐发现一个比较有意思的翻译器，直接将我们midjourney的内容复制过来就可以进行分段翻译#chatgpt应用领域 #ai绘画 #aigc #ai #ai绘图 #ai插画 #ai绘画 #ai绘画生成;0.0010514664010629;-0.022688388261302;0.3760097090975257;-0.013387736542947493
人工智能翻译下的经典诗句，这哪是古诗，明明就是恐怖故事！ #再忆经典 #恐怖故事 #人工智能;0.1445627669988845;0.2212690894143245;0.452344591353937;0.16259746553859775
昨天很多人说，不知道怎么用达摩院的实时翻译AI，今天老僧就来送上一个小攻略。歪果仁也能在直播里剁手了！;0.0009810842687403;0.0718578687629818;0.4157895928388804;0.04688472007203438
#华为 AI字幕 功能支持实时翻译#日语 啦#鸿蒙os #鸿蒙 #数码;0.0001684905591967;0.0347303824574724;0.5053450353710482;0.02753488026923288
第41集 | 让全世界都可以自由的买买买！我们的技术做到了！;0.002058144172466;0.0518456379010832;0.3212149062382479;0.026144872304766073
达摩院AI直播翻译技术，让中国商家走向世界;0.0016678432568585;-0.0205720218438627;0.4134521960348841;-0.013349543913131324
#冷知识 #dou是知识 #知识科普 快分享给你的小伙伴们一起学习起来吧;0.0013969786870106;0.1497933693847923;0.3680527227640835;0.08652772323825249
AI手语翻译首次现身电商直播，3000万听障人士也可以买买买;0.0006206424395726;-0.1449954953224758;0.4287717121996066;-0.0975483690414015
国外学习资料看不懂怎么办，快来学一学#自动字幕 #手机技巧 #学习资料;0.0009960138119602;0.0944012958564394;0.41424486476255;0.061364985044641794
中国网红借助AI翻译进军海外。网友评论，李佳琦的嘴外国女人也逃不过…;0.115593054776494;0.0567553173909428;0.3903223552756236;0.03589715423889838
AI自动提取视频中的字幕，自动翻译 成外语，并与原视频ai合成一起#去移动水印 #视频文字翻译 #tiktok #视频翻译;8.531167554263558e-06;-0.3353859883980364;0.7322007291305792;-0.3852522363972475
第1集 | 小智Ai视频翻译软件，正式上线历经半年时间，现在已制作完毕版本V0.1.0正式推出发布0基础上手，无需任何技术背景和外语基础，就能简单快速翻译好一条视频支持『中文-英文-日语视频』翻译成25种语言支持『一键替换视频原字幕』并渲染视频支持『一键视频字幕配音』支持『一键添加背景音乐』;0.0002964580725106;-0.2914223060814249;0.4148893185955555;-0.18969638639654932
AI：翻译出师表，把军师都给气活了#人工 #人工智能 #Ai #出师表;0.1371043937645696;0.2256535530232443;0.4596607086731029;0.16811593404405184
玩转人工智能AI技术语言翻译软件deepl，绿色无限使用不香吗？#电脑知识 #技术分享;2.9859086439922453e-05;0.955844695429206;0.6668696777854882;1.0
才发现的功能，非常实用，有英译中和日译中，两个翻译功能！#荣耀#华为#智慧语音#AI字幕;0.0002068808131908;0.2567089152059786;0.4796427917789019;0.193174243836504
ChatGPT+Midjourney，如何做到一键翻译和一键优化描述词#AI #chatgpt #Midjourney;0.0015292117841017;-0.0164189587634315;0.365739965003977;-0.009425171894117566
全世界都在讲中国话，在用中国的技术，这句话正在慢慢实现呀！;0.1424278423184301;0.1022722125739462;0.3890589774767432;0.0649618097780087
扎克伯格亲自演示与MetaAI闽南语翻译系统研发者陈鹏仁对话，完美破解方言对话，人工智能时代已到来！#扎克伯格 #闽南语 #AI翻译 #人工智能 #方言 #meta;0.0038518221507499;0.1715019792026618;0.3725027580048128;0.10033832609138467
MJ的中文在线翻译插件安装@抖音热点 #人工智能 #midjourney怎么用 #AI #ai绘画;0.0005054716775901;0.025943314641238;0.391152103647802;0.015922198028594008
#视频翻译#鬼手剪辑#Ai翻译 #字幕生成 #去字幕快乐星期二，居家隔离发视频什么是Ai翻译，如何自动翻译中文视频变英文，看过来，这个视频你就学会了！;5.971817287984491e-05;-0.1066650311143938;0.59949214079822;-0.1003182389239901
第87集 | 只需3秒，AI就能克隆你的声音！口音语气都一模一样，中英文随意切换，研究出自微软。 #人工智能 #AI工具 #微软;0.2221580014886887;0.110693273204305;0.5857018579864076;0.10599744212255523
初测AI实时语音翻译字幕互动，随后一定会在跨境电商直播间里得到广泛应用#跨境电商 #直播带货;0.0002260759401879;-0.1903371117140387;0.346738545759719;-0.10354439476912794
第88集 | 这样的字幕组你见过吗？AI的！#科普 #人工智能 #科技 #AI #自动字幕;0.0025913421446075;0.4239422375883639;0.4538715325043984;0.3020539965227302
图片也能被翻译，解密 AI 如何“看懂”图片？#知识分享 #干货分享 #科普一下 #科技 #科技改变生活 #达摩院 #阿里技术 #全国科普日抖音;0.0040949604260465;-0.0204444324075544;0.5450911535213869;-0.017497503407231906
你#追剧 还在等#熟肉 资源？开启OPPO手机这个功能，#AI 字幕，实时翻译！追剧没烦恼！#美剧 #韩剧;0.0009298972634147;-0.1299877164010771;0.3992536392375449;-0.08143912662721632
诸葛亮要知道出师表这么翻译，当初就不会写了吧！#人工智能翻译文言文 #人工智能 #文言文;0.806771187687819;0.3429249591316751;0.8108803886145504;0.4844654154326145
#华为Mate40还有新功能 AI字幕实时翻译挺实用的#手机 #华为 #华为mate40;0.0157058794673992;0.1503699050481904;0.3578463848788737;0.08482812275254245
用AI和机器学习来翻译代码是一种什么感受？ #编程 #程序员;0.0003753713723875;-0.0085426671694831;0.597576787827477;-0.008009161490726129
假如你拥有一台翻译笔，这话我在宝妈群都听吐了#学生必备 #科大讯飞ai翻译笔 #词典笔;0.1047179489366966;0.4305026274121577;0.3929066683414558;0.27321777711640494
#视频翻译#AI视频 #中文视频翻译英文视频 #鬼手剪辑 #去除视频字幕 国内的影视解说短视频能不能自动翻译发到海外？什么工具可以自动翻译，还能自动配音生成字幕，鬼手一件完成！;0.0002665989860707;0.1184677222525859;0.5977148221081231;0.1110925974313566
第128集 | 华为手机看视频AI字幕实时翻译#华为手机 #手机小技巧 #AI字幕 #实时翻译;0.0005374635559186;-0.2526841592235628;0.4731430185698061;-0.1875835708526364
第25集 | 华为AI字幕翻译功能#抖音追剧 #字幕翻译 #美剧;6.611654854554257e-05;0.2499095035545687;0.8062584420560501;0.31610439796301565
自然语言描述，AI直接生成APP， Imagica来砸场子了，超级炸裂，前所未有！！！#人工智能 #有ai就有无限可能 #Imagica直接生成APP @DOU+小助手;0.0929747967982528;0.0336447033808494;0.5073742895284105;0.027325520845034108
小哥用人工智能翻译古诗词，结果居然是这样的…#人工智能 #搞笑 #这操作都看傻了 #古诗词 #整活;0.003659870880779;0.1489823343574568;0.4226637143581318;0.0988819258025023
#iQOO10 AI双语字幕可实时翻译视频声音，生成双语字幕，同时，你还可以连接两副耳机，与好友一同追剧。#OriginOS原系统;0.0034849819459166;0.0198758485055559;0.3383110016622734;0.010561075050535539
华为这波实时翻译字幕绝对完胜了#ai字幕 #日译中 #实时翻译 #黑科技;0.0002538022347393;0.1250639460005104;0.5449601549705027;0.10692736987722205
#MIUI小技巧 第③课--小米字幕组上线开启AI字幕功能，仿佛配了个随时随地在线的字幕组，为你轻松翻译[庆祝]戳视频，来看看这项技术的强大之处[烟花#小米手机 #数码科技 #小米之家南京景枫旗舰店;0.0007891329987693;0.0501341226214878;0.3594747089382;0.028279857204995523
我愿称之为留学生最强外挂！#人工智能 #留学生 #翻译 #科技改变生活 #亲爱的翻译官;0.0174483704403575;0.2003378539839226;0.3998449968046146;0.12627717876313693
MIUI13上线AI字幕？瞬间解锁日韩大片#手机 #数码 #miui #13香定律;0.0024143204178565;0.0316712401883943;0.3465732621139588;0.017233190346008877
第4集 | 这个AI真的能帮你写论文甚至可以依照你的风格最推荐最后一个功能，适合没什么灵感的小伙伴使用哦！注意一定要paraphrase后使用！看我之前推荐的tools#英文 #萌知计划 #英国留学;0.1949371786149223;0.0883340978791413;0.5193567833593189;0.07497360585843967
#马云：AI翻译成人工智能，是人类把自己看得过大、过高！#人工智能 #科技;0.0028728706738982;0.1881782757743177;0.4668359305540553;0.1379113943449474
我们做了一个「开源免费的小工具OPS/OpenPromptStudio」来解决提示词编辑过程中遇到的问题。 地址：https://github.com/Moonvy/OpenPromptStudio OPS/OpenPromptStudio 这是一个旨在把 AIGC 提示词，可视化并提供编辑功能的工具，有以下特性 - 显示英文提示词的中文翻译- 翻译输入的中文提示词到英文（因为 Midjourney 仅支持英文提示词）- 为提示词进行分类（普通、样式、质量、命令）- 轻松的排序、隐藏提示词- 把提示词可视化结果导出为图片- 常用提示词词典- 通过 Notion 管理提示词词典;0.0102267371056734;0.0766097157088842;0.4219320509755465;0.05084683522153113
华为手机的“AI字幕”功能，可以实时翻译，你觉得这个功能怎么样？#华为;7.038213232267435e-05;-0.1313139918430115;0.5456608589341125;-0.11241119496480534
扎克伯格亲自演示用无文字语言MetaAI翻译系统和闽南语使用者对话，完美破解方言对话，目前一次只能翻译完整的句子，未来改进到提供实时翻译的程度，人工智能时代来了！#扎克伯格;0.0159554161183614;0.262739181880447;0.3987273067946845;0.16508098056107773
出现了！懂四国语言的AI，直播实时翻译，让外国人也能和我们一起剁手;0.0006718294448982;0.0047841898125537;0.4359761770293857;0.0032727667068315146
家教级翻译神器，讯飞AI翻译机P20/P20Plus评测体验上手#科大讯飞AI翻译笔 #词典笔;0.0080001023740106;0.5227943878116365;0.3516377059089285;0.289129464010589
可以翻译诗歌的无敌AI翻译-五个超级好用的网上冲浪工具#学英语 #推荐 #翻译 #学习;5.971817287984491e-05;-0.9310344827586206;0.6666580582593399;-0.9737394295400106
我用AI修复了慈禧的女翻译官德龄公主1930年在纽约的英文演讲 #历史 #文化 #老照片修复 #人工智能;0.0209546803051598;0.2069568973096179;0.3829848029766775;0.12510170094100087
速戳这条视频，三种方式让你的手机秒变翻译机。#小爱同学 #首发 #翻译;0.0003817697480532;0.1880646636154669;0.3718285426300253;0.10971575664256351
【实用工具分享】在线AI一键翻译视频/图片，语音转写等。#干货分享 #在线工具 #语音转写 #视频翻译;1.2796751331395335e-05;0.8666476566081076;0.666655648832214;0.9063889265233167
我只写注释，让AI自动生成代码#AI #涨知识 #编程 #程序员;0.1467702066035502;0.1296027401450464;0.4921072706056953;0.1033718132453458
第30集 | 3款已经接入了超级AI GPT-4的App#AI #黑科技 #APP #实用工具 #GPT4 #bemyeyes #多邻国 #可汗学院 #openAI #ChatGPT #AI工具 #AI学习 #英语学习 #盲人助手;0.0093992138529098;-0.1611758971606585;0.4788838200091057;-0.12135170406704962
华为HMS Core 6，自带AI翻译神器？;0.0244609901699621;0.1790699354902468;0.4996559349538803;0.14112995822504537
太搞笑了，AI翻译千年甲骨文，竟惊现这些网络热词！#ai #创作灵感;5.118700532558135e-05;0.4999996900307034;1.0;0.7844075036033255
#ps技能 #跨境电商 #翻译图片 #虾皮shopee #外贸 #Lazada;0.0001428970565339;-0.3209525033675114;0.4122410164238574;-0.20757652085132294
第96集 | #华为手机 #AI字幕 全无阻碍、随心看剧！@DOU+小助手 @抖音科技 #追剧 #实时更新;0.0009533579741889;-0.0347122386072235;0.6683060456300384;-0.03639958047743301
Meta推人工智能翻译工具，闽南语与英语即时互译，闽南人实测成功！#Meta已开发闽南语AI翻译 #闽南语 #人工智能;0.0006803606124525;0.0508480841365964;0.4429650980717781;0.03534172529631353
#跨境电商 #阿里巴巴国际站 #聊城梁甫华 阿里Ai智能翻译谈客户不用懂英文;0.0169898201843158;-0.0269108348123214;0.3304025916155649;-0.014028603258174803
鸿蒙os的AI字幕，自动生成英译汉字幕#鸿蒙os #ai字幕 #鸿蒙玩机技巧;0.0109390895964544;0.0831828600299541;0.3807416396452161;0.0498445825669311
#数码科技 #手机 #小米手机 小爱智能翻译也太香了吧！;0.0006568999016782;0.3317538265514911;0.4213021334485501;0.21930794570014295
英文视频听不懂，看看华为AI字幕的自动翻译功能怎么样;0.0042698493609089;-0.0251992844449229;0.4130052113642694;-0.016346014191537448
华为AI字幕翻译雷总英语， r u ok#华为 #小米 #雷军 #emui11 #鸿蒙;0.0002580678185164;-0.0886652685112476;0.4375175336905789;-0.0608621082594811
懂100多种语言！太强大啦！抢饭碗的节奏啊！#AI #人工智能 #语言翻译;8.744446743120146e-05;-0.5666805306119777;0.9100735559245724;-0.8090753280560208
"你会用""ai字幕""来做什么呢？#iqoo8 #vivo手机技巧 #jovi语音";0.001861927318718;-0.0801368560303703;0.2908114445982734;-0.036586610056090894
第25集 | 当翻译软件遇上AI，有趣的创意就这么诞生了。让我们来看看这些新奇的翻译脑洞吧！精彩创意就看@创意黑榜 #chatgpt #AI #人工智能 #创意广告 #宝马 #搞笑 #幽默 #创意黑榜;2.3460710774224785e-05;0.1321658556038136;0.6401424042417709;0.13272941225466087
OPPO手机没有说的功能#OPPO #OPPO手机 #手机技巧;0.00327170275706;0.0635980389094251;0.3766120450015582;0.03761200300361464
兄弟们，胃有点疼，附近有便宜点的诊所推荐一下吗？#丁丁的钉钉;0.0068228012515222;-0.1081137560912005;0.3784969199213089;-0.0643252992950948
通过人工智能技术，自动识别视频中的文字内容，并实现全部翻译成英语#视频翻译 #去移动水印 #视频剪辑 #视频文字翻译;1.2796751331395335e-05;-0.06178659593266;0.6666443068417504;-0.06461880228638396
第18集 | 发音比真人还真，你能听出这是AI？#AI语音 #AI配音 #文本转语音 #文字转语音 #AI #人工智能 #aigc一步之遥;0.0034572556513653;-0.0556828306148651;0.4052453586564724;-0.03543401534491662
这个AI自动翻译字幕，绝了！#华为 #苹果 #手机 #数码 #电脑;0.0003668402048333;0.1235209323620532;0.4267367437955723;0.08270116252161192
看韩剧、美剧、没有翻译？一招教你让影视剧字幕自动形成翻译墙，快来收藏吧！#doutech;0.0054770095698372;-0.0500045890034673;0.4395204055384237;-0.03452703970039848
英文视频电影听不懂？华为手机这个AI字幕了解一下，在线翻译、实时字幕实在太香了 #AI字幕#手机使用技巧 #华为手机 #鸿蒙系统;1.4929543219961228e-05;0.088357982555935;0.6666935291509348;0.09241503792956088
#全球首个AI实时翻译直播上线 18种语言互通互译~;0.0006398375665697;-0.1402143372761183;0.4485388192884666;-0.09868038230612776
华为手机的AI字幕功能不但可以实时翻译，还有很多应用场景，挺实用的，还想知道什么功能留言告诉我吧#手机技巧 #华为 #鸿蒙;9.597563498546502e-05;-0.2442932173115501;0.500820185086677;-0.19194288368346105
第1433集 | 10月20日消息，#Meta已开发闽南语AI翻译，可允许#闽南语与#英语交谈，这闽南语翻译正宗吗？#科普 #福建口音#闽南人 #福建;0.0044106136255542;0.0205928688944768;0.3955660998566759;0.01279508484623457
手机AI字幕功能，可以实时翻译英日语视频。这功能太棒了，你用过没？#AI字幕 #手机;4.905421343701546e-05;0.1538702878023615;0.6053216552279879;0.14612160097009724
第3集 | 跨境电商懒人福音！自动翻译图文#跨境电商图片翻译 #shopee #跨境电商 #外贸 #干货分享;0.0002367398996308;-0.2038391583991853;0.5175251446040559;-0.16550483314675551
#翻译 #ai为啥某女星的声明特别像机器翻译的，我们之前的这条视频有答案;0.0016721088406356;0.3275532459771715;0.3712763670982129;0.1908824577002704
第12集 | 智慧AI字幕的两种使用方式 #荣耀手机 #玩转荣耀手机 #手机技巧 #黑科技推荐 #手机使用技巧 #ai字幕 @荣耀手机;8.317888365406968e-05;0.5190730859429662;0.8073257748469285;0.6574335078654202
真正的悬浮视频翻译来啦##视频会议 #人工智能 #ai智能;0.0001279675133139;0.2480078355686534;0.6666420949348586;0.259380266977827
英伟达的人工智能技术，已经可以实时翻译。我们的家长要思考一下了，孩子的英语达到优秀或许就可以了，不必为了追求满分而付出加倍的学习精力了。;7.464771609980613e-05;-0.0752577118736126;0.6392609904189827;-0.07547521909297886
当妹妹被老师怀疑作弊后……#家庭日常#科大讯飞ai翻译笔#词典笔;1.0;-0.0224449337561452;0.8102017299372062;-0.03244105629618379
