label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
406;看起来很厉害的样子;1;0;1;2758;0.00036258158085569254
408;看起来很厉害的样子;1;0;1;2758;0.00036258158085569254
414;都抵制，只是文手人下人的一生nbcs;1;1;2;2758;0.0007251631617113851
420;6;1;0;1;2758;0.00036258158085569254
428;推荐notion。http://t.cn/RtAS4Mu;1;0;1;2758;0.00036258158085569254
430;真正的ai：天网;1;0;1;2758;0.00036258158085569254
432;请问博主买的是什么卡;2;0;2;2758;0.0007251631617113851
441;搞了记得拉我[舔屏];1;0;1;2758;0.00036258158085569254
449;上上节课我导让我们试试midjourney开拓一下思路，上节课我跟她说可是它跑出来好丑[可怜]然后我导看了她说没关系虽然它是obviously ugly but also very inspiring[可怜];1;0;1;2758;0.00036258158085569254
452;没有！;2;0;2;2758;0.0007251631617113851
456;gpt是不是需要翻墙吗;1;0;1;2758;0.00036258158085569254
463;这个比喻很有趣，可惜通常情况下狗不被认可为作品的拥有者，所以这也能折射出用ai绘画/写作的使用者那种优越感是怎么冒出来的了。[开学];1;0;1;2758;0.00036258158085569254
465;说的很好，如果你的语言可以……嗯……我会忍不住为你鼓掌的;4;0;4;2758;0.0014503263234227702
483;不太明白为何国内的访问学者和学生总认为本科生不如硕士 硕士不如博士 鄙视自费生 不看真实的个人水平 只看级别 非要把人分成三六九档  本科生硕士生博士生都可能有改变学科和世界的original idea 水平根本不因级别而论 ;3;33;36;2758;0.01305293691080493
488;科研理想的模样[抱一抱];1;7;8;2758;0.0029006526468455403
500;又可以copy了[doge];2;9;11;2758;0.003988397389412618
503;对！对精准度要求很高的工作，对AI还是有很大挑战。医学影像AI精确度有的已经达到99%，但是1%的病人误诊就是很严重的后果;6;0;6;2758;0.002175489485134155
510;最后一点很重要;1;0;1;2758;0.00036258158085569254
512;感觉gpt是个自然语言interface，以后对接什么知识就可以学什么。现在plugin已经是个雏形了;1;0;1;2758;0.00036258158085569254
514;准确这事，AI可以做到远超人类;1;2;3;2758;0.0010877447425670776
519;[笑cry]什么时候有生成图片功能的我都不知道;2;4;6;2758;0.002175489485134155
526;是的….寒假的时候用了一下，发现找的文献都是编的，有点无语;3;1;4;2758;0.0014503263234227702
530;查阅资料确实一般，之前我问某某领域研究现状，结果答非所问[允悲];1;0;1;2758;0.00036258158085569254
532;想要请教一下如果把自己写的文章放进去让它修改语法错误，或者替换一些不太地道的表达（当成grammarly之类的软件的用法），会被杂志判定为ai写作或者学术不端吗;4;0;4;2758;0.0014503263234227702
540;钱少是因为出版社预判到你会用AI写[笑cry];1;17;18;2758;0.006526468455402465
563;[爱你][爱你][爱你];1;0;1;2758;0.00036258158085569254
585;张云雷就证明这这点;2;0;2;2758;0.0007251631617113851
590;是哪个app呀[憧憬];2;0;2;2758;0.0007251631617113851
593;真棒，我离垃圾桶又近了一步[奋斗]...真的写的很好;1;3;4;2758;0.0014503263234227702
598;您好，我想咨询下如何删除已经同步，或者说已经在网上备份的文件？  因为本地的是最新的，想要把网上的删掉重新上传。;3;0;3;2758;0.0010877447425670776
602;一下子就高级了;1;3;4;2758;0.0014503263234227702
604;请问，升级到4几天后，又退回到3，使用4那几天的日记，不能导入到3里，并且不能打开了，请问有啥解决办法吗;2;1;3;2758;0.0010877447425670776
607;今天终于找到保存日记本的U盘了，然后更新了新版本，还是可以独立保存，走哪带哪吧？;1;0;1;2758;0.00036258158085569254
609;请问“阅读”视图的字号大小能设置吗;1;0;1;2758;0.00036258158085569254
611;请问郝总，密码忘记了怎么办？20多年的日记了，打不开太可惜;1;0;1;2758;0.00036258158085569254
613;有一段时间没用了，现在只能打开某一个日记本吗[泪][泪][泪]，不记得日记名了咋整，进不去[泪][泪][泪];1;0;1;2758;0.00036258158085569254
615;请问会员价格目前还是前500范围内吗？不知道自己注册时候有没有超过500名，付款不知道该付多少[允悲];1;0;1;2758;0.00036258158085569254
617;想请教一下，在文档中可以实现双击文本后自动高亮相同内容么？;1;0;1;2758;0.00036258158085569254
619;Windows 7 有严重BUG，我前段时间发你邮箱了，好像你没看到;1;0;1;2758;0.00036258158085569254
652;chatgpt吧或者notion ai;1;0;1;2758;0.00036258158085569254
660;我至今对贾平凹那篇《泉》怨念不已，因为当时是完全没看懂……;2;0;2;2758;0.0007251631617113851
663;你试了嘛，如何[doge];2;0;2;2758;0.0007251631617113851
672;不用怕，怕也没用;4;1;5;2758;0.0018129079042784628
677;可以辅助写作，现在起点有的大佬听说有写作团队帮助写副本、细节，以后AI可以帮助小写手写作了，大佬的待遇小写手也可运用是好事;1;0;1;2758;0.00036258158085569254
685;是你写的太变态了哈哈哈哈哈哈[欢乐熊出没];5;361;366;2758;0.13270485859318346
691;总结下：AI还是没我bt;2;312;314;2758;0.11385061638868746
697;ai是人工智能 不是变态智能[老师好];2;41;43;2758;0.01559100797679478
700;想看着火的卫生巾 快写快写哈哈哈;7;16;23;2758;0.008339376359680928
798;学到了;1;1;2;2758;0.0007251631617113851
802;[笑cry]很烦王安忆，为了pre捏着鼻子看完长恨歌感觉不如死了;3;0;3;2758;0.0010877447425670776
807;此功能默认不启用，而且需要国外网络，另外，如果您之前删除过 AI 功能，那么也不会见到这个功能，您将完全看不到它。 另外的另外，如果您之前删除过 AI 功能，近期将看不到应用内的更新日志，因为近期更新日志大多关于 AI，我们为您隐藏了更新日志，避免您产生困扰。;3;1;4;2758;0.0014503263234227702
811;牛啊。（另，不知道该不该说，但是仔细看了看，似乎看到了一个错字：你能够最怪速度……[doge]）;1;0;1;2758;0.00036258158085569254
815;博主您好，我看到有网友用时光机生成了ai续写，对此很感兴趣。我下载了最新正式版，但是没有找到开启ai写作的界面，在公z号也没翻到，能麻烦您给个指引吗[傻眼][单身狗]我有chatgpt的key;1;0;1;2758;0.00036258158085569254
817;key 比较难搞;1;0;1;2758;0.00036258158085569254
844;你好 怎么登陆;1;0;1;2758;0.00036258158085569254
846;请问怎么登陆？;1;0;1;2758;0.00036258158085569254
848;请问如何登录？;1;0;1;2758;0.00036258158085569254
850;你好像问一下怎么登录阿;1;0;1;2758;0.00036258158085569254
852;星辰大海[吃瓜];1;0;1;2758;0.00036258158085569254
873;焦虑得甚至想去打针瘦脸[怒];1;0;1;2758;0.00036258158085569254
878;Ai用来写同人感觉不好用，用来写那种工作用的💩很好……;2;38;40;2758;0.014503263234227702
881;真的很担心 gpt4太强了 [泪];1;0;1;2758;0.00036258158085569254
893;现在ai都被扣上父权制男性主义产物的大帽子了，除了离谱和无语我也不知道该说啥(;1;0;1;2758;0.00036258158085569254
896;根本就不一样啊，那种某某某人名/设定生成器其实类比一下就是文手的“参考姿势”图，作用其实只是提供灵感而非取代，创作的主体仍然是文手本人，甚至生成器本身的文本输入就是人再按照一定算法随机组合，但是ai不一样，它是通过“食用”作品然后直接取代了文手创作的作用，就像我写论文;6;0;6;2758;0.002175489485134155
903;AI写作？调用的哪个？;1;0;1;2758;0.00036258158085569254
907;看到粘贴为纯文本的功能了，感谢大佬[打call];1;3;4;2758;0.0014503263234227702
911;谁能介绍一下AI写作到底是在干啥啊？;1;1;2;2758;0.0007251631617113851
928;发现ediary一个bug，笔记内容增加时，edf文件变大，但是笔记内容删除减少时，edf文件却不会随之减小。只增不减。能否解决？;1;0;1;2758;0.00036258158085569254
935;这些往年的日记，有办法折叠一下吗？比如十年十年的 http://t.cn/A6NPHpHz;1;1;2;2758;0.0007251631617113851
943;好骂被我收藏;4;0;4;2758;0.0014503263234227702
948;尤其对话内容，有声有色，看不出AI痕迹[嘻嘻];1;0;1;2758;0.00036258158085569254
950;看着感觉就是词汇比新二难一些对吗？文章模式都一样。;1;0;1;2758;0.00036258158085569254
952;用gtp-2开源软件的时候，还比狗屁不通生成器强不了多少。再用gtp-3.5的时候就喂得很像回事了。;2;0;2;2758;0.0007251631617113851
956;特别会讲，这个表情[悲伤];1;0;1;2758;0.00036258158085569254
959;感觉论文就是翻来覆去讲那些车轱辘话，可能我还没悟透[融化];1;0;1;2758;0.00036258158085569254
975;无所谓。文字也好图画也好，那些重要的细节到现在也得是靠人来调。翻译器现在（比起零几年）很成熟，但是那些细微的情感该用哪个词传达，还得靠本人揣测角色心理再翻开字典选择词语。哪怕我的语言水平只是零几年的谷歌翻译。;1;2;3;2758;0.0010877447425670776
977;我八岁就开始仿照童话和其他儿童读物写我自己的小说了，但是那些我用铅笔写完的厚厚草稿本其实没有人看过，唯一对我表示赞赏和鼓励的老师在看过我写的东西后打消了培养我的念头——这个打击挺大的了，导致我写作文的兴趣也因为应试慢慢消磨;1;3;4;2758;0.0014503263234227702
979;好吧，这样看的话创作最大作用就是愉悦自己了;2;0;2;2758;0.0007251631617113851
982;妈妈你特别厉害[女孩儿][女孩儿];1;0;1;2758;0.00036258158085569254
986;麦克卢汉好像也说了一句：人类是技术的性器官。;1;3;4;2758;0.0014503263234227702
988;AI怎么能reproduce出随机的后代个体;2;0;2;2758;0.0007251631617113851
995;无非蹭热度引流的;3;2;5;2758;0.0018129079042784628
999;都炒高了，你才总结出来，还要吸把流量！哎....;1;1;2;2758;0.0007251631617113851
1003;甚至连刘备都称不上，就是纯纯的流水账……这得是缺粮缺到什么程度才能连这都吃得下啊;1;0;1;2758;0.00036258158085569254
1010;看到说，“请继续想象” 真的要吐了，在让谁想象啊[裂开];1;0;1;2758;0.00036258158085569254
1030;这篇写的好深入。我是做计算机相关工作的，我理解，程序员就是翻译，将人的语言翻译成机器能理解的语言。让机器干活;5;82;87;2758;0.03154459753444525
1036;AI画画，我作为一个二刺猿，其实老早就嗅到味道转行了，不过AI也有不太能代替的画，比如yellow图，我自己画出来的比AI的有灵魂多了，人类的性pAI无法理解。当然我是自娱自乐，这种东西放不得台面上自然就无法赚钱(霓虹应该没问题)，如果不是天赋高的，趁早转行就对了;3;21;24;2758;0.00870195794053662
1042;插花、手工制作、原创、秘书、心理咨询师……;2;13;15;2758;0.005438723712835388
1047;炒股哈哈哈，拿捏情绪死死的;1;4;5;2758;0.0018129079042784628
1061;ai写文早就有了，没人说不对劲，ai画画却叫得好大声[允悲][允悲]是因为现在太多人写文套梗，没有自己的东西，就觉得ai不可能抄自己吧;3;0;3;2758;0.0010877447425670776
1065;[哆啦A梦害怕]为什么还有画手只吃ai写文？还嫌被迫害的不够吗;3;0;3;2758;0.0010877447425670776
1070;终于可以评论了，想问下，你看的这些研报是花钱买的吗？;2;0;2;2758;0.0007251631617113851
1073;那个读物博主生成的中文同人给人感觉还只是“写得不好，一些动作的拼接”，但是后来她又跟AI拉锯写了个她认为更好的英文版，看起来完全是文盲写刘备[允悲];2;0;2;2758;0.0007251631617113851
1079;AI写作？调用的哪个？;1;0;1;2758;0.00036258158085569254
1083;看到粘贴为纯文本的功能了，感谢大佬[打call];1;3;4;2758;0.0014503263234227702
1087;谁能介绍一下AI写作到底是在干啥啊？;1;1;2;2758;0.0007251631617113851
1104;发现ediary一个bug，笔记内容增加时，edf文件变大，但是笔记内容删除减少时，edf文件却不会随之减小。只增不减。能否解决？;1;0;1;2758;0.00036258158085569254
1111;这些往年的日记，有办法折叠一下吗？比如十年十年的 http://t.cn/A6NPHpHz;1;1;2;2758;0.0007251631617113851
1119;哈哈哈哈p6怎么还有跟拍[哇];1;0;1;2758;0.00036258158085569254
1124;支持，ai写作真的是更可怕的存在;1;1;2;2758;0.0007251631617113851
1150;未来脑洞都会比人强。原来的围棋，玄之又玄，结果在计算机面前一败涂地。绘画，号称艺术，人类画手现在基本要躺平了。AI一日千里，人类早晚躺平;1;15;16;2758;0.005801305293691081
1152;对啊，chatGPT已经迭代到可以指挥工业生产船只了，在美国达利安造船厂，美国人通过chatGPT进行调控，实现无人机械化制造，最多可以同时制造五艘伯克利级战舰，现在美国军舰又开始下饺子了，望尘莫及啊;4;2;6;2758;0.002175489485134155
1170;看完了，我最想知道的竟然是AI对“你对一个有生病孩子的父亲说什么”的到底回答了什么;1;4;5;2758;0.0018129079042784628
1181;最后那句话没看懂，是翻译问题吗？;1;2;3;2758;0.0010877447425670776
1206;我今天还在惊叹虚幻5 ai做模型的效率[允悲];1;0;1;2758;0.00036258158085569254
1210;一键生成PPT真的nb;1;0;1;2758;0.00036258158085569254
1212;一个新时代来了;1;3;4;2758;0.0014503263234227702
1235;请用ai先把英文原文翻译得更好;1;0;1;2758;0.00036258158085569254
1239;新世界;1;1;2;2758;0.0007251631617113851
1265;是的……我试着玩了两天AI生图都感觉塑造画面的思维都被侵蚀了，长期接触肯定会影响创造力的，AI还是老老实实当助手比较好;1;8;9;2758;0.0032632342277012327
1270;360是懂热点的;1;1;2;2758;0.0007251631617113851
1273;暗示现在的编剧依托答辩？;3;57;60;2758;0.021754894851341553
1277;提议AI重写权游大结局;2;59;61;2758;0.022117476432197244
1280;AI写的剧本为啥还要人来演呢？大胆点，AI自己造出AI演员来演AI写的AI剧本[交税];2;13;15;2758;0.005438723712835388
1284;国内给某度写，会不会全是医疗剧[doge][doge][doge][doge];1;8;9;2758;0.0032632342277012327
1304;你的照片是一点都没p呀[允悲];2;8;10;2758;0.0036258158085569255
1309;想知道姐姐30岁开始培养自己的这种能量和能力 是不是一点也不晚;2;4;6;2758;0.002175489485134155
1386;中法对照译文参考链接http://t.cn/A6C1I0JS;1;12;13;2758;0.004713560551124003
1406;没有翻译听不懂，很崩溃[摊手];1;0;1;2758;0.00036258158085569254
1423;一场难以阻止的信息特洛伊霸权;1;1;2;2758;0.0007251631617113851
1425;前面的几次曼德拉效应的测试（天将降大任于是人也、五十六个星座五十六枝花），就看到外部网络环境已经成熟了。通过AI技术发布或传递信息，以改变群体的记忆和认知，是有巨大现实意义的。;1;1;2;2758;0.0007251631617113851
1435;干脆以后AI个人吧。。。不想过了;1;6;7;2758;0.0025380710659898475
1437;我前几天去银行办业务，发现那里的AI基本可以取代大堂经理的工作了;1;2;3;2758;0.0010877447425670776
1439;以后满大街都是AI审美，，[doge]更加体现出人工的价值;1;1;2;2758;0.0007251631617113851
1441;[赞]保重着，工作着[咖啡][鲜花];2;1;3;2758;0.0010877447425670776
1444;那天，看汪曾祺写铁凝，还提到文代会期间，你策划晚会一趴，岁月如歌啊！;1;0;1;2758;0.00036258158085569254
1446;机翻居然删除敏感句子！这世界不会精彩了！[允悲][允悲][允悲];1;0;1;2758;0.00036258158085569254
1455;四篇作文的作者依次为：GPT-4；New Bing；GPT-3.5；文心一言。 GPT-4的分数果不其然拿到了最高，New Bing其次，文心一言再次，最后得分最低的是GPT-3.5。;2;14;16;2758;0.005801305293691081
1480;在领导要你统计数据的时候，你最好知道要这数据干什么，而不是傻子似的只提供数据，这个AI应该暂时做不到。[doge];2;5;7;2758;0.0025380710659898475
1486;这意味着我终于可以去找你玩了是吗[哈哈];1;0;1;2758;0.00036258158085569254
1488;哈哈哈哈💩上雕🌸;1;0;1;2758;0.00036258158085569254
1491;是的呢还倒贴钱[鲜花];1;292;293;2758;0.1062364031907179
1502;@SAGAEYT 地狱笑话;1;1;2;2758;0.0007251631617113851
1504;@踏碎明月丷 🚬 🚬;1;0;1;2758;0.00036258158085569254
1506;于是我又祭出这张图 http://t.cn/A6C3ZZNC;2;42;44;2758;0.01595358955765047
1511;那感觉是不是论文都会有共同特征呢？;1;0;1;2758;0.00036258158085569254
1513;真没想到还有这样的事啊;1;0;1;2758;0.00036258158085569254
1515;现在科技越来越发达了，感觉[微笑][微笑];1;0;1;2758;0.00036258158085569254
1517;这样子写出来的论文不是太假了吗;1;0;1;2758;0.00036258158085569254
1534;想问一下AI写作功能是啥呀？？我以为老福特只出了一个AI头像来着;2;2;4;2758;0.0014503263234227702
1540;不听，多力而伐功，虽劳傅;3;1;4;2758;0.0014503263234227702
1544;育，王者淳泽不出宫中，则不能立;3;1;4;2758;0.0014503263234227702
1548;为圆以规，直以绳，正以县其;3;1;4;2758;0.0014503263234227702
1552;，故曰：太盛难守也为;3;1;4;2758;0.0014503263234227702
1556;泽不出宫中，则不能物;3;1;4;2758;0.0014503263234227702
1560;日损，身日危，名日辱，处官失，;1;1;2;2758;0.0007251631617113851
1562;我好久没有写这么多文字表达心情了，感觉快要失去这个技能[二哈];2;0;2;2758;0.0007251631617113851
1565;omg…Chat酱[泪][泪][泪];1;0;1;2758;0.00036258158085569254
1568;我吃一口呜呜呜呜呜呜呜呜呜呜呜呜（眼含热泪）;1;0;1;2758;0.00036258158085569254
1571;没有人比AI更懂赛博朋克😭;1;1;2;2758;0.0007251631617113851
1575;我在春游[馋嘴][馋嘴];1;1;2;2758;0.0007251631617113851
1577;野球历史一个伟大的夜晚;1;0;1;2758;0.00036258158085569254
1579;野球历史一个伟大的夜晚！;1;0;1;2758;0.00036258158085569254
1582;你好～我想请教一下chatgpt在哪里可以使用呢;1;0;1;2758;0.00036258158085569254
1601;完全不以为耻是吗[悲伤][悲伤];14;1556;1570;2758;0.5692530819434373
1616;你可以憋着不发;7;698;705;2758;0.2556200145032632
1624;替代你目前还是替代不了[二哈]基本上你们这些有点子的作者都很难替代，因为ai目前还是吃素材的。替代那种工作室类型的流水线小白文，应该差不多了;33;336;369;2758;0.13379260333575055
1662;话说三天两觉起这个笔名不是为了激励自己好好写作吗？[二哈];5;61;66;2758;0.023930384336475707
1669;有道理 太有道理了;5;43;48;2758;0.01740391588107324
1679;不过这样说的话，那把某一本自己喜欢的书输进去，让ai无限续写，可行？;6;11;17;2758;0.006163886874546773
1689;其实不太行，很多ai训练者创作经验少可能没办法明白差异…;1;12;13;2758;0.004713560551124003
1692;大家都在玩梗，我就表达一下对觉老师的敬仰吧。虽然觉哥的小说充斥着大量的snp和梗，更新速度也很慢，字数也很少，码字时间还不如直播时间长，但是，我还是很喜欢觉哥的作品，文字里的感情是ai写不出来的;1;14;15;2758;0.005438723712835388
1799;我前天才用了gpt尝试了一下，反正就目前来看，它能写出来的玩意就是特别模糊和糊弄的剧情，完全没法用。反复的训练，反复的追问，最终效果还是很拉胯。;1;0;1;2758;0.00036258158085569254
1956;喜欢和不喜欢真的两个极端，喜欢的人觉得神奇玄幻，天工造物，不喜欢的（比如我）会感到害怕，有种恐怖谷效应的感觉;1;0;1;2758;0.00036258158085569254
1959;按我公司网络限制这辈子都别想用;1;1;2;2758;0.0007251631617113851
1961;小美姐想问一下迁神的那篇文章在哪看的呀，知网搜不到[允悲];3;1;4;2758;0.0014503263234227702
2022;啥意思？没搞懂，真的不会喂用户的文吗？;1;5;6;2758;0.002175489485134155
2027;其实就是开了个api自己挂到纯纯下面，你要用的前提也是已经有openia的账号才行[汗]不开也可以直接在gpt3.5主页上直接用;3;16;19;2758;0.006889050036258158
2050;科技的发展都这么快了吗？[心];1;0;1;2758;0.00036258158085569254
2052;科技发展的也是挺快的。[心];1;0;1;2758;0.00036258158085569254
2057;咋用没懂？;1;0;1;2758;0.00036258158085569254
2064;没有 key …Poe 先用着;1;0;1;2758;0.00036258158085569254
2070;首先感谢稿主的好意，然后，好怪。先说好我没得过奖或被赏识，也许是我太阴暗，感觉稿主通篇明贬坏人暗褒自己，醉翁之意不在酒——在匿名bot主动叠了一堆光环当然可以是自信有实力，再出来同情自己和众生就好不协调，这样一种充满优越感的谦虚和善。;18;87;105;2758;0.03807106598984772
2097;反正本科不要读英语[嘻嘻];1;2;3;2758;0.0010877447425670776
2099;关于高考选专业，老师再多聊聊吧。;1;0;1;2758;0.00036258158085569254
2109;摸摸头，写手当然也是创作者[抱抱]，AI剽窃是所有创作者共同愤怒的事情，双标的人估计不是真正创作的人，不懂体会对心血的珍惜;1;0;1;2758;0.00036258158085569254
2113;其实网站对工作室创作和找枪手也很头疼，会在收稿时候注意鉴别。;6;21;27;2758;0.009789702683103698
2120;听说现在有一种方式是给一个大纲，叫上三五个码字员，一人一部分，共同写完，而且可以去抄。;4;12;16;2758;0.005801305293691081
2156;工具派和能力派的分歧就在这里，工具派觉得起不起来钉子，关键在于没有发明锤子。而能力派觉得同一把锤子，在不同的人手里，效果也是不一样的，关键还是自己的能力。我更倾向于工具派，没有什么能力是真的无法被替代的，你怎么知道以后的战争还是肉搏，而不是无人作战机器人呢？;4;6;10;2758;0.0036258158085569255
2183;ai会阴阳怪气吗？;1;0;1;2758;0.00036258158085569254
2186;墅姐分析的非常到位啊，还有策划工具驱动的能力是自己要去不断提升的，怎么把这些工具融会贯通也不容易。;1;1;2;2758;0.0007251631617113851
2188;或许真人出镜更重要，一个有血有肉的人。;1;0;1;2758;0.00036258158085569254
2190;墅姐 现在在哪里可以用GPT4？求方法呀;1;0;1;2758;0.00036258158085569254
2198;《学会提问》是一本280页的书，并不是每个人都会提问，或者概括地说，百分之九十的人类不会有效提问。;1;57;58;2758;0.02102973168963017
2201;更长期讲，还有另一种可能：高质量内容会越来越少，知识饲料的泛滥让人类的创造力开始严重下滑。;1;25;26;2758;0.009427121102248005
2218;未来的入口应该是 ai助手。 微信已经没有存在必要了。;1;14;15;2758;0.005438723712835388
2221;但现在怕的就是AI比人类要智能，最后AI把创造性工作和重复性工作都包圆了，而且不要高看人类的智能，很多人真的只能进行重复性工作，每次技术变革在催生出一种新的工作方式，养成一批新人才搭建一条新赛道之前，都意味着旧赛道和相关赛道人的大量死亡，比如圈地运动的羊吃人;2;9;11;2758;0.003988397389412618
2228;也可能大部分时间都去刷短视频了……;1;2;3;2758;0.0010877447425670776
2230;补一个自己在用的ChatGPT国内版 chat35.com [打call];8;1;9;2758;0.0032632342277012327
2248;是的。不要让任何人和工具替代你的思考、专注、得出结论的能力。不然……人还有什么价值？？;6;20;26;2758;0.009427121102248005
2255;而且当你的内容进了它的库，其他人在询问的时候，你的大纲就会成为别人可搜寻到的内容，不管允许不允许商用吧，存在的问题就非常大，而且你维权都没办法维权，有些事情该自己做的还是要自己做;1;31;32;2758;0.011602610587382161
2257;让人工智能替你工作，但绝不要让它替你思考——√ 就是这样，转周知！;2;10;12;2758;0.00435097897026831
2260;甲方信心满满说要让AI写，结果搞不定又回头来找我了[允悲];2;8;10;2758;0.0036258158085569255
2263;核心技能：做表，哈哈哈哈哈哈，随便吧[苦涩];1;1;2;2758;0.0007251631617113851
2265;那不是被AI夺舍了[允悲];1;1;2;2758;0.0007251631617113851
2267;问题来了，你不用别人用，用的结果还比你自己思考的结果好，面对新技术，不是排斥而是拥抱，你不想拥抱就会有别人逼着你拥抱;1;0;1;2758;0.00036258158085569254
2274;停下，别分析了，听起来像叠甲，直说吧，你需要什么？我需要去认识几个，从今天到下个月二十三号有点闲时间的同好，对须弥人感兴趣，喜欢艾尔海森就更好了，然后在这一个月读点书，小说，漫画，人物传记，什么都行，电子书可以，纸质书更好，然后;4;5;9;2758;0.0032632342277012327
2279;一点不成熟的草率想法。也许可以试试聚起人以后列出书单，然后试着搞点融合二创？比如有情节的小说可以写写带入角色语气的锐评，或是假设原神角色处在类似真人剧本杀的情景下对故事内容的应对。如果是诗集散文之类的话，可以截取有感触的意象搞点二创。等等诸如此类的基于某本书诞生的联动二创。;3;0;3;2758;0.0010877447425670776
2286;想法好棒！！！读书也真的很好玩！前阵子就刚好买了一堆书来读！不过平台问题眼下也是很难解决，确实是突然回去又会感觉奇怪…很挣扎，好辛苦！:( 。或者尝试一下吧感觉只是读书应该没有问题！读书什么的只要不读坏书就好（坏书是什么形容词！？）;7;1;8;2758;0.0029006526468455403
2297;承受一切的nice guy;1;0;1;2758;0.00036258158085569254
2299;我觉得最大的突破是AI可以开始自主说人话了，哪怕它是在胡说八道。 http://t.cn/A6CRkzn1;3;1;4;2758;0.0014503263234227702
2303;不解决本地部署，没有企业敢用；解决了本地部署，微软拿什么喂AI[doge];1;1;2;2758;0.0007251631617113851
2309;为啥这个吹GFP，AI基于人类的各种数据库，没有数据库，AI有什么？数据库的数据是怎么来得？是人类一个一个积攒的[允悲];1;0;1;2758;0.00036258158085569254
2311;对文科类专业应该通杀，除哲学外。;2;2;4;2758;0.0014503263234227702
2323;每次用，都要感叹一下，对未来更加期待[钱][钱];1;2;3;2758;0.0010877447425670776
2325;框架很大很美好，可是具体对接到业务怎么应用呢？比如第二点个第三点，建站和独立营销投放，如何实施捏[doge];3;1;4;2758;0.0014503263234227702
