发布者;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
移动端新Bing曝光，将提供个性化聊天模式#必应 #必应移动端 #Bing #必应聊天 #openai#chatgpt #微软;0.0032089851584436;-0.7137835964148339;0.9014302267703174;-0.9858721727600473
具有情感的机器人来了！你不会还不知道newbing吧;0.0002292132256031;-0.2807017543859653;0.6820852578873;-0.29325821467897734
#chatgpt4 #openai #ai聊天程序chatgpt爆红 #newbing体验;0.000515729757607;-0.3711371890302304;0.6819612436649755;-0.38768664417366633
同样都是AI智能，微软的NewBing和ChatGPT差在哪？#玩转数码 #手机知识看宣宣 #chatgpt;0.0894504612916165;-0.1051286874697682;0.4602757512227061;-0.07571250527574537
ChatGPT必备四款插件，解锁更多功能#chatgpt #chatgpt聊天 #chatgpt怎么下载使用#chatgpt插件 #浏览器插件;0.0519740989055068;0.0453379942304089;0.5662604199500655;0.03972238607980291
我们之间只差一个电话，却隔了一生；我却不是你的选择，你却是我的梦。#openai #newbing #人工智能 #这是一个悲伤的故事;0.0001719099192023;-0.8726200530169672;0.6819608002260595;-0.911479583585956
用微软必应AI绘画工具发挥创造力，不仅仅是艺术家的专属利器#人工智能 #ai绘画 #微软必应 #chatgpt应用领域;0.0022348289496303;0.3295926430442382;0.6829123290228902;0.3448661180749532
新必应写文案。咱们只提供灵感，让人工智能来帮忙完善去吧。文本类bing白嫖GPT4#GPT#调查问卷#人工智能#ai#知识分享;0.0006876396768093;-0.5076437670086306;0.6573022405218595;-0.5111223013638388
爱恨都是你：微软全球首款互联网结合智能聊天Prometheus 上线测试中 #微软搜索引擎#必应#Bing#ChatGPT#Prometheus;0.0161022290986189;-0.2553800645684142;0.6280435283424538;-0.24635555167046838
ChatGPT对比Bing Chat，结果震惊到我了！#openai #ai聊天程序chatgpt爆红 #Bing;0.0012033694344163;0.0063021993902199;0.6528112029169634;0.006302587170015698
应版ChatGPT竟爱上用户并引诱其离婚！离AI觉醒还有多远？#人工智能 #ai聊天程序chatgpt爆红 #chatgpt会不会威胁人类 #ai诱惑人类 #ai觉醒;0.0068190934616927;0.1355819047456478;0.487622538370894;0.10141681643758496
网友的胜利！Bing团队透露，将提高聊天限制！#chatgpt #bing #微软;0.0004584264512062;-0.0377342358397301;0.5911648992775966;-0.034168962962193274
第1集 | #chatgpt有多能聊 #CHATGPT 教我做短视频运营？邀请你一起初次接触真正的AI #AI #必应 #openai #openai写剧本 #人工智能 #人工智能可以有多离谱;0.0014898859664202;-0.0726301877144559;0.6826251026410266;-0.07595474493642655
Bing上线了「ChatGPT」搜索，为啥评价两极化！ #bing #必应搜索 #chatgpt;0.0063606670104865;-0.761419241160378;0.5958458333209528;-0.6957011990507146
第29集 | 挟GPT之威，微软必应Bing能挑战谷歌的霸主地位吗？是会继续“高歌猛进”，还是“高开低走”呢，你怎么看？#微软 #谷歌 #CHATGPT #竞争 #商业思维 #人工智能;0.0004584264512062;-0.4092789848258172;0.6819957826510158;-0.42754688850483047
关于BINGAI跟chatgpt的区别最全解释#人工智能 #chatgpt应用领域 #bingai;0.001031459515214;-0.9310344827586206;0.6819607376898021;-0.9726314262346865
微软必应版ChatGPT，一分钟学会#chatgpt应用领域 #ai聊天程序chatgpt爆红 #人工智能 #ai #chatgpt有多能聊;0.0351842301300785;-0.2447921317980105;0.5200188113805925;-0.19643523239570018
遥遥领先。微软近期官宣，将ChatGPT合并搜索引擎，市值暴涨5400亿。CEO表示，整合AI功能远远超过ChatGPT，搜索引擎迎来新时代。;0.3783737321643459;0.1028336529444481;0.5791510317970336;0.09783892852219406
国外大佬整理的开源ChatGPT话术，不过都是英文，用DeepL Pro全部翻译了一遍，可以体验各种不同专业角色与人工智能之间的交流，最后实在懒得想了干脆让ChatGPT与New bing相互“交流”，没想到新必应也进行了升级，对话次数从六次增加到十次，甚至可以发图片。于今之际，当务之急还是搭建一个属于自己的ChatGPT平台，虽然用清华源已经将OpenAI库更新到了最新版，但调试方面仍有不足，只有亲自去微调后才能找到最适合自己的对话模型;0.0008595495960116;0.0159951436291185;0.6822449931981464;0.01671627369972059
ChatGPT加微软，Bing排队一周了！！！;0.0004584264512062;-0.5479624094075368;0.666780896920781;-0.5596509833215725
